X,Y,facname,facdomain,borocd
-73.986175,40.783468,Riverside Park,Core Infrastructure and Transportation,107
-73.987551,40.772129,Gateway Middle School (The),"Education, Child Welfare, and Youth",107
-73.975884,40.794881,"222 Riverside Management, LLC",Core Infrastructure and Transportation,107
-73.980961,40.778926,"Art of the Early Keyboard, Inc.",Libraries and Cultural Programs,107
-73.9733,40.794045,Pomander Walk District,"Parks, Gardens, and Historical Sites",107
-73.96765,40.791705,Goddard Riverside #4,"Education, Child Welfare, and Youth",107
-73.962373,40.795901,Urban Ballet Theater,Libraries and Cultural Programs,107
-73.982153,40.779495,Presbyterian Senior Services,Health and Human Services,107
-73.9741,40.800291,Riverside Park and Drive,"Parks, Gardens, and Historical Sites",107
-73.969302,40.796536,"Creative Alternatives of New York, Inc.",Libraries and Cultural Programs,107
-73.980519,40.785523,Calhoun School (The),"Education, Child Welfare, and Youth",107
-73.975884,40.794881,Ap Riverside Management LLC.,Core Infrastructure and Transportation,107
-73.965362,40.799106,Ms 421 West Prep Academy,"Education, Child Welfare, and Youth",107
-73.975331,40.789111,Sp Plus Corporation,Core Infrastructure and Transportation,107
-73.986966,40.777134,Ltg Parking Corp.,Core Infrastructure and Transportation,107
-73.972221,40.79149,Frederick Douglas Mini Pool,"Education, Child Welfare, and Youth",107
-73.96667,40.790598,Columbia Grammar & Preschool,"Education, Child Welfare, and Youth",107
-73.971139,40.799143,St. Luke's-Roosevelt Hosp Hlfwy HSe CR,Health and Human Services,107
-73.970972,40.791462,Community Action School - Ms 258,"Education, Child Welfare, and Youth",107
-73.9762,40.776786,Dakota Apartments,"Parks, Gardens, and Historical Sites",107
-73.981374,40.776892,Pelletier School,"Education, Child Welfare, and Youth",107
-73.9772,40.789249,St. Ignatius of Antioch Episcopal Church,"Parks, Gardens, and Historical Sites",107
-73.980837,40.770936,West Side YMCA,"Education, Child Welfare, and Youth",107
-73.971718,40.794755,Columbia Garage LLC,Core Infrastructure and Transportation,107
-73.972853,40.794829,Sprout  Inc.,Health and Human Services,107
-73.979779,40.782288,"Lad 25, Div 3, Do 3","Public Safety, Emergency Services, and Administration of Justice",107
-73.98596,40.774189,Fiorello H. Laguardia High School Of Music & Art And Performing Arts,"Education, Child Welfare, and Youth",107
-73.978622,40.789489,"Great Small Works, Inc.",Libraries and Cultural Programs,107
-73.989245,40.772491,The Abraham Joshua Heschel School,"Education, Child Welfare, and Youth",107
-73.96945,40.802651,"Life Through Dance, Inc.",Libraries and Cultural Programs,107
-73.9681,40.796218,Trinity Evangelical Lutheran Church of Manhattan,"Parks, Gardens, and Historical Sites",107
-73.976024,40.792046,Service Program For Older People Inc,Health and Human Services,107
-73.977272,40.778355,Parkside School,"Education, Child Welfare, and Youth",107
-73.980412,40.772573,Lighthouse International,Libraries and Cultural Programs,107
-73.988624,40.777014,Quik Park Hudson LLC,Core Infrastructure and Transportation,107
-73.97401,40.787924,Capital Hall,Health and Human Services,107
-73.988634,40.775065,101 West End Parking LLC,Core Infrastructure and Transportation,107
-73.965962,40.802004,Ascension School,"Education, Child Welfare, and Youth",107
-73.966788,40.797117,Edward A. Reynolds West Side High School,"Education, Child Welfare, and Youth",107
-73.978297,40.773618,"Early Music Foundation, Inc.",Libraries and Cultural Programs,107
-73.968247,40.803415,"Bloomingdale School of Music, Inc.",Libraries and Cultural Programs,107
-73.967302,40.799818,Causa Artium Limited,Libraries and Cultural Programs,107
-73.981165,40.77522,John Jay Pool,"Education, Child Welfare, and Youth",107
-73.963235,40.794665,9-11 West 100th Street Corp.,Core Infrastructure and Transportation,107
-73.964501,40.802079,Columbus -Amsterdam Business Improvement District,"Education, Child Welfare, and Youth",107
-73.979225,40.786327,PS 148,"Education, Child Welfare, and Youth",107
-73.984563,40.773505,"Vivian Beaumont Theater, Inc.",Libraries and Cultural Programs,107
-73.982837,40.771115,The Harmony/David Rubenstein Atrium,"Parks, Gardens, and Historical Sites",107
-73.965962,40.802004,Ascension School,"Education, Child Welfare, and Youth",107
-73.981406,40.771517,2 Lincoln Parking LLC,Core Infrastructure and Transportation,107
-73.975533,40.793058,The West Side Montessori School,"Education, Child Welfare, and Youth",107
-73.984229,40.774196,"Metropolitan Opera Guild, Inc.",Libraries and Cultural Programs,107
-73.973545,40.788152,The Child Center Of NY 3,"Education, Child Welfare, and Youth",107
-73.97405,40.785965,Frank Mccourt High School,"Education, Child Welfare, and Youth",107
-73.968152,40.792632,Columbus 95 Parking LLC,Core Infrastructure and Transportation,107
-73.969041,40.795402,Playground For PS 163,"Parks, Gardens, and Historical Sites",107
-73.966001,40.799172,Bloomingdale Playground,"Parks, Gardens, and Historical Sites",107
-73.988334,40.772609,West End Secondary School,"Education, Child Welfare, and Youth",107
-73.97405,40.785965,Louis D. Brandeis HS & Plg,"Parks, Gardens, and Historical Sites",107
-73.977919,40.780216,Jewish Association For Services For The Aged,Health and Human Services,107
-73.970972,40.791462,Middle School 256 - Academic & Athletic Excellence,"Education, Child Welfare, and Youth",107
-73.970849,40.797843,"Purple Circle Day Care Center Inc,","Education, Child Welfare, and Youth",107
-73.986954,40.773824,Samuel N. Bennerson 2nd Playground,"Parks, Gardens, and Historical Sites",107
-73.9815,40.779107,"Verdi, Giuseppe, Monument","Parks, Gardens, and Historical Sites",107
-73.9816,40.783049,West End Collegiate Church and Collegiate School,"Parks, Gardens, and Historical Sites",107
-73.979434,40.777961,Others Are Us,Libraries and Cultural Programs,107
-73.989621,40.773425,"Women's Project and Productions, Inc.",Libraries and Cultural Programs,107
-73.9741,40.78104,American Museum Of Natural History,"Parks, Gardens, and Historical Sites",107
-73.985174,40.7811,Eleven Riverside Drive Garage Corp.,Core Infrastructure and Transportation,107
-73.971531,40.792992,Broken Box Mime Theater,Libraries and Cultural Programs,107
-73.987783,40.774468,Ucp Of NYC - West End,"Education, Child Welfare, and Youth",107
-73.96703,40.79776,Douglas Rehab/Wob,"Education, Child Welfare, and Youth",107
-73.98563,40.7749,Special Music School,"Education, Child Welfare, and Youth",107
-73.986411,40.773789,NYCHA-Amsterdam,"Education, Child Welfare, and Youth",107
-73.976681,40.788929,NYC Manhattan Community Board 7 Office,Administration of Government,107
-73.967743,40.790177,Qp 50 West 93rd Street LLC,Core Infrastructure and Transportation,107
-73.968775,40.797282,"Pro Park America New York, LLC",Core Infrastructure and Transportation,107
-73.979753,40.772399,"10 WEST 66 STREET, New York, NY 10023","Parks, Gardens, and Historical Sites",107
-73.980385,40.780889,Carousel Parking Corp,Core Infrastructure and Transportation,107
-73.980649,40.781304,"Laureate Garage, LLC",Core Infrastructure and Transportation,107
-73.983233,40.774875,Toulaine,"Parks, Gardens, and Historical Sites",107
-73.978361,40.787268,Gan Aliya,"Education, Child Welfare, and Youth",107
-73.990923,40.774887,Aspen 36 LLC,Core Infrastructure and Transportation,107
-73.968916,40.78692,Trevor Day School (The),"Education, Child Welfare, and Youth",107
-73.962365,40.800982,Ca-Li Automatic Transmission Corp.,Core Infrastructure and Transportation,107
-73.972045,40.792543,Dehostos Apartments,Health and Human Services,107
-73.981946,40.779768,Champion Parking 74 LLC.,Core Infrastructure and Transportation,107
-73.976732,40.777675,Dare2Draw,Libraries and Cultural Programs,107
-73.985444,40.778478,NYC Parks-Matthew Sapolin,"Education, Child Welfare, and Youth",107
-73.967687,40.793402,Bright Horizons At 96th St.,"Education, Child Welfare, and Youth",107
-73.965629,40.794967,Big Apple Day Program,"Education, Child Welfare, and Youth",107
-73.9809,40.783756,Apthorp Apartments,"Parks, Gardens, and Historical Sites",107
-73.975338,40.785521,Sp Plus Corporation,Core Infrastructure and Transportation,107
-73.970425,40.790437,Champion Parking 92 LLC,Core Infrastructure and Transportation,107
-73.97202,40.795183,Quik Park Columbia LLC,Core Infrastructure and Transportation,107
-73.988341,40.771124,Sp Plus Corporation,Core Infrastructure and Transportation,107
-73.983133,40.77073,Lincoln Plaza Towers,"Parks, Gardens, and Historical Sites",107
-73.966628,40.803092,PS 165 Playground,"Parks, Gardens, and Historical Sites",107
-73.968514,40.796083,Ryan Center Annex,Health and Human Services,107
-73.978711,40.781904,Playground For PS 87 (Jop),"Parks, Gardens, and Historical Sites",107
-73.983147,40.770715,"44 West 62nd Garage Partners, LLC",Core Infrastructure and Transportation,107
-73.968423,40.789479,PS 84 & Playground,"Parks, Gardens, and Historical Sites",107
-73.963944,40.797762,Frederick Douglass Center,"Education, Child Welfare, and Youth",107
-73.972045,40.792543,Dehostos Apartments,Health and Human Services,107
-73.965999,40.79435,Mandell School (The)-Site 2,"Education, Child Welfare, and Youth",107
-73.963733,40.79738,West Side Federation For Senior And Supportive Hou,Health and Human Services,107
-73.983969,40.778797,West End Day School,"Education, Child Welfare, and Youth",107
-73.973794,40.780563,T.Roosevelt Park & Mus Nat His,Libraries and Cultural Programs,107
-73.981621,40.769108,Trump International Hotel and Tower,"Parks, Gardens, and Historical Sites",107
-73.990185,40.774899,Bilingual Buds,"Education, Child Welfare, and Youth",107
-73.98698,40.774725,Goddard-Riverside Community Center,Health and Human Services,107
-73.98698,40.774725,Amsterdam Addition,Health and Human Services,107
-73.98563,40.7749,"High School For Law, Advocacy And Community Justice","Education, Child Welfare, and Youth",107
-73.987602,40.771719,PS 191,Administration of Government,107
-73.973137,40.796342,Rose House,Health and Human Services,107
-73.973794,40.780563,T.Roosevelt Park & Mus Nat His,Administration of Government,107
-73.968514,40.796083,Quik Park 801 Garage LLC,Core Infrastructure and Transportation,107
-73.97085,40.788872,Wheat Management Corp.,Core Infrastructure and Transportation,107
-73.972027,40.789516,St Gregory's Park,"Parks, Gardens, and Historical Sites",107
-73.981681,40.77074,Mexican American Symphony Orchestra,Libraries and Cultural Programs,107
-73.966788,40.797117,West Side High School,Health and Human Services,107
-73.976681,40.788929,Active Parking LLC,Core Infrastructure and Transportation,107
-73.974249,40.779281,New-York Historical Society,Libraries and Cultural Programs,107
-73.985626,40.769786,Church of St. Paul the Apostle,Health and Human Services,107
-73.981635,40.769993,Quik Park Central Park LLC,Core Infrastructure and Transportation,107
-73.967739,40.799788,Regent Family Shelter,Administration of Government,107
-73.969672,40.7944,Gan Izzy In The City,"Education, Child Welfare, and Youth",107
-73.963178,40.798231,La Perla Garden,"Parks, Gardens, and Historical Sites",107
-73.981407,40.771515,One Lincoln Plaza,"Parks, Gardens, and Historical Sites",107
-73.98805,40.774257,JGB Rehabilitation Corp,Health and Human Services,107
-73.971305,40.788313,88th Garage Corp.,Core Infrastructure and Transportation,107
-73.989621,40.773425,"Community Works, Inc.",Libraries and Cultural Programs,107
-73.977919,40.780216,The International Preschools,"Education, Child Welfare, and Youth",107
-73.9729,40.789585,Claremont Stables,"Parks, Gardens, and Historical Sites",107
-73.979761,40.778941,Find Aid For The Aged,Health and Human Services,107
-73.984229,40.774196,Performance Parking LLC,Core Infrastructure and Transportation,107
-73.970746,40.792929,"Alpha Omega 1-7 Theatrical Dance Company, Inc.",Libraries and Cultural Programs,107
-73.970037,40.797713,"Gertrude Stein Repertory Theatre, Inc.",Libraries and Cultural Programs,107
-73.971774,40.793505,The Hertz Corporation,Core Infrastructure and Transportation,107
-73.981165,40.77522,NYC Parks-Carmansville Playground,"Education, Child Welfare, and Youth",107
-73.987551,40.772129,Gateway School Of NY,"Education, Child Welfare, and Youth",107
-73.969041,40.795402,Playground For PS 163,"Parks, Gardens, and Historical Sites",107
-73.984563,40.773505,Lincoln Center Plaza,"Parks, Gardens, and Historical Sites",107
-73.973078,40.79162,Senate,Health and Human Services,107
-73.974997,40.785373,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,107
-73.970675,40.795327,Conscientious Musical Revues,Libraries and Cultural Programs,107
-73.970237,40.793528,Strella  LLC,Core Infrastructure and Transportation,107
-73.967184,40.796563,"Eng76,Lad22,Bat11/NYPD 24 Pct","Public Safety, Emergency Services, and Administration of Justice",107
-73.971715,40.784284,"Finger Painted Hands, Inc.","Education, Child Welfare, and Youth",107
-73.963698,40.797517,Children's Aid Society Frederick Douglass Ecp,"Education, Child Welfare, and Youth",107
-73.9761,40.780257,Studio Apartments,"Parks, Gardens, and Historical Sites",107
-73.97405,40.785965,Success Academy Charter School - Upper West,"Education, Child Welfare, and Youth",107
-73.959693,40.801085,NYC Parks-Morningside,"Education, Child Welfare, and Youth",107
-73.98593,40.773389,Amsterdam,Health and Human Services,107
-73.98292,40.769784,Arsenal West/Man Boro Office,Administration of Government,107
-73.98132,40.775635,"The Rector, Wardens And Vestry Of Christ And St. Stephen's Episcopal Church","Education, Child Welfare, and Youth",107
-73.980207,40.781135,"The Jewish Community Center In Manhattan, Inc.","Education, Child Welfare, and Youth",107
-73.978131,40.787023,Weill Cornell Imaging at NYP-West Side,Health and Human Services,107
-73.974559,40.79884,Riverside Park,"Parks, Gardens, and Historical Sites",107
-73.973556,40.789185,Wise Towers/Wsura,Health and Human Services,107
-73.970532,40.785612,Bard Grad Ctr For Decorative Arts,"Education, Child Welfare, and Youth",107
-73.968188,40.789531,P.S. 084 Lillian Weber,"Education, Child Welfare, and Youth",107
-73.961066,40.798764,August Aichhorn Center,Health and Human Services,107
-73.974582,40.784815,Finger Painted Hands,"Education, Child Welfare, and Youth",107
-73.96813,40.787484,"Radio Foundation, Inc.",Libraries and Cultural Programs,107
-73.979663,40.782236,Barmax Garage Corp.,Core Infrastructure and Transportation,107
-73.961479,40.80073,Bloomingdale Family Program III,"Education, Child Welfare, and Youth",107
-73.973966,40.795112,M.S. 250 West Side Collaborative Middle School,"Education, Child Welfare, and Youth",107
-73.969312,40.789853,Goddard Riverside Community Center Summer Day Camp,"Education, Child Welfare, and Youth",107
-73.99087,40.772189,Riverside Center Parking LLC,Core Infrastructure and Transportation,107
-73.975083,40.784082,20th Precinct,"Public Safety, Emergency Services, and Administration of Justice",107
-73.979364,40.790638,The Riverside,Health and Human Services,107
-73.979786,40.772339,10 W. 66th St. Garage Corp.,Core Infrastructure and Transportation,107
-73.970849,40.797843,Discovery Programs,"Education, Child Welfare, and Youth",107
-73.970792,40.78979,Goddard Riverside Day Care 1,"Education, Child Welfare, and Youth",107
-73.978775,40.781407,Coalition Houses,Health and Human Services,107
-73.974924,40.795582,PS 75 Playground,"Parks, Gardens, and Historical Sites",107
-73.9822,40.780143,Ansonia Hotel,"Parks, Gardens, and Historical Sites",107
-73.966992,40.802429,Bridge Diane Goldberg PROS,Health and Human Services,107
-73.981495,40.779181,Verdi Square Park,"Parks, Gardens, and Historical Sites",107
-73.979225,40.786327,P.S. M811 - Mickey Mantle School,"Education, Child Welfare, and Youth",107
-73.973966,40.795112,M.S. 250 West Side Collaborative Middle School,"Education, Child Welfare, and Youth",107
-73.963637,40.799854,"Samaritan Daytop Village, Inc. IR 4",Health and Human Services,107
-73.969348,40.7939,Mp West 97 LLC,Core Infrastructure and Transportation,107
-73.976044,40.794176,"Composers Collaborative, Inc.",Libraries and Cultural Programs,107
-73.968489,40.797674,"Propark America New York, LLC",Core Infrastructure and Transportation,107
-73.977819,40.780878,M.S. M245 The Computer School,"Education, Child Welfare, and Youth",107
-73.979348,40.777352,"Polish Theatre Institute in the USA, Inc.",Libraries and Cultural Programs,107
-73.972531,40.788941,P.S. 166 The Richard Rodgers School Of The Arts And Technology,"Education, Child Welfare, and Youth",107
-73.96762,40.791738,Goddard Riverside Head Start Center @ W 95th St. 4,"Education, Child Welfare, and Youth",107
-73.971056,40.784161,Rodeph Sholom School,"Education, Child Welfare, and Youth",107
-73.979786,40.772339,10 West 66th Street Car Park LLC,Core Infrastructure and Transportation,107
-73.979863,40.788726,Vol Of America-Greater NY Inc,"Education, Child Welfare, and Youth",107
-73.96882,40.790482,Qp 50/70 West 93rd Street LLC,Core Infrastructure and Transportation,107
-73.968099,40.78938,M.S. M247 Dual Language Middle School,"Education, Child Welfare, and Youth",107
-73.9828,40.773396,Juilliard School (The),"Education, Child Welfare, and Youth",107
-73.969638,40.789255,"Strange Sun Theater, Inc.",Libraries and Cultural Programs,107
-73.963733,40.79738,Douglas I,Health and Human Services,107
-73.984229,40.774196,Film Society of Lincoln Center,Libraries and Cultural Programs,107
-73.983202,40.769964,Pantomonium Productions,Libraries and Cultural Programs,107
-73.980885,40.783742,B. E. W. Parking Corp.,Core Infrastructure and Transportation,107
-73.971774,40.793505,Lm Susie Parking LLC,Core Infrastructure and Transportation,107
-73.982544,40.771809,Dante Park,"Parks, Gardens, and Historical Sites",107
-73.968596,40.795485,Happy Warrior Playground,"Parks, Gardens, and Historical Sites",107
-73.968549,40.797021,NYCHA-Amsterdam Avenue,"Education, Child Welfare, and Youth",107
-73.96598,40.802609,P.S. 165 Robert E. Simon,"Education, Child Welfare, and Youth",107
-73.973542,40.78859,Service Program for Older People PROS,Health and Human Services,107
-73.984229,40.774196,"School of American Ballet, Inc.",Libraries and Cultural Programs,107
-73.971578,40.798154,"Jody Sperling Time Lapse Dance, Inc.",Libraries and Cultural Programs,107
-73.9727,40.789486,"West 89th Street, Stables at 167, 169, 171","Parks, Gardens, and Historical Sites",107
-73.98563,40.7749,Manhattan / Hunter Science High School,"Education, Child Welfare, and Youth",107
-73.968314,40.797888,Rapid West 102 Corp.,Core Infrastructure and Transportation,107
-73.98316,40.77384,The Juilliard School Summer Dance Intensive,"Education, Child Welfare, and Youth",107
-73.968099,40.78938,P.S. 084 Lillian Weber,"Education, Child Welfare, and Youth",107
-73.975009,40.793322,"Music Outreach/Learning Through Music, Inc.",Libraries and Cultural Programs,107
-73.98712,40.774911,Lincoln Sq Neighborhood Ctr,"Education, Child Welfare, and Youth",107
-73.98189,40.773547,Richard Tucker Park,"Parks, Gardens, and Historical Sites",107
-73.974564,40.784697,Eng 74,"Public Safety, Emergency Services, and Administration of Justice",107
-73.965362,40.799106,PS 145 & Playground (Jop),"Parks, Gardens, and Historical Sites",107
-73.968763,40.792614,Studio School (The),"Education, Child Welfare, and Youth",107
-73.965362,40.799106,West Prep Academy,"Education, Child Welfare, and Youth",107
-73.961927,40.796888,W 104th Street Garden,"Parks, Gardens, and Historical Sites",107
-73.988729,40.771294,Gertrude Ederle Recreation Center,"Parks, Gardens, and Historical Sites",107
-73.970401,40.789399,West 90th Garage Corp.,Core Infrastructure and Transportation,107
-73.968179,40.801745,Straus Park,"Parks, Gardens, and Historical Sites",107
-73.988327,40.777661,Woodside Kindergarten,"Education, Child Welfare, and Youth",107
-73.98698,40.774725,Amsterdam Addition,Health and Human Services,107
-73.969184,40.79742,"Impact Theatre, Inc.",Libraries and Cultural Programs,107
-73.975597,40.79021,"Savannah Garage, LLC",Core Infrastructure and Transportation,107
-73.980207,40.781135,Day Camp @The Jcc,"Education, Child Welfare, and Youth",107
-73.966711,40.802315,West 108th Street Parking Garage Corporation,Core Infrastructure and Transportation,107
-73.975576,40.785266,International Academy Of New York,"Education, Child Welfare, and Youth",107
-73.98563,40.7749,Martin Luther King Jr High School,Health and Human Services,107
-73.966992,40.802429,"The Bridge, Inc. OP",Health and Human Services,107
-73.9809,40.780517,Beacon Theater and Hotel,"Parks, Gardens, and Historical Sites",107
-73.974805,40.784821,Goddard-Riverside Community Center,"Education, Child Welfare, and Youth",107
-73.985296,40.783461,Riverside Park,"Parks, Gardens, and Historical Sites",107
-73.980517,40.771116,Young Men's Christian Association of Greater New York,Libraries and Cultural Programs,107
-73.965374,40.796452,Federick Douglas Summer Lunch Prgm,"Education, Child Welfare, and Youth",107
-73.963944,40.797762,Fred Doug High School,"Education, Child Welfare, and Youth",107
-73.989174,40.772115,"Ballet Next, Inc.",Libraries and Cultural Programs,107
-73.962443,40.800871,Booker T Washington Comm At Ms 54,"Education, Child Welfare, and Youth",107
-73.979372,40.77419,York Prep School,"Education, Child Welfare, and Youth",107
-73.982544,40.771811,Dante Park,"Parks, Gardens, and Historical Sites",107
-73.987685,40.77091,Concerto Garage Corp.,Core Infrastructure and Transportation,107
-73.9615,40.796545,"Park West Montessori, Inc.","Education, Child Welfare, and Youth",107
-73.983427,40.775607,Diligent Parking LLC,Core Infrastructure and Transportation,107
-73.974831,40.785064,Sp Plus Corporation,Core Infrastructure and Transportation,107
-73.97192,40.784215,American Museum Of Natural History,Libraries and Cultural Programs,107
-73.986775,40.774485,Mabel Barrett Fitzgerald DCC,"Education, Child Welfare, and Youth",107
-73.984563,40.781737,Milestones Uws,"Education, Child Welfare, and Youth",107
-73.987662,40.774918,64th West End Parking LLC,Core Infrastructure and Transportation,107
-73.984229,40.774196,"Lincoln Center for the Performing Arts, Inc.",Libraries and Cultural Programs,107
-73.971894,40.788643,PS 166 Playground,"Parks, Gardens, and Historical Sites",107
-73.989529,40.776237,100 Riverside Parking LLC,Core Infrastructure and Transportation,107
-73.983958,40.77736,Matthew P. Sapolin Playground,"Parks, Gardens, and Historical Sites",107
-73.973165,40.786624,Freestyle Repertory Theatre,Libraries and Cultural Programs,107
-73.96616,40.794426,Basis Independent Manhattan,"Education, Child Welfare, and Youth",107
-73.968339,40.801315,"Bedlam, Inc.",Libraries and Cultural Programs,107
-73.96712,40.801692,"TENET NYC, Inc.",Libraries and Cultural Programs,107
-73.978987,40.784073,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,107
-73.962847,40.801186,Anibal Aviles Playground,"Parks, Gardens, and Historical Sites",107
-73.971235,40.78677,Top Opportunities,Health and Human Services,107
-73.970121,40.785798,Beit Rabban Day School,"Education, Child Welfare, and Youth",107
-73.987602,40.771719,P.S/I.S 191 Museum Magnet School,"Education, Child Welfare, and Youth",107
-73.970691,40.787944,Goddard-Riverside Community Center,Health and Human Services,107
-73.989053,40.776342,100 Riverside Parking LLC,Core Infrastructure and Transportation,107
-73.988044,40.77428,JGB Mental Health and Mental Retardation Services Inc. CDT,Health and Human Services,107
-73.975338,40.785521,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,107
-73.983931,40.776008,NY Kids Club,"Education, Child Welfare, and Youth",107
-73.984226,40.774551,"Eng 40, Lad 35","Public Safety, Emergency Services, and Administration of Justice",107
-73.987882,40.77969,220 Riverside Parking LLC,Core Infrastructure and Transportation,107
-73.968829,40.787035,"Steve & Kate's Camp, LLC","Education, Child Welfare, and Youth",107
-73.970849,40.797843,Morningside Montessori School,"Education, Child Welfare, and Youth",107
-73.983427,40.775607,"Robert H. Clampitt Foundation, Inc.",Libraries and Cultural Programs,107
-73.964212,40.800161,West Side Federation For Senior And Supportive Hou,Health and Human Services,107
-73.9819,40.778718,72nd Street Subway Station (IRT),"Parks, Gardens, and Historical Sites",107
-73.968514,40.796083,Quik Park 801 Garage LLC,Core Infrastructure and Transportation,107
-73.967743,40.790177,Qp 50/70 West 93rd Street LLC,Core Infrastructure and Transportation,107
-73.972853,40.794829,"Manhattan Sprout, Inc.",Libraries and Cultural Programs,107
-73.983267,40.782104,"Shadow Box Theatre, Inc.",Libraries and Cultural Programs,107
-73.967195,40.788794,"Central Park Montessori, Inc.","Education, Child Welfare, and Youth",107
-73.96703,40.79776,Central Park Summer Adventures,"Education, Child Welfare, and Youth",107
-73.982969,40.775251,Elaine Kaufman Cultural Center/Lucy Moses School for Music and Dance,Libraries and Cultural Programs,107
-73.982731,40.777764,High Rise Parking LLC,Core Infrastructure and Transportation,107
-73.962779,40.800534,Anibal Ariles Plgd & Jhs 54,"Parks, Gardens, and Historical Sites",107
-73.973545,40.788152,Ccny #3 - Escalera,"Education, Child Welfare, and Youth",107
-73.975777,40.789951,"Speculum Musicae, Inc.",Libraries and Cultural Programs,107
-73.972602,40.789763,Stephen Gaynor School,"Education, Child Welfare, and Youth",107
-73.970037,40.800777,Theater Resources Unlimited,Libraries and Cultural Programs,107
-73.97098,40.794584,Franciscan Community Center at Holy Name,Health and Human Services,107
-73.973722,40.78516,P.S. 009 Sarah Anderson,"Education, Child Welfare, and Youth",107
-73.966858,40.790144,Columbia Grammar & Prep School,"Education, Child Welfare, and Youth",107
-73.9754,40.788344,Belnord Apartments,"Parks, Gardens, and Historical Sites",107
-73.976517,40.786142,"DOME Project, Inc.",Libraries and Cultural Programs,107
-73.984488,40.77109,"Forum on Law, Culture & Society, Inc.",Libraries and Cultural Programs,107
-73.9715,40.783893,Rodeph Sholom School Summer Camp,"Education, Child Welfare, and Youth",107
-73.98563,40.7749,P2g-Lincoln Square Neighborhood-Ahse,"Education, Child Welfare, and Youth",107
-73.97264,40.789453,"Ballet Hispanico of New York, Inc.",Libraries and Cultural Programs,107
-73.982637,40.775276,Bel Canto,"Parks, Gardens, and Historical Sites",107
-73.972027,40.789518,St. Gregory's Playground,"Parks, Gardens, and Historical Sites",107
-73.982791,40.776142,Omni Parking LLC,Core Infrastructure and Transportation,107
-73.98,40.783831,79th Street Subway Station (IRT),"Parks, Gardens, and Historical Sites",107
-73.98246,40.770195,American Bible Society,Libraries and Cultural Programs,107
-73.962782,40.801927,Bloomingdale Family Program 1,"Education, Child Welfare, and Youth",107
-73.961426,40.80071,Bloomingdale Family #3,"Education, Child Welfare, and Youth",107
-73.970849,40.797843,"Yaldaynu Center, Inc.","Education, Child Welfare, and Youth",107
-73.989351,40.774017,River School Westside,"Education, Child Welfare, and Youth",107
-73.977332,40.785863,Children's Museum of Manhattan,Libraries and Cultural Programs,107
-73.973966,40.795112,P.S. M811 - Mickey Mantle School,"Education, Child Welfare, and Youth",107
-73.986873,40.773114,Amsterdam,Health and Human Services,107
-73.973013,40.789829,"Central Parking System Of New York, Inc.",Core Infrastructure and Transportation,107
-73.987512,40.771801,"The Museum Magnet School For Inquiry, Innovation And Imagination","Education, Child Welfare, and Youth",107
