X,Y,facname,facdomain,borocd
-73.951384,40.772433,The Caedmon School Discovery Camp,"Education, Child Welfare, and Youth",108
-73.954103,40.765684,New York & Presbyterian Hospital OTP,Health and Human Services,108
-73.949622,40.781579,"Cubraiti, Inc.",Libraries and Cultural Programs,108
-73.947521,40.780605,East Side Middle School,"Education, Child Welfare, and Youth",108
-73.956691,40.770262,Fairmont,"Parks, Gardens, and Historical Sites",108
-73.949743,40.76843,Town School (The),"Education, Child Welfare, and Youth",108
-73.968112,40.76369,Old York Library,Libraries and Cultural Programs,108
-73.961847,40.760983,"Renanim  Manhattan, Inc.","Education, Child Welfare, and Youth",108
-73.946256,40.78178,Mill Rock Plaza,"Parks, Gardens, and Historical Sites",108
-73.955165,40.763658,Rockefeller University,"Education, Child Welfare, and Youth",108
-73.956648,40.763546,Memorial Sloan Kettering Cancer Center,Core Infrastructure and Transportation,108
-73.955813,40.771684,Prion Corp,Core Infrastructure and Transportation,108
-73.958106,40.774862,CUNY's Chancellors Residence,"Education, Child Welfare, and Youth",108
-73.945256,40.772338,Brearly School Ltd,Administration of Government,108
-73.956303,40.779158,The Lower And Early Childhood Center,"Education, Child Welfare, and Youth",108
-73.959293,40.758629,501 East 59 Street,Administration of Government,108
-73.945804,40.774258,110 Garage Corp.,Core Infrastructure and Transportation,108
-73.955863,40.76485,Weill Cornell Imaging at New York Presbyterian,Health and Human Services,108
-73.959805,40.768633,Marymount Manhattan College,"Education, Child Welfare, and Youth",108
-73.955165,40.763658,The Rockefeller University,"Education, Child Welfare, and Youth",108
-73.961728,40.762194,Karen Horney Clinic,Health and Human Services,108
-73.963476,40.763731,"Renoir Car Park, LLC",Core Infrastructure and Transportation,108
-73.9436,40.769065,"Octagon, The","Parks, Gardens, and Historical Sites",108
-73.963211,40.769435,Friends of the Upper East Side Historic Districts,Libraries and Cultural Programs,108
-73.950776,40.770283,Yorkville East Middle School,"Education, Child Welfare, and Youth",108
-73.950879,40.76881,Russian American Cultural Center,Libraries and Cultural Programs,108
-73.955941,40.784024,Dalton Summer Camp,"Education, Child Welfare, and Youth",108
-73.956911,40.782188,Park Regis,"Parks, Gardens, and Historical Sites",108
-73.964453,40.77266,Chance for Change OP,Health and Human Services,108
-73.955165,40.763658,Rockefeller University Hospital,Health and Human Services,108
-73.96019,40.763184,337 Parking LLC,Core Infrastructure and Transportation,108
-73.95941,40.759734,"Laz Parking New York / New Jersey, LLC",Core Infrastructure and Transportation,108
-73.949691,40.785037,PS 77 Lower Lab School At PS 198,"Education, Child Welfare, and Youth",108
-73.950469,40.767181,Consolidated Edison Co Of NY 74th St Sta Wharf,Core Infrastructure and Transportation,108
-73.94974,40.775811,Manhattan Schoolhouse LLC,"Education, Child Welfare, and Youth",108
-73.961174,40.76548,"265 EAST 66 STREET, New York, NY 10065","Parks, Gardens, and Historical Sites",108
-73.9547,40.786169,Madison Avenue Facade of the Squadron A Armory,"Parks, Gardens, and Historical Sites",108
-73.9658,40.769009,Park Avenue Houses,"Parks, Gardens, and Historical Sites",108
-73.950776,40.770283,Yorkville East Middle School,"Education, Child Welfare, and Youth",108
-73.9589,40.766302,"East 69th Street, Rowhouses at 322-344","Parks, Gardens, and Historical Sites",108
-73.949357,40.767934,Special Recreational Facility - Outdoor,"Parks, Gardens, and Historical Sites",108
-73.946099,40.779418,"Eli's Leasing, Inc.",Core Infrastructure and Transportation,108
-73.96506,40.766076,"New York Collegium, Inc.",Libraries and Cultural Programs,108
-73.944008,40.77863,Asphalt Green,"Parks, Gardens, and Historical Sites",108
-73.951355,40.766508,Quik Park East 72 LLC,Core Infrastructure and Transportation,108
-73.955231,40.777876,Evans Tower,"Parks, Gardens, and Historical Sites",108
-73.959735,40.763227,"Laz Parking New York / New Jersey, LLC",Core Infrastructure and Transportation,108
-73.957201,40.768716,Integrity Parking LLC,Core Infrastructure and Transportation,108
-73.956817,40.766087,70th Park Ops LLC,Core Infrastructure and Transportation,108
-73.944528,40.780299,The Goddard School,"Education, Child Welfare, and Youth",108
-73.959376,40.762002,Sp Plus Corporation,Core Infrastructure and Transportation,108
-73.961946,40.77593,"50 East 79th Street Car Park, LLC",Core Infrastructure and Transportation,108
-73.949777,40.768318,Summersault At The Town School,"Education, Child Welfare, and Youth",108
-73.9435,40.769201,"Octagon, The","Parks, Gardens, and Historical Sites",108
-73.949915,40.775565,Dunhill,"Parks, Gardens, and Historical Sites",108
-73.945919,40.780952,GED Plus-S Isaacs Neighbor Ctr-Ahsep,"Education, Child Welfare, and Youth",108
-73.955578,40.780823,"Central Parking System Of New York, Inc",Core Infrastructure and Transportation,108
-73.947537,40.777233,Manhattan Boro Office,Administration of Government,108
-73.965768,40.763253,Trump Plaza,"Parks, Gardens, and Historical Sites",108
-73.956143,40.768185,355 E. 72nd Garage Corp.,Core Infrastructure and Transportation,108
-73.942253,40.768784,Coler Rehabilitation and Nursing Care Center,Health and Human Services,108
-73.956988,40.771188,Equity Parking LLC,Core Infrastructure and Transportation,108
-73.953919,40.764721,Weill Cornell Imaging at New York Presbyterian,Health and Human Services,108
-73.957601,40.759569,Bulkhead-E 59th St To E 63rd,Core Infrastructure and Transportation,108
-73.958767,40.78027,Millennium Garage Corp.,Core Infrastructure and Transportation,108
-73.95941,40.759734,Champion Parking 61 LLC,Core Infrastructure and Transportation,108
