X,Y,facname,facdomain,borocd
-73.992835,40.722345,Rhizome,Libraries and Cultural Programs,103
-73.99057,40.716278,PS 42 Playground,"Parks, Gardens, and Historical Sites",103
-73.982534,40.718861,Los Vecinos,Health and Human Services,103
-73.977188,40.723931,Green Oasis/Gilbert's Garden,"Parks, Gardens, and Historical Sites",103
-73.991446,40.716535,Chinese Christian Herald,"Education, Child Welfare, and Youth",103
-73.979868,40.727884,Father's Heart Ministries,Health and Human Services,103
-74.000465,40.711469,James Madison Plaza,"Parks, Gardens, and Historical Sites",103
-73.989146,40.71583,Seward Park HS Athletic Fld,"Parks, Gardens, and Historical Sites",103
-73.986559,40.713864,219 Henry St. Sro,Health and Human Services,103
-73.984969,40.716289,Little Star Of Broome,"Education, Child Welfare, and Youth",103
-73.98518,40.714924,"Lower East Side Performing Arts, Inc.",Libraries and Cultural Programs,103
-73.992818,40.715391,"Eng 9, Lad 6","Public Safety, Emergency Services, and Administration of Justice",103
-73.986221,40.724425,PS 63 Playground (Jop),"Parks, Gardens, and Historical Sites",103
-73.991022,40.714516,Division Street Plaza,"Parks, Gardens, and Historical Sites",103
-73.998135,40.713498,Kimlau Square.Park,"Parks, Gardens, and Historical Sites",103
-73.987305,40.730596,"Historic Districts Council, Inc.",Libraries and Cultural Programs,103
-73.994416,40.717698,Mtp Operating Corp.,Core Infrastructure and Transportation,103
-73.984566,40.729047,"Voyage Theater Company, Inc.",Libraries and Cultural Programs,103
-73.972054,40.7255,East River Park,"Parks, Gardens, and Historical Sites",103
-73.986807,40.709571,MN01G (Temporary),Core Infrastructure and Transportation,103
-73.976401,40.720429,NYCHA-Lillian Wald Houses,"Education, Child Welfare, and Youth",103
-73.980447,40.71384,"Paul Taylor Dance Foundation, Inc.",Libraries and Cultural Programs,103
-73.977461,40.725372,9th St Community Garden Park,"Parks, Gardens, and Historical Sites",103
-73.992215,40.723501,Pathways Children's Services,"Education, Child Welfare, and Youth",103
-73.986804,40.717869,Delancey Plaza,"Parks, Gardens, and Historical Sites",103
-73.98702,40.728835,"iLAND, Inc.",Libraries and Cultural Programs,103
-73.994008,40.713388,75 East Broadway,Administration of Government,103
-73.98202,40.712414,Vladeck Park,"Parks, Gardens, and Historical Sites",103
-73.981514,40.719993,Hamilton Fish Pool/Playground,"Education, Child Welfare, and Youth",103
-73.977469,40.728445,Campos Plaza,"Education, Child Welfare, and Youth",103
-73.98834,40.717369,NYCHA-Seward Park,"Education, Child Welfare, and Youth",103
-73.98702,40.728835,"Art Sweats, Inc.",Libraries and Cultural Programs,103
-73.983491,40.722637,Miracle Garden,"Parks, Gardens, and Historical Sites",103
-73.982776,40.712818,Vladeck,Health and Human Services,103
-73.993302,40.712048,Corporation Yard Addition,Administration of Government,103
-73.989853,40.724835,Nord Anglia International School,"Education, Child Welfare, and Youth",103
-73.98597,40.720182,Marta Valle High School,"Education, Child Welfare, and Youth",103
-73.992852,40.721982,Bowery Mission,Health and Human Services,103
-73.987744,40.727293,Odyssey House East 6th St Clinic,Health and Human Services,103
-73.983048,40.714351,P.S. 134 Henrietta Szold,"Education, Child Welfare, and Youth",103
-73.977308,40.721053,"The Educational Alliance, Inc.","Education, Child Welfare, and Youth",103
-73.986221,40.724425,Neighborhood School,"Education, Child Welfare, and Youth",103
-73.98004,40.729391,C. Mccormack Inc.,Core Infrastructure and Transportation,103
-73.986369,40.715262,Clinton Grand Parking LLC,Core Infrastructure and Transportation,103
-73.980711,40.724961,St Brigid School,"Education, Child Welfare, and Youth",103
-73.99732,40.711703,Hamilton Madison House Earlylearn Center 2,"Education, Child Welfare, and Youth",103
-73.995143,40.713834,Lower Eastside Service Center Inc,Health and Human Services,103
-73.995863,40.713777,"Lower East Side Service Center, Inc OP",Health and Human Services,103
-73.978454,40.721319,Orchard Alley Garden,"Parks, Gardens, and Historical Sites",103
-73.984599,40.731875,New York Eye and Ear Infirmary of Mount Sinai,Health and Human Services,103
-73.987,40.723044,Meltzer Towers,Health and Human Services,103
-73.986216,40.713378,Henry Street School,Health and Human Services,103
-73.980239,40.722596,"Movement Research, Inc.",Libraries and Cultural Programs,103
-73.984296,40.723634,Most Holy Redeemer Summer Camp,"Education, Child Welfare, and Youth",103
-73.983552,40.7191,P.S. 140 Nathan Straus,"Education, Child Welfare, and Youth",103
-73.987305,40.730596,Greenwich Village Society for Historic Preservation,Libraries and Cultural Programs,103
-73.982576,40.724335,Bank Street College Of Education,"Education, Child Welfare, and Youth",103
-73.994813,40.709212,City Owned Property,Administration of Government,103
-73.989431,40.733111,"Lad 3, Bat 6","Public Safety, Emergency Services, and Administration of Justice",103
-73.99352,40.711172,Coleman Playground,"Parks, Gardens, and Historical Sites",103
-73.9871,40.730361,St. Marks-In-The-Bowery,"Parks, Gardens, and Historical Sites",103
-73.978463,40.726806,11 BC Serenity Garden,"Parks, Gardens, and Historical Sites",103
-73.997618,40.713538,"Queens Community Center, Inc.","Education, Child Welfare, and Youth",103
-73.98245,40.718328,Grand Street Settlement,"Education, Child Welfare, and Youth",103
-73.98702,40.728835,"Thin Man Dance, Inc.",Libraries and Cultural Programs,103
-73.983942,40.714772,Cares,"Education, Child Welfare, and Youth",103
-73.991339,40.713273,P.S. 2 Meyer London School,"Education, Child Welfare, and Youth",103
-73.990748,40.71659,Lower East Side District Management Association,Libraries and Cultural Programs,103
-73.993929,40.718683,Chinatown Pc DCC& Open Door Sr,Administration of Government,103
-73.998909,40.71236,Transfiguration Upper School,"Education, Child Welfare, and Youth",103
-73.994775,40.711018,Hamilton Madison House Inc,Health and Human Services,103
-73.990761,40.713497,Cabrini Immigrant Services,Health and Human Services,103
-73.974669,40.724028,"Sheltering Arms Children And Family Services, Inc.","Education, Child Welfare, and Youth",103
-73.984473,40.716094,Little Star Of Broome Street,"Education, Child Welfare, and Youth",103
-73.979357,40.722485,El Jardin De Paraiso Park,"Parks, Gardens, and Historical Sites",103
-73.983818,40.729636,P.S. 19 Asher Levy School,"Education, Child Welfare, and Youth",103
-73.980555,40.715479,"Area Garage, LLC",Core Infrastructure and Transportation,103
-73.986277,40.719097,"Fantastic Experimental Latino Theater, Inc.",Libraries and Cultural Programs,103
-73.979402,40.723777,Lower Eastside Group 5,"Education, Child Welfare, and Youth",103
-73.993929,40.718683,Chinatown Pc DCC& Open Door Sr,Health and Human Services,103
-73.990168,40.730068,"51 ASTOR PLACE, New York, NY 10003","Parks, Gardens, and Historical Sites",103
-73.982625,40.727833,"American Indian Artists, Inc.",Libraries and Cultural Programs,103
-73.994008,40.713388,75 East Broadway,Administration of Government,103
-73.987782,40.728916,Ottendorfer,Libraries and Cultural Programs,103
-73.984063,40.71825,P.S. 142 Amalia Castro,"Education, Child Welfare, and Youth",103
-73.978737,40.72188,P.S. 015 Roberto Clemente,"Education, Child Welfare, and Youth",103
-73.983313,40.715828,United Jewish Council Of The East Side Inc,Health and Human Services,103
-73.979619,40.719368,J. H. S. 22,Health and Human Services,103
-73.990599,40.726914,"Culturehub, Inc.",Libraries and Cultural Programs,103
-73.986498,40.720725,Children's Magical Garden,"Parks, Gardens, and Historical Sites",103
-73.993695,40.712743,Henry Street Garage,Administration of Government,103
-73.977359,40.719872,P.S. M094,"Education, Child Welfare, and Youth",103
-73.992598,40.723713,Chinatown Houston St Center Su,"Education, Child Welfare, and Youth",103
-73.980555,40.715479,NYC Way Towing Experts Corp,Core Infrastructure and Transportation,103
-73.97818,40.720229,Alternative To Suspension Prog Lwcc,"Education, Child Welfare, and Youth",103
-73.974549,40.726425,St. Brigid Early Childhood Academy,Health and Human Services,103
-73.984577,40.721177,Escuela Hispana  Montessori,"Education, Child Welfare, and Youth",103
-73.986573,40.726289,I.L. Peretz Square Park,"Parks, Gardens, and Historical Sites",103
-73.998222,40.716051,Chinese Consolidated Benevolent Asociation of New York,"Education, Child Welfare, and Youth",103
-73.995462,40.714434,P.S. 124 Yung Wing,"Education, Child Welfare, and Youth",103
-73.979868,40.727884,Father's Heart Ministries,Health and Human Services,103
-73.982522,40.72384,New Amsterdam School,"Education, Child Welfare, and Youth",103
-73.985645,40.720581,Marta Valley HS,"Education, Child Welfare, and Youth",103
-73.985777,40.720527,Marta Valle Model High,"Education, Child Welfare, and Youth",103
-73.983474,40.719096,P.S. 140 Nathan Straus,"Education, Child Welfare, and Youth",103
-73.984065,40.724171,Slideluck Potshow,Libraries and Cultural Programs,103
-73.994304,40.71329,Sophie Irene Loeb,"Parks, Gardens, and Historical Sites",103
-73.987305,40.730596,Metropolitan Historic Structures Association,Libraries and Cultural Programs,103
-73.979358,40.713333,E River Child Development,"Education, Child Welfare, and Youth",103
-73.980901,40.722384,Butterfly CCC,"Education, Child Welfare, and Youth",103
-74.000004,40.71514,Columbus Park,"Parks, Gardens, and Historical Sites",103
-73.97594,40.72461,Housing Works East 9th Street ADHCP,Health and Human Services,103
-73.985863,40.720905,"PS, The Short Film Exhibition Inc.",Libraries and Cultural Programs,103
-73.990596,40.722483,GED Plus-Jeffrey Tenzer-Ahsep,"Education, Child Welfare, and Youth",103
-73.989817,40.713588,Captain Jacob Joseph Playground,"Parks, Gardens, and Historical Sites",103
-73.986277,40.719097,ABC No Rio,Libraries and Cultural Programs,103
-73.983467,40.731409,Eng 5,"Public Safety, Emergency Services, and Administration of Justice",103
-73.979619,40.719368,Shuanq Wen Academy Network,"Education, Child Welfare, and Youth",103
-73.980811,40.720767,Gustave Hartman Square,"Parks, Gardens, and Historical Sites",103
-73.977001,40.725524,Dry Dock Pool,"Education, Child Welfare, and Youth",103
-73.981295,40.724538,"Lower East Side Community Music Workshop, Inc.",Libraries and Cultural Programs,103
-73.988648,40.716856,Seward Park Extension,Health and Human Services,103
-73.997159,40.715449,Quik Park Mia Garage LLC,Core Infrastructure and Transportation,103
-73.991275,40.720072,Cpc Manhattan Community Services,"Education, Child Welfare, and Youth",103
-73.991132,40.713843,Mesivta Tifereth Jerusalem,"Education, Child Welfare, and Youth",103
-73.983569,40.714784,Ahearn Park,"Parks, Gardens, and Historical Sites",103
-73.989743,40.728129,Learning And Fun LLC,"Education, Child Welfare, and Youth",103
-73.976253,40.721796,Boys And Girls Republic (Satellite Site),"Education, Child Welfare, and Youth",103
-73.982614,40.7243,Bank Street Head Start,"Education, Child Welfare, and Youth",103
-73.979334,40.715758,Baruch,Health and Human Services,103
-73.998809,40.708261,L.U.W. Under Bklyn Bridge,Administration of Government,103
-73.98179,40.721135,Allied Productions/Le Petit Versailles,"Parks, Gardens, and Historical Sites",103
-73.98702,40.728835,Tickle the Sleeping Giant,Libraries and Cultural Programs,103
-73.984325,40.726956,"Loco-Motion Dance Theatre for Children, Inc.",Libraries and Cultural Programs,103
-73.991881,40.723456,The Houston Street Center,"Education, Child Welfare, and Youth",103
-73.98702,40.728835,"WCV, Inc.",Libraries and Cultural Programs,103
-73.988636,40.718343,Gouverneur Clinic,Health and Human Services,103
-73.997268,40.714949,"Asian American Arts Centre, Inc.",Libraries and Cultural Programs,103
-73.977657,40.725345,9th Street Community Garden,"Parks, Gardens, and Historical Sites",103
-73.98956,40.730554,Key Parking LLC,Core Infrastructure and Transportation,103
-73.986367,40.720707,Children's Miracle Garden,"Parks, Gardens, and Historical Sites",103
-73.986883,40.720554,Essex Street Market,Administration of Government,103
-73.980871,40.722824,Sage Garden,"Parks, Gardens, and Historical Sites",103
-73.983641,40.713591,Betances Health Center,Health and Human Services,103
-73.997933,40.715947,Nmic- Ccba,Health and Human Services,103
-73.990392,40.710317,PROSpect Place,Health and Human Services,103
-73.981777,40.727887,"East Village Child Care Center, Inc.","Education, Child Welfare, and Youth",103
-73.997963,40.711554,Smith,Health and Human Services,103
-73.990119,40.72467,"Anthology Film Archives, Inc.",Libraries and Cultural Programs,103
-73.993255,40.721038,"Earth Celebrations, Inc.",Libraries and Cultural Programs,103
-73.9836,40.711102,Gouverneur Hospital,"Parks, Gardens, and Historical Sites",103
-73.994407,40.714007,"East Broadway Mall, Inc",Administration of Government,103
-73.988035,40.712375,Laguardia Houses Playground,"Parks, Gardens, and Historical Sites",103
-73.9846,40.714031,Henry Street Settlement and Neighborhood Playhouse,"Parks, Gardens, and Historical Sites",103
-73.983048,40.714351,P.S. 137 John L. Bernstein,"Education, Child Welfare, and Youth",103
-73.979013,40.725485,La Plaza Cultural Garden,"Parks, Gardens, and Historical Sites",103
-73.981859,40.715882,Bernard Downing Plgd/Luther Gu,"Parks, Gardens, and Historical Sites",103
-73.997587,40.714075,NYC Parks-Alfred E. Smith Rec. Ctr,"Education, Child Welfare, and Youth",103
-73.992577,40.710547,"Ur Sites 2, 4, 9",Administration of Government,103
-73.989998,40.726676,"New York Theatre Workshop, Inc.",Libraries and Cultural Programs,103
-73.991551,40.721707,Sara D Roosevelt Park,Administration of Government,103
-73.986344,40.70958,"Piers 35 & 36, Ems St.4/Div.1",Administration of Government,103
-73.987031,40.721455,Ind Stanton St. Substation,Core Infrastructure and Transportation,103
-73.978675,40.721834,Educational Alliance - P.S. 15,"Education, Child Welfare, and Youth",103
-73.993602,40.716236,Pace High School,"Education, Child Welfare, and Youth",103
-73.9911,40.71857,Kehila Kedosha Janina Synagogue,"Parks, Gardens, and Historical Sites",103
-73.991663,40.719937,Evolution Enrichment Center,"Education, Child Welfare, and Youth",103
-73.982481,40.729141,East Side Community School,"Education, Child Welfare, and Youth",103
-73.980122,40.726018,Trinity's Services and Food for the Homeless Inc.,Health and Human Services,103
-73.990997,40.725864,Mobile Medical Unit,Health and Human Services,103
-73.984399,40.715459,Comprehensive Evaluation Services,"Education, Child Welfare, and Youth",103
-73.975518,40.718169,Baruch,Health and Human Services,103
-73.985204,40.72965,Fraclac Realty Corporation,Core Infrastructure and Transportation,103
-73.985167,40.728816,Theatre For The New City Foun,Core Infrastructure and Transportation,103
-73.977843,40.72571,Museum Of Reclaimed Urban Space,Libraries and Cultural Programs,103
-73.990528,40.720544,University Settlement HS,"Education, Child Welfare, and Youth",103
-73.978376,40.728539,Yu Suen Garden,"Parks, Gardens, and Historical Sites",103
-73.986215,40.710834,Two Bridges,Health and Human Services,103
-73.987866,40.713174,Gouverneur Hospital Mental Health Clinic,Health and Human Services,103
-74.000057,40.714854,Columbus Park,"Parks, Gardens, and Historical Sites",103
-73.991275,40.720072,Cpc Workforce Development - Manhattan,"Education, Child Welfare, and Youth",103
-73.9836,40.731601,New York Child Resource Center Inc,"Education, Child Welfare, and Youth",103
-73.97862,40.716709,Grand Street Settlement CCC,"Education, Child Welfare, and Youth",103
-73.9799,40.72907,Dias Y Flores Garden,"Parks, Gardens, and Historical Sites",103
-73.991122,40.720308,Lower East Side II,Health and Human Services,103
-73.9831,40.713695,St. Augustine's Chapel,"Parks, Gardens, and Historical Sites",103
-73.979619,40.719368,Hamilton Fish Park,Libraries and Cultural Programs,103
-73.988964,40.722133,Project Home,"Education, Child Welfare, and Youth",103
-73.982428,40.719399,Our Lady of Sorrows,Health and Human Services,103
-73.999118,40.714805,Transfiguration School,"Education, Child Welfare, and Youth",103
-73.99059,40.71234,Rutgers Community Center,"Education, Child Welfare, and Youth",103
-73.988035,40.722968,Peretz Square,"Parks, Gardens, and Historical Sites",103
-73.982081,40.724321,6th St and Ave B Community Garden,"Parks, Gardens, and Historical Sites",103
-73.99732,40.711654,Hamilton Madison House,"Education, Child Welfare, and Youth",103
-73.981738,40.720484,Lee,Health and Human Services,103
-73.983048,40.714351,Camp Henry Day Camp,"Education, Child Welfare, and Youth",103
-73.98223,40.724331,6th St & Ave B Comm Garden,"Parks, Gardens, and Historical Sites",103
-73.990895,40.712299,Rutgers,Health and Human Services,103
-73.979313,40.716531,"Grand Street Settlement, Inc.","Education, Child Welfare, and Youth",103
-73.995254,40.709595,Edison NY Parking LLC,Core Infrastructure and Transportation,103
-73.97768,40.720662,Wald,Health and Human Services,103
-73.981719,40.718308,Grand St. Settlement Single Stop,"Education, Child Welfare, and Youth",103
-73.98245,40.718328,Grand Street Settlement,"Education, Child Welfare, and Youth",103
-73.97594,40.72461,Housing Works Mental Health Clinic,Health and Human Services,103
-73.97908,40.714291,"Japanese Folk Dance Institute of New York, Inc.",Libraries and Cultural Programs,103
-73.991958,40.717145,59 Allen Street Garage Corp.,Core Infrastructure and Transportation,103
-73.985645,40.720581,Lower East Side Prep,"Education, Child Welfare, and Youth",103
-73.986221,40.724425,P.S. 63 William Mckinley,"Education, Child Welfare, and Youth",103
-73.996196,40.709702,Catherine Slip Malls,"Parks, Gardens, and Historical Sites",103
-73.983534,40.723458,Synapse Productions,Libraries and Cultural Programs,103
-73.997963,40.711554,Smith,Health and Human Services,103
-73.985645,40.720581,Marta Valle Secondary School,"Education, Child Welfare, and Youth",103
-73.988274,40.733306,New York University Swim Camp,"Education, Child Welfare, and Youth",103
-73.999203,40.716092,"Chinatown Manpower Project, Inc.","Education, Child Welfare, and Youth",103
-73.987866,40.713174,Gouverneur Snf/Diag Trmnt Ctr,Health and Human Services,103
-73.98999,40.710371,Two Bridges Summer Camp,"Education, Child Welfare, and Youth",103
-73.991215,40.721133,"Indochina Sino-American Senior Citizen Center, Inc.",Libraries and Cultural Programs,103
-73.99087,40.716045,P.S. 042 Benjamin Altman,"Education, Child Welfare, and Youth",103
-73.997028,40.710709,PS 126 & Alfred E. Smith Park,"Parks, Gardens, and Historical Sites",103
-73.988344,40.713974,"Educational Alliance, Inc.",Libraries and Cultural Programs,103
-73.986277,40.719097,Hispanic Organization of Latin Actors,Libraries and Cultural Programs,103
-73.997532,40.70982,Smith,Health and Human Services,103
-73.983266,40.721537,Altschool,"Education, Child Welfare, and Youth",103
-73.976236,40.719456,Lillian Wald Houses,"Education, Child Welfare, and Youth",103
-73.991675,40.712983,P.S. 002 Meyer London,"Education, Child Welfare, and Youth",103
-73.988756,40.71689,Grand St. Settlement Dual Center #1,"Education, Child Welfare, and Youth",103
-73.993908,40.718681,Chinese American Planning Council. Inc.,"Education, Child Welfare, and Youth",103
-73.982917,40.711005,Lower Eastside Service Center Inc,Health and Human Services,103
-73.98956,40.730554,Key Parking LLC,Core Infrastructure and Transportation,103
-73.988747,40.716258,CenterLight Healthcare D&TC - Grand Street Site,Health and Human Services,103
-73.981723,40.723767,Earth School,"Education, Child Welfare, and Youth",103
-73.980687,40.725013,St. Brigid School,"Education, Child Welfare, and Youth",103
-73.990392,40.710317,Hamilton Madison House #5,"Education, Child Welfare, and Youth",103
-73.989323,40.717341,Seward Park Educational Campus,"Education, Child Welfare, and Youth",103
-73.983021,40.729384,Lower East Side Playground,"Parks, Gardens, and Historical Sites",103
-73.9985,40.712226,St. James Church,"Parks, Gardens, and Historical Sites",103
-73.986428,40.714137,Lower East Side Conservancy,Libraries and Cultural Programs,103
-73.983043,40.718835,All My Children Day Care & Nursery School,"Education, Child Welfare, and Youth",103
-73.987866,40.713174,Gouverneur Geriatric Continuing Day Treatment Program,Health and Human Services,103
-73.991881,40.723456,"Creative Center, Inc.",Libraries and Cultural Programs,103
-73.979087,40.728321,Vamos Sembrar,"Parks, Gardens, and Historical Sites",103
-73.989534,40.722211,Hernandez,Health and Human Services,103
-73.988344,40.713974,Manny Cantor Center,"Education, Child Welfare, and Youth",103
-73.976966,40.723463,"TheatreMoves, Inc.",Libraries and Cultural Programs,103
