X,Y,facname,facdomain,borocd
-73.8718,40.711577,P.S./I.S. 087 Middle Village,"Education, Child Welfare, and Youth",405
-73.893383,40.728683,I.S. 73 - The Frank Sansivieri Intermediate School,"Education, Child Welfare, and Youth",405
-73.872033,40.704255,United Presbyterian Church of Ridgewood,Health and Human Services,405
-73.902571,40.705171,Queens Library-Ridgewood,"Education, Child Welfare, and Youth",405
-73.898159,40.699495,Greater Ridgewood,"Education, Child Welfare, and Youth",405
-73.874274,40.702837,City Owned Property,Administration of Government,405
-73.911458,40.705298,P.S. 81q Jean Paul Richter,"Education, Child Welfare, and Youth",405
-73.904739,40.727467,Frank Principe Park,"Parks, Gardens, and Historical Sites",405
-73.910452,40.715961,Usa Shred LLC,Core Infrastructure and Transportation,405
-73.899188,40.69457,Triangle Auto Body Inc.,Core Infrastructure and Transportation,405
-73.875394,40.719621,IS 49 - The Dorothy Bonawit Kole School,"Education, Child Welfare, and Youth",405
-73.885985,40.727637,City Owned Property,Administration of Government,405
-73.892141,40.730366,Maspeth Town Hall,Administration of Government,405
-73.884386,40.721457,The Learning Tree Day Camp,"Education, Child Welfare, and Youth",405
-73.890795,40.726383,Park,"Parks, Gardens, and Historical Sites",405
-73.886595,40.721014,Our Lady Of Hope Catholic Academy,"Education, Child Welfare, and Youth",405
-73.912463,40.71983,New Grand Metal Inc,Core Infrastructure and Transportation,405
-73.881577,40.701011,Red Line Automotive & Collision Corp.,Core Infrastructure and Transportation,405
-73.872297,40.715425,The Learning Tree,"Education, Child Welfare, and Youth",405
-73.90511,40.697206,The Legacy Center Community Development Corp.,Health and Human Services,405
-73.912588,40.705973,"Grand Auto Repair Services, Inc.",Core Infrastructure and Transportation,405
-73.895405,40.724866,Frank Frontera Park,"Parks, Gardens, and Historical Sites",405
-73.902341,40.699033,IS 77 Summer Camp,"Education, Child Welfare, and Youth",405
-73.873724,40.721627,New York League For Early Learning,"Education, Child Welfare, and Youth",405
-73.905376,40.703047,Ridgewood Communicare Clinic,Health and Human Services,405
-73.880849,40.70185,Glendale Veterans Triangle,"Parks, Gardens, and Historical Sites",405
-73.873723,40.711691,Happy Caterpillar Clubhouse,"Education, Child Welfare, and Youth",405
-73.902646,40.698588,IS 77 Playground,"Parks, Gardens, and Historical Sites",405
-73.902584,40.706041,Intermediate School 93 - Ridgewood Intermediate School,"Education, Child Welfare, and Youth",405
