X,Y,facname,facdomain,borocd
-74.022873,40.645264,Bay Ridge Sunset Park Dialysis Center,Health and Human Services,307
-74.00975,40.636252,Stuart School Of Career Technology,"Education, Child Welfare, and Youth",307
-74.000681,40.646368,Redhawk Indian Arts Council,Libraries and Cultural Programs,307
-74.012213,40.649437,PS 1 Playground (Jop),"Parks, Gardens, and Historical Sites",307
-73.988286,40.660496,J.H.S. 088 Peter Rouget,"Education, Child Welfare, and Youth",307
-73.984808,40.659021,"Therapy And Learning Center, Inc.","Education, Child Welfare, and Youth",307
-73.978706,40.647946,Brooklyn Prospect Charter-Csd 15,"Education, Child Welfare, and Youth",307
-73.994719,40.658094,"Green-Wood Historic Fund, Inc.",Libraries and Cultural Programs,307
-74.010996,40.648491,"Sunset Park Children's School, Inc. I/T","Education, Child Welfare, and Youth",307
-74.012213,40.649437,PS 1 Playground (Jop),"Parks, Gardens, and Historical Sites",307
-74.007246,40.638533,Associates For Bilingual Child De,"Education, Child Welfare, and Youth",307
-74.003867,40.651653,NYCT Facility,Core Infrastructure and Transportation,307
-73.9723,40.649037,USDA-CEO P077k At Brooklyn College,"Education, Child Welfare, and Youth",307
-74.00477,40.652075,Center For Family Life - Community Services Program,"Education, Child Welfare, and Youth",307
-73.989652,40.662994,Sitting Area (Park),"Parks, Gardens, and Historical Sites",307
-73.986457,40.660197,Butterfly Gardens,"Parks, Gardens, and Historical Sites",307
-73.987487,40.664222,Brooklyn Sandbox Early Learning Center,"Education, Child Welfare, and Youth",307
-73.994015,40.665817,Park,"Parks, Gardens, and Historical Sites",307
-74.006862,40.651977,IS 136 Charles O. Dewey,"Education, Child Welfare, and Youth",307
-73.976557,40.652076,Park Strip,"Parks, Gardens, and Historical Sites",307
-73.999326,40.645584,Brooklyn Chinese American Assoc. - Bay Ridge DCC,"Education, Child Welfare, and Youth",307
-73.973159,40.64797,M.S. 839,"Education, Child Welfare, and Youth",307
-73.97784,40.653382,Seeley Park,"Parks, Gardens, and Historical Sites",307
-74.001218,40.646298,"Brooklyn Chinese American Association,Inc","Education, Child Welfare, and Youth",307
-74.000332,40.657773,P.S. 172 Beacon School Of Excellence,"Education, Child Welfare, and Youth",307
-74.015594,40.654144,First Ave Rail Yard,Administration of Government,307
-74.008451,40.652638,Jhs 136 Playground/Park,"Parks, Gardens, and Historical Sites",307
-74.01468,40.639072,"Metropolitan Learning Institute, Inc","Education, Child Welfare, and Youth",307
-73.976328,40.652327,Chai Tots Preschool Of Windsor Terrace (Toddler),"Education, Child Welfare, and Youth",307
-74.007631,40.652207,I.S. 136 Charles O. Dewey,"Education, Child Welfare, and Youth",307
-74.004743,40.652701,P.S. 24 P.S. 24,"Education, Child Welfare, and Youth",307
-74.020222,40.653262,Bush Terminal Park,Administration of Government,307
-74.01095,40.660197,South Brooklyn Marine Terminal,Administration of Government,307
-74.018733,40.641342,Playground For PS 314,"Parks, Gardens, and Historical Sites",307
-73.997103,40.658383,Americal Collision Inc.,Core Infrastructure and Transportation,307
-74.008715,40.643761,PS 94,"Education, Child Welfare, and Youth",307
-74.012405,40.639263,"Bumblebees R'Us, Inc.","Education, Child Welfare, and Youth",307
-74.030669,40.643631,65 Street Rail Yard,Core Infrastructure and Transportation,307
-74.02221,40.650659,Former NYPD Harbor Charlie,Administration of Government,307
-73.990612,40.663481,"Open Source Gallery, Inc.",Libraries and Cultural Programs,307
-74.0003,40.657752,P.S. 172 Beacon School Of Excellence,"Education, Child Welfare, and Youth",307
-74.019375,40.641955,PS 314 & Playground,"Parks, Gardens, and Historical Sites",307
-74.010948,40.650733,Bay Ridge CCC,"Education, Child Welfare, and Youth",307
-74.010118,40.636148,"Brooklyn Chinese-American Association, Inc","Education, Child Welfare, and Youth",307
-74.003431,40.652342,Bmt 38th Street Substation,Core Infrastructure and Transportation,307
-73.999411,40.645641,"Brooklyn Chinese-American Association, Inc.","Education, Child Welfare, and Youth",307
-73.992085,40.663153,Soterios Ellenas School,"Education, Child Welfare, and Youth",307
-74.008512,40.650665,Pre-K Center At 4222 4th Ave,"Education, Child Welfare, and Youth",307
-74.01468,40.639072,Ming Yuan Summer Day Camp,"Education, Child Welfare, and Youth",307
-73.978159,40.654509,Park,"Parks, Gardens, and Historical Sites",307
-74.006043,40.642307,Turning Point HDFC (Main Office),"Education, Child Welfare, and Youth",307
-74.013836,40.655272,Bush Terminal Railroad Yard,Administration of Government,307
-74.014195,40.653397,Warehouse Storage,Administration of Government,307
-74.004827,40.65443,P721k At K231,"Education, Child Welfare, and Youth",307
-73.981806,40.658339,Eaglets Summer Day Camp,"Education, Child Welfare, and Youth",307
-73.988701,40.661183,New Voices School Academy (The),"Education, Child Welfare, and Youth",307
-73.984697,40.658994,Therapy And Learning Center Inc.,Health and Human Services,307
-73.982673,40.656262,The Research Foundation Of State University Of New York,"Education, Child Welfare, and Youth",307
-74.009845,40.649111,Sunset Park Center,"Education, Child Welfare, and Youth",307
-74.015094,40.64162,Nazareth Regional HS,"Education, Child Welfare, and Youth",307
-73.973877,40.649495,Quik Park Kestrel Parking LLC,Core Infrastructure and Transportation,307
-74.022546,40.647662,Bklyn Wholesale Meat Market,Administration of Government,307
-74.000453,40.64579,Green Grid Us LLC,Core Infrastructure and Transportation,307
-74.015506,40.649778,Downtown Automotive Inc.,Core Infrastructure and Transportation,307
-73.992085,40.662953,Hellenic Classical Charter School,"Education, Child Welfare, and Youth",307
-74.00529,40.65238,Turning Point Education Center,"Education, Child Welfare, and Youth",307
-74.018997,40.642121,New School @ PS 314,"Education, Child Welfare, and Youth",307
-73.982642,40.657721,"Kids-Centric, Inc.","Education, Child Welfare, and Youth",307
-74.025673,40.641962,Pre-K Center At 58th Street,"Education, Child Welfare, and Youth",307
-74.024956,40.64902,Bklyn Wholesale Meat Market,Administration of Government,307
-74.007267,40.651921,PS 24 Annex At Ms 136,"Education, Child Welfare, and Youth",307
-73.98282,40.662201,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,307
-74.014508,40.645106,"Discipleship Outreach Ministries, Inc",Libraries and Cultural Programs,307
-74.004788,40.657346,Heaven's Hands Community Services  Inc.,Health and Human Services,307
-74.013885,40.661566,South Brooklyn Marine Term 35th Street Pier,Core Infrastructure and Transportation,307
-74.0117,40.649221,PS 1 & Minischool & Plgd,"Parks, Gardens, and Historical Sites",307
-74.010176,40.65356,NYC Business Solutions Industrial and Transportation - Brooklyn,Health and Human Services,307
-73.98887,40.662935,Park,"Parks, Gardens, and Historical Sites",307
-74.001054,40.658188,NYPD 72nd Pct Service Stn #6,"Public Safety, Emergency Services, and Administration of Justice",307
-74.009536,40.638035,Brooklyn Elite Center Inc.,"Education, Child Welfare, and Youth",307
-74.011764,40.656873,Sbrw Fdatns.Sub.Superstructs,Core Infrastructure and Transportation,307
-74.007631,40.652207,I.S. 136 Charles O. Dewey,"Education, Child Welfare, and Youth",307
-74.009749,40.636244,Angel Advantage Ctr,"Education, Child Welfare, and Youth",307
-74.012066,40.649316,Pena Herrera Playground,"Parks, Gardens, and Historical Sites",307
-73.972525,40.649216,Calvary Cathedral Of Praise,"Education, Child Welfare, and Youth",307
-74.015879,40.642846,Young Risers Infant-Toddler Program,"Education, Child Welfare, and Youth",307
-74.00675,40.653618,Sbr Row,Core Infrastructure and Transportation,307
-74.008609,40.650634,Pre - K Center At P.S. 516 Sunset Park Avenues ES,"Education, Child Welfare, and Youth",307
-73.981062,40.65492,Evelyn Douglin Ctr Children's Serv,"Education, Child Welfare, and Youth",307
-74.010192,40.649333,Sunset Bay Community Services Inc,Health and Human Services,307
-74.015861,40.655846,Bush Terminal-Pier 6,Administration of Government,307
-73.988801,40.663532,St John St Matthew Emanuel Lutheran Church,Health and Human Services,307
-74.023898,40.645499,Office of Court Administration,"Public Safety, Emergency Services, and Administration of Justice",307
-74.020316,40.653048,Former NYPD Harbor Charlie,Administration of Government,307
-73.999411,40.645641,Bca Bay Ridge DCC,"Education, Child Welfare, and Youth",307
-74.010312,40.638538,City Owned Property,Administration of Government,307
-74.012242,40.635931,Andy Metal Inc,Core Infrastructure and Transportation,307
-74.012022,40.646517,St. Andrew's Community Day Care Center,"Education, Child Welfare, and Youth",307
-73.972525,40.649216,Calvary Cathedral Of Praise/Vbs,"Education, Child Welfare, and Youth",307
-74.01403,40.644678,Ed Institute Oholei Torah,"Education, Child Welfare, and Youth",307
-73.972154,40.649393,"Coney Car Park, LLC",Core Infrastructure and Transportation,307
-74.004282,40.655552,Sunset Park High School,"Education, Child Welfare, and Youth",307
-74.011065,40.640545,Rainbow Playground,"Parks, Gardens, and Historical Sites",307
-74.015393,40.64971,Alert Towing & Collision Inc.,Core Infrastructure and Transportation,307
-73.995379,40.660694,Ali Forney Center,"Education, Child Welfare, and Youth",307
-74.008313,40.643303,"New York Creative Childcare, Inc.","Education, Child Welfare, and Youth",307
-74.010976,40.652418,Global Transport Systems LLC,Core Infrastructure and Transportation,307
-73.989671,40.665578,"Giocare, LLC","Education, Child Welfare, and Youth",307
-73.998671,40.66032,764 4th Ave Associates LLC,Core Infrastructure and Transportation,307
-74.0086,40.643606,Center For Family Life At PS 94,"Education, Child Welfare, and Youth",307
-74.007807,40.642909,Little Bell Childcare Corp.,"Education, Child Welfare, and Youth",307
-73.994357,40.663498,"Brooklyn Treehouse Preschool, Inc","Education, Child Welfare, and Youth",307
-73.977809,40.657025,City Owned Property,Administration of Government,307
-73.997182,40.663899,S Brooklyn Medical Admin Srvs Inc. OTP,Health and Human Services,307
-74.002889,40.650865,City Owned Property,Administration of Government,307
-74.004539,40.652806,PS 24k,"Education, Child Welfare, and Youth",307
-73.9899,40.665625,Honeydew Drop Playhouse,"Education, Child Welfare, and Youth",307
-73.999145,40.659021,GED Plus-Oppor - Btr Tomorrow-Ahsep,"Education, Child Welfare, and Youth",307
-73.992371,40.666782,"Asian American Women Artists Alliance, Inc.",Libraries and Cultural Programs,307
-74.006043,40.642307,Turning Point Education Center,"Education, Child Welfare, and Youth",307
-73.987115,40.662303,Bright Bees Daycare Inc,"Education, Child Welfare, and Youth",307
-74.010996,40.648491,Sunset Park Chldrn's Schl,"Education, Child Welfare, and Youth",307
-73.998081,40.6699,Hamilton Ave. Asphalt Plant,Administration of Government,307
-74.009264,40.645151,Sunset Park Mental Health Center,Health and Human Services,307
-74.00217,40.651922,38th St.,Core Infrastructure and Transportation,307
-73.972803,40.648658,Brooklyn Art Song Society,Libraries and Cultural Programs,307
-73.998543,40.66911,Hamilton Av MTS,Core Infrastructure and Transportation,307
-73.973159,40.64797,P053k At K437,"Education, Child Welfare, and Youth",307
-74.011002,40.650649,Bay Ridge Chld Care Center,"Education, Child Welfare, and Youth",307
-73.989011,40.660965,P.S. 295,"Education, Child Welfare, and Youth",307
-73.992983,40.659428,"Giocare, LLC","Education, Child Welfare, and Youth",307
-73.995249,40.662837,Al-Noor School,"Education, Child Welfare, and Youth",307
-74.015137,40.638869,BCA 6th Avenue Senior Center,"Education, Child Welfare, and Youth",307
-73.976103,40.657066,The Windsor Terrace School,"Education, Child Welfare, and Youth",307
-74.004039,40.641151,Bca's Main Office And Human Services Center,"Education, Child Welfare, and Youth",307
-74.012301,40.652962,"M&B Protect Services, Inc.",Core Infrastructure and Transportation,307
-73.999875,40.649116,Challenge Early Intervention Center,"Education, Child Welfare, and Youth",307
-74.012289,40.649042,P.S. 1 P.S. 1 - Bergen School,"Education, Child Welfare, and Youth",307
-74.00225,40.642712,Christian Day Care Center,"Education, Child Welfare, and Youth",307
-74.021108,40.639433,Park,"Parks, Gardens, and Historical Sites",307
-74.02027,40.64963,Bks10g,Core Infrastructure and Transportation,307
-73.989734,40.665476,"Park Slope Schoolhouse Child Care Center, Inc.","Education, Child Welfare, and Youth",307
-74.009693,40.636242,Long Xing Day Care Center,"Education, Child Welfare, and Youth",307
-73.988801,40.663532,Prospect Hill Senior Services Center,Health and Human Services,307
-73.977497,40.648812,NYC Parks-Greenwood Playground,"Education, Child Welfare, and Youth",307
-73.998046,40.669351,Hamilton Ave. Asphalt Plant,Core Infrastructure and Transportation,307
-74.003834,40.641014,Brooklyn Chinese-American Association,"Education, Child Welfare, and Youth",307
-73.997283,40.659671,Marie-Christine Giordano Dance Company,Libraries and Cultural Programs,307
-74.010169,40.638149,Red Apple Ed Ctr #11,"Education, Child Welfare, and Youth",307
-74.025738,40.640896,Brooklyn Army Terminal,Administration of Government,307
-73.998046,40.669351,Hamilton Ave. Asphalt Plant,Administration of Government,307
-73.987664,40.661484,Detective Joseph Mayrose Park,"Parks, Gardens, and Historical Sites",307
-74.015168,40.638627,Ming Yuan Summer Program,"Education, Child Welfare, and Youth",307
-73.975607,40.648884,P.S. 130 Parkside School,"Education, Child Welfare, and Youth",307
-74.006862,40.651977,Junior High School 136 - Charles O. Dewey,"Education, Child Welfare, and Youth",307
-74.01646,40.646282,Al Madrasa Al Islamiya,"Education, Child Welfare, and Youth",307
-74.019746,40.645785,Martin Luther Playground,"Parks, Gardens, and Historical Sites",307
-74.01062,40.635269,Brooklyn Hospital Center Extension Clinic,Health and Human Services,307
-74.010871,40.64839,Sunset Park Children's School,"Education, Child Welfare, and Youth",307
-74.000685,40.666129,Hamilton Ave Transfer Station,Core Infrastructure and Transportation,307
-74.012463,40.639289,Bumble Bees R Us 8,"Education, Child Welfare, and Youth",307
-74.009624,40.636314,"Long Xing DCC, Inc.","Education, Child Welfare, and Youth",307
-73.999145,40.659021,Opportunities For A Better Tomorrow,"Education, Child Welfare, and Youth",307
-74.023898,40.645499,Georgia L. Mcmurray Batkids,"Education, Child Welfare, and Youth",307
-73.973383,40.65428,Early Childhood Development Center Kaleidoscope,Health and Human Services,307
-74.022577,40.64303,NYU Langone Rusk Rehabilitation Brooklyn,Health and Human Services,307
-74.018402,40.648603,Indoor Storage - Equipment,Administration of Government,307
-73.996052,40.665039,Scrap King Usa Inc,Core Infrastructure and Transportation,307
-74.0053,40.654174,PS 371,"Education, Child Welfare, and Youth",307
-74.005294,40.651823,Eng 228,"Public Safety, Emergency Services, and Administration of Justice",307
-74.008267,40.643279,Worldtots,"Education, Child Welfare, and Youth",307
-74.00393,40.641524,G & T Childcare Corp.,"Education, Child Welfare, and Youth",307
-74.01944,40.641462,Center For Family Life Beacon Program,"Education, Child Welfare, and Youth",307
-74.004282,40.655552,Center For Family Life/Life Lines Community Arts,"Education, Child Welfare, and Youth",307
-73.999268,40.65927,Opportunities for a Better Tomorrow,"Education, Child Welfare, and Youth",307
-73.975054,40.651924,"Singing Winds, Inc.",Libraries and Cultural Programs,307
-73.9894,40.663931,Prospect Hall,"Parks, Gardens, and Historical Sites",307
-74.008621,40.65073,Sunset Park Avenues Elementary School,"Education, Child Welfare, and Youth",307
-74.0132,40.645388,"Eng 201, Lad 114, Bat 40","Public Safety, Emergency Services, and Administration of Justice",307
-73.97601,40.648884,PS 130 & Playground,"Parks, Gardens, and Historical Sites",307
-74.004039,40.641151,Brooklyn Chinese American Association,Health and Human Services,307
-73.976579,40.650458,Greenwood Playground,"Parks, Gardens, and Historical Sites",307
-73.98794,40.660359,USDA-CEO P053k At IS 88k,"Education, Child Welfare, and Youth",307
-73.994676,40.658102,The Green-Wood Historic Fund,Libraries and Cultural Programs,307
-74.004939,40.656009,D'Emic Playground,"Parks, Gardens, and Historical Sites",307
-74.005931,40.642037,Ems Station 40,"Public Safety, Emergency Services, and Administration of Justice",307
-74.004039,40.641151,Brooklyn Chinese-American Association,"Education, Child Welfare, and Youth",307
-74.01468,40.639072,Brooklyn Chinese-American Association,Health and Human Services,307
-74.003451,40.657878,Sudden Impact Auto Body & Towing Inc,Core Infrastructure and Transportation,307
-73.988222,40.663122,Pre-K Center At 590 Sixth Avenue,"Education, Child Welfare, and Youth",307
-73.98069,40.659527,The Park Slope Day Camp At Holy Name School,"Education, Child Welfare, and Youth",307
-74.007631,40.652207,Sunset Park Prep,"Education, Child Welfare, and Youth",307
-73.976103,40.657066,Summer Friendship,"Education, Child Welfare, and Youth",307
-73.9922,40.662802,Hellenic Classical Charter School,"Education, Child Welfare, and Youth",307
-74.012061,40.635835,"A.R.M. Parking, LLC",Core Infrastructure and Transportation,307
-74.019498,40.642146,P.S. 506 : The School Of Journalism & Technology,"Education, Child Welfare, and Youth",307
-74.004539,40.652806,P.S. 024,"Education, Child Welfare, and Youth",307
-74.014094,40.647749,City Owned Property,Administration of Government,307
-74.003899,40.659901,RRM New York,"Public Safety, Emergency Services, and Administration of Justice",307
-74.018997,40.642121,PS 503/506,"Education, Child Welfare, and Youth",307
-74.021234,40.647145,Lutheran Medical Center,Health and Human Services,307
-74.0117,40.649221,PS 1,Health and Human Services,307
-73.98945,40.665022,575 5th Ave,Health and Human Services,307
-74.001852,40.66054,Climate Museum,Libraries and Cultural Programs,307
-74.010817,40.652417,Bismillah Quick Towing & Recovery Inc.,Core Infrastructure and Transportation,307
-73.977545,40.65242,"Captain John McKenna, IV Park","Parks, Gardens, and Historical Sites",307
-73.988534,40.661255,Secondary School Law Journalism Res,"Education, Child Welfare, and Youth",307
-74.002589,40.645217,NYU Lutheran Family Health Centers,"Education, Child Welfare, and Youth",307
-74.000072,40.644807,Light And Love Home Summer Day Camp,"Education, Child Welfare, and Youth",307
-74.009264,40.645151,PSychosocial Club,Health and Human Services,307
-74.019299,40.646567,Lutheran Care at Home,Health and Human Services,307
-74.004282,40.655552,Sunset Park High School,Health and Human Services,307
-74.025673,40.641962,Pre - K Center At 140 58th Street,"Education, Child Welfare, and Youth",307
-74.000196,40.6633,Continental Terminals Brooklyn 23rd Street Pier,Core Infrastructure and Transportation,307
-74.013924,40.645191,The Turning Point,"Education, Child Welfare, and Youth",307
-74.009909,40.64461,The Salvation Army Sunset Park Community Center,"Education, Child Welfare, and Youth",307
-74.008597,40.648842,Artopolis Development,Libraries and Cultural Programs,307
-73.978851,40.652213,"One World Project - Brooklyn, Inc.","Education, Child Welfare, and Youth",307
-74.020304,40.639494,PS 971,Health and Human Services,307
-74.004872,40.664834,New York Sand & Stone Co 25th Street Pier,Core Infrastructure and Transportation,307
-73.990853,40.66016,Yeshiva Machzikei Hadas,"Education, Child Welfare, and Youth",307
-74.007267,40.651921,Sunset Park School At Ms 136,"Education, Child Welfare, and Youth",307
-74.019375,40.641955,P.S. 506: The School Of Journalism & Technology,"Education, Child Welfare, and Youth",307
-74.014538,40.639214,Pre-K Center At 550 59 Street - Broo,"Education, Child Welfare, and Youth",307
-74.004606,40.652808,P.S. 024,"Education, Child Welfare, and Youth",307
-73.995031,40.667327,Triangle Three Sixteen,"Parks, Gardens, and Historical Sites",307
-73.973159,40.64797,P.S. K053,"Education, Child Welfare, and Youth",307
-74.011893,40.655176,Bush Terminal,Administration of Government,307
-73.996005,40.666371,Park,Administration of Government,307
-74.014483,40.639282,Our Lady Of Perpetual Help,"Education, Child Welfare, and Youth",307
-74.030669,40.643631,65 Street Rail Yard,Administration of Government,307
-73.998717,40.661139,Pre - K Center At 173 - 177 25th Street,"Education, Child Welfare, and Youth",307
-73.973159,40.64797,P.S. 130 The Parkside,"Education, Child Welfare, and Youth",307
-74.0117,40.649221,Center For Family Life At P.S. 1 Day Camp,"Education, Child Welfare, and Youth",307
-74.012999,40.647778,Bethany House Vi,"Education, Child Welfare, and Youth",307
-73.989011,40.660965,New Voices School Of Academic & Creative Arts,"Education, Child Welfare, and Youth",307
-74.0117,40.649221,P.S. 001 The Bergen,"Education, Child Welfare, and Youth",307
-73.973522,40.650041,Park,"Parks, Gardens, and Historical Sites",307
-74.009889,40.651684,New York Center for Specialty Surgery,Health and Human Services,307
-74.016037,40.657238,Bush Terminal-Pier 7,Administration of Government,307
-74.00477,40.652075,Sunset Park Emergency Food Program,Health and Human Services,307
-74.02221,40.650659,Former NYPD Harbor Charlie,Administration of Government,307
-74.020439,40.646591,NYU Langone Hospital-Brooklyn,Health and Human Services,307
-73.977843,40.65338,Seeley Street Park,"Parks, Gardens, and Historical Sites",307
-74.004039,40.641151,Brooklyn Chinese-American Association,Health and Human Services,307
-74.01095,40.660197,South Brooklyn Marine Terminal,Administration of Government,307
-74.00477,40.652075,Center For Family Life,"Education, Child Welfare, and Youth",307
-73.97601,40.648884,P.S. 130 The Parkside,"Education, Child Welfare, and Youth",307
-74.00635,40.64243,7th Avenue Family Heatlh Center at NYU Langone,Health and Human Services,307
-74.006015,40.651526,City Owned Property,Administration of Government,307
-73.98069,40.659527,St. Joseph The Worker Catholic Academy,"Education, Child Welfare, and Youth",307
-74.00824,40.655942,Evelyn Douglin Ctr Serv. People In Need,Health and Human Services,307
-74.010819,40.656008,South Brooklyn Marine Terminal,Administration of Government,307
-73.976477,40.653215,Kings Bay Y At Windsor Terrace,"Education, Child Welfare, and Youth",307
-73.98882,40.661179,Academy Of Law & Democratic Leader,"Education, Child Welfare, and Youth",307
-74.012367,40.642925,Franklin Career Institute,"Education, Child Welfare, and Youth",307
-74.01468,40.639072,Sunset Park Early Childhood Development Center,"Education, Child Welfare, and Youth",307
-74.011997,40.649286,PS 1 Playground (Jop),"Parks, Gardens, and Historical Sites",307
-73.977119,40.648368,E 4th Street Garden,"Parks, Gardens, and Historical Sites",307
-73.995013,40.662879,Al Noor School,"Education, Child Welfare, and Youth",307
-73.975607,40.648884,P.S. 130 Parkside School,"Education, Child Welfare, and Youth",307
-73.994369,40.665247,"Park Slope Ambulance Corps, Inc.",Libraries and Cultural Programs,307
-74.01053,40.637614,"Happy Dragon Of New York, Inc.","Education, Child Welfare, and Youth",307
-73.9902,40.652247,Green-Wood Cemetery,"Parks, Gardens, and Historical Sites",307
-74.021751,40.650323,"City Of New York, 52nd Street Wharf.",Core Infrastructure and Transportation,307
-73.973997,40.650901,Park,"Parks, Gardens, and Historical Sites",307
-74.02221,40.650659,Former NYPD Harbor Charlie,Administration of Government,307
-73.999001,40.64597,"Brooklyn Chinese-American Association, Inc.","Education, Child Welfare, and Youth",307
-73.989651,40.662994,Purple Playground,"Parks, Gardens, and Historical Sites",307
-73.982673,40.656262,Research Foundation For SUNY/Stanley Lamm Institute Preschool,"Education, Child Welfare, and Youth",307
-74.01095,40.660197,South Brooklyn Marine Terminal,Administration of Government,307
-74.014195,40.653397,Warehouse Storage,Administration of Government,307
-74.008494,40.650741,Sunset Park Avenues Elementary School,"Education, Child Welfare, and Youth",307
-74.01417,40.637551,Healthy Connections,Health and Human Services,307
-74.004039,40.641151,Brooklyn Chinese-American Association,"Education, Child Welfare, and Youth",307
-73.988899,40.661064,P.S. 295,"Education, Child Welfare, and Youth",307
-74.030669,40.643631,65 Street Rail Yard,Administration of Government,307
-73.977835,40.648098,"Vampire Cowboys, Inc.",Libraries and Cultural Programs,307
-73.99895,40.658918,Sunset Park,"Education, Child Welfare, and Youth",307
-74.005889,40.654293,PS 371-Special Ed,"Education, Child Welfare, and Youth",307
-74.011502,40.643582,Technology Support Center,Administration of Government,307
-74.018997,40.642121,Public School 314 - Luis Munoz Marin Elementary School,"Education, Child Welfare, and Youth",307
-73.999179,40.646382,"Lil Genies Childcare Center, Inc.","Education, Child Welfare, and Youth",307
-74.004563,40.655447,USDA-CEO P371k At Sunset Park H.S,"Education, Child Welfare, and Youth",307
-74.014195,40.653397,Warehouse Storage,Administration of Government,307
-73.986007,40.660858,YMCA-Prospect Park @ P.S. 10,"Education, Child Welfare, and Youth",307
-73.997802,40.669397,Brooklyn Asphalt Plant Wharf,Core Infrastructure and Transportation,307
-74.018997,40.642121,Lutheran Family Health Centers Adult & Family Education,"Education, Child Welfare, and Youth",307
-74.016089,40.636949,"Incare Metal Holdings, Corp.",Core Infrastructure and Transportation,307
-74.009696,40.648586,P.S. 001 The Bergen,"Education, Child Welfare, and Youth",307
-73.995013,40.662879,"Brooklyn Cultural Center Of New York, Inc.","Education, Child Welfare, and Youth",307
-74.0003,40.657752,PS 172,Health and Human Services,307
-73.9797,40.66051,15th Street - Prospect Park Subway Station (IND),"Parks, Gardens, and Historical Sites",307
-73.988286,40.660496,Jhs 88 & Playground,"Parks, Gardens, and Historical Sites",307
-73.984703,40.662792,"Chickpeas Childcare Center, Inc,","Education, Child Welfare, and Youth",307
-74.010871,40.64839,Fourth Ave Umc,"Education, Child Welfare, and Youth",307
-73.999499,40.664666,Hamilton Ave Transfer Station,Administration of Government,307
-74.009264,40.645151,Sunset Terrace Family Health Center at NYU Langone,Health and Human Services,307
-73.989011,40.660965,New Voices School Of Academic & Creative Arts,"Education, Child Welfare, and Youth",307
-73.995756,40.663446,PCMH Brooklyn ACT,Health and Human Services,307
-73.999912,40.663261,23 Street Bulkhead,Administration of Government,307
-74.003345,40.663908,25th Street Pier,Administration of Government,307
-74.002652,40.645244,"United Methodist City Society, The","Education, Child Welfare, and Youth",307
-74.016037,40.657238,Bush Terminal-Pier 7,Administration of Government,307
-74.004664,40.652012,Resource Beacon of Hope MSW IP,Health and Human Services,307
-74.020416,40.646575,Sunset Park Health Council Inc,"Education, Child Welfare, and Youth",307
