X,Y,facname,facdomain,borocd
-73.944374,40.744324,Steinway Child & Family Services,Health and Human Services,402
-73.948511,40.741455,Under Midtown Tunnel Expwy,Administration of Government,402
-73.959045,40.744352,Gantry Plaza,"Parks, Gardens, and Historical Sites",402
-73.936079,40.744064,Ddc Headquarters,Administration of Government,402
-73.9454,40.746086,Short Triangle,"Parks, Gardens, and Historical Sites",402
-73.92156,40.736918,PS 199 Maurice A Fitzgerald Annex,"Education, Child Welfare, and Youth",402
-73.904697,40.744922,Emerald Isle Immigration Center,Libraries and Cultural Programs,402
-73.918694,40.743165,Lowery Plaza,"Parks, Gardens, and Historical Sites",402
-73.901242,40.740486,City Owned Property,Administration of Government,402
-73.900585,40.753092,PS 152,"Education, Child Welfare, and Youth",402
-73.905727,40.747636,PS 011 Kathryn Phelan Annex,"Education, Child Welfare, and Youth",402
-73.909894,40.733702,NYPD Central Motor Repair,Administration of Government,402
-73.912346,40.7503,Mp Sunnyside Up LLC,Core Infrastructure and Transportation,402
-73.920307,40.746364,PS 150 Annex,"Education, Child Welfare, and Youth",402
-73.893913,40.736803,"A&J Automotive, Inc.",Core Infrastructure and Transportation,402
-73.916204,40.742864,John Mullaly Park,"Parks, Gardens, and Historical Sites",402
-73.904372,40.740257,Selfhelp Community Services Inc,Health and Human Services,402
-73.946471,40.748512,USDA-CEO P721q At Info Tech HS,"Education, Child Welfare, and Youth",402
-73.948688,40.746537,Iab Queens Medical Districts,Administration of Government,402
-73.939073,40.740779,Hunters Point Recycling Inc,Core Infrastructure and Transportation,402
-73.929788,40.748677,Sunnyside Yard,Core Infrastructure and Transportation,402
-73.93134,40.739223,Fleet Services Repair Shop,Administration of Government,402
-73.90736,40.745429,City Owned Property,Administration of Government,402
-73.949941,40.742886,Calamaras Realty Corporation,Core Infrastructure and Transportation,402
-73.903049,40.739077,Bush Park,"Parks, Gardens, and Historical Sites",402
-73.907212,40.751162,NYCT Facility,Core Infrastructure and Transportation,402
-73.960836,40.738864,Hunters Point South,Administration of Government,402
-73.947778,40.753552,Build-it-Green!NYC/BIG!Compost,Core Infrastructure and Transportation,402
-73.90684,40.735443,Metro Community Health Center Queens,Health and Human Services,402
-73.900995,40.740665,"Eng 292, Rescue 4","Public Safety, Emergency Services, and Administration of Justice",402
-73.937897,40.744306,Laguardia Community College,"Education, Child Welfare, and Youth",402
-73.909623,40.742526,Razi School,"Education, Child Welfare, and Youth",402
-73.917418,40.743433,Cms Office,Health and Human Services,402
-73.909203,40.746017,PS11 & New Capacity PS 11 Mini,"Parks, Gardens, and Historical Sites",402
-73.923126,40.743259,"Phoenix Realty Group, LLC",Core Infrastructure and Transportation,402
-73.890203,40.736095,Long Island Mews Park,"Parks, Gardens, and Historical Sites",402
-73.958663,40.741601,Long Island City Yard,Core Infrastructure and Transportation,402
-73.951995,40.748781,Gordon Triangle,"Parks, Gardens, and Historical Sites",402
-73.896682,40.742321,Crosson Greeen Park,"Parks, Gardens, and Historical Sites",402
-73.935098,40.743981,"Laguardia Community Early Childhood Learning Center Programs, Inc","Education, Child Welfare, and Youth",402
-73.938505,40.74491,Astoria Pool,"Education, Child Welfare, and Youth",402
-73.956955,40.744322,P.S./I.S. 78q,"Education, Child Welfare, and Youth",402
-73.926316,40.739648,YMCA Lic,"Education, Child Welfare, and Youth",402
-73.91802,40.730866,Park,"Parks, Gardens, and Historical Sites",402
-73.935098,40.743981,GED Plus-Patchways-Grad/Workforce De,"Education, Child Welfare, and Youth",402
-73.920075,40.735428,Widening Of Midtown Expwy,Administration of Government,402
-73.925876,40.739384,PS 199.Playground,"Parks, Gardens, and Historical Sites",402
-73.933339,40.743283,International High School At Laguardia Community College,"Education, Child Welfare, and Youth",402
-73.942662,40.745336,Court Square Garage,Core Infrastructure and Transportation,402
-73.935098,40.743981,La Guardia Community College,"Education, Child Welfare, and Youth",402
-73.939717,40.749928,Queens Plaza Parking Corp.,Core Infrastructure and Transportation,402
-73.912346,40.7503,Queensboro Parking Corp.,Core Infrastructure and Transportation,402
-73.909623,40.742526,Razi School,"Education, Child Welfare, and Youth",402
-73.931538,40.737956,Tech Services Warehouse,Administration of Government,402
-73.935098,40.743981,LaGuardia Performing Arts Center,Libraries and Cultural Programs,402
-73.907271,40.734685,Ems Station 45/Radio Repair Sh,"Public Safety, Emergency Services, and Administration of Justice",402
-73.898583,40.747694,City Owned Property,Administration of Government,402
-73.939717,40.749928,Mba Parking Corp,Core Infrastructure and Transportation,402
-73.896613,40.747066,City Owned Property,Administration of Government,402
-73.956955,40.744322,Standard Parking Corporation,Core Infrastructure and Transportation,402
-73.897233,40.748778,Brig/Gen.Jos.T.Hart Memoral.Pk,"Parks, Gardens, and Historical Sites",402
-73.907985,40.734128,Ctral Repair Shop & Distr Grgs,Administration of Government,402
-73.942356,40.74326,NYPD Property Clerk,"Public Safety, Emergency Services, and Administration of Justice",402
-73.948824,40.747228,John F Murray Plgd,"Parks, Gardens, and Historical Sites",402
-73.954376,40.750433,Nott Avenue Repair Yard,Administration of Government,402
-73.944374,40.744324,St. Raphael RC Church Food Pantry,Health and Human Services,402
-73.917635,40.742721,Grease Tiger Usa Corp,Core Infrastructure and Transportation,402
-73.907705,40.742997,City Owned Property,Administration of Government,402
-73.90677,40.743711,Bright Beginnings,"Education, Child Welfare, and Youth",402
-73.930302,40.729502,Calvary Monument,"Parks, Gardens, and Historical Sites",402
-73.907985,40.734128,Ctral Repair Shop & Distr Grgs,Administration of Government,402
-73.917404,40.748683,"Unity Stage Company, Inc.",Libraries and Cultural Programs,402
-73.90677,40.743711,Adventureland Child Care Center Inc.,"Education, Child Welfare, and Youth",402
-73.918683,40.740562,I.S. 125 Thom J. Mccann Woodside,"Education, Child Welfare, and Youth",402
-73.938931,40.749397,Consumer Officer,Health and Human Services,402
-73.944891,40.748925,"Bridging Education and Art Together, Inc.",Libraries and Cultural Programs,402
-73.943051,40.745904,Queens County Supreme Court - Civil Term,"Public Safety, Emergency Services, and Administration of Justice",402
-73.955307,40.749812,Quinn Restaurant Corp,Administration of Government,402
-73.944828,40.749624,"RPGA Studio, Inc",Libraries and Cultural Programs,402
-73.922319,40.741754,The Children's Lab School,"Education, Child Welfare, and Youth",402
-73.932187,40.745398,Long Island City YMCA,Health and Human Services,402
-73.955614,40.74722,The Riverview School,"Education, Child Welfare, and Youth",402
-73.960954,40.742513,Hunter's Point South Park,"Parks, Gardens, and Historical Sites",402
-73.92167,40.740804,Queens Library-Sunnyside,"Education, Child Welfare, and Youth",402
-73.92156,40.736918,P.S. 199 Maurice A. Fitzgerald,"Education, Child Welfare, and Youth",402
-73.936079,40.744064,Ddc Headquarters,Administration of Government,402
-73.902001,40.75246,Northern Woodside Coalition,Libraries and Cultural Programs,402
-73.918624,40.746429,Holy Mountain Nursery #4,"Education, Child Welfare, and Youth",402
-73.893068,40.742298,PS 12 - The James B. Colgate School,"Education, Child Welfare, and Youth",402
-73.93924,40.747683,Alex Operating Corp.,Core Infrastructure and Transportation,402
-73.907814,40.750478,"Adiel's Auto Repairs, Inc.",Core Infrastructure and Transportation,402
-73.893068,40.742298,P.S. 012 James B. Colgate,"Education, Child Welfare, and Youth",402
-73.916687,40.72428,Boro-Wide Recycling Corp.,Core Infrastructure and Transportation,402
-73.914427,40.724175,All American Auto Body Inc,Core Infrastructure and Transportation,402
-73.943051,40.745904,Queens County Jury,"Public Safety, Emergency Services, and Administration of Justice",402
-73.955836,40.747879,NY Kids Club,"Education, Child Welfare, and Youth",402
-73.918917,40.725939,City Owned Property,Administration of Government,402
-73.916561,40.724042,Empire State Cardboard Paper Recycling,Core Infrastructure and Transportation,402
-73.897182,40.744326,The Child Center of NY - Woodside Clinic,Health and Human Services,402
-73.943868,40.747004,Court Square Community Library,Administration of Government,402
-73.938505,40.74491,Astoria Houses,"Education, Child Welfare, and Youth",402
-73.902828,40.743848,Joseph Bulova School,Health and Human Services,402
-73.909798,40.745341,Woodside,Libraries and Cultural Programs,402
-73.925614,40.745095,"Sunnyside Community Services, Inc.","Education, Child Welfare, and Youth",402
-73.935098,40.743981,Early Childhood Learning Center Programs,"Education, Child Welfare, and Youth",402
-73.919931,40.728802,"Vip Auto Recovery, Inc.",Core Infrastructure and Transportation,402
-73.907985,40.734128,Qw02g,Core Infrastructure and Transportation,402
-73.900189,40.740175,Bqe Storm Water Pump,Core Infrastructure and Transportation,402
-73.928681,40.739428,PS 199 Maurice A Fitzgerald Annex,"Education, Child Welfare, and Youth",402
-73.923737,40.732455,Cairo Strip Park,"Parks, Gardens, and Historical Sites",402
-73.925712,40.744588,Sunnyside Community Services,"Education, Child Welfare, and Youth",402
-73.897146,40.743293,New York Institute Of Medical Career,"Education, Child Welfare, and Youth",402
-73.907456,40.733332,Qw06g,Core Infrastructure and Transportation,402
-73.923216,40.73641,City Owned Property,Administration of Government,402
-73.935313,40.730278,A&L Cesspool Service Corp.,Core Infrastructure and Transportation,402
-73.899194,40.741367,"Kids Time Dc,Inc","Education, Child Welfare, and Youth",402
-73.959115,40.742518,Rainbow Child Development Center Inc,"Education, Child Welfare, and Youth",402
-73.954376,40.750433,Nott Avenue Repair Yard,Administration of Government,402
-73.900368,40.753067,P.S. 152 Gwendoline N. Alleyne School,"Education, Child Welfare, and Youth",402
-73.91782,40.746551,Latin American Integration Center,"Education, Child Welfare, and Youth",402
-73.933206,40.736399,"Eng 259, Lad 128, Bat 45","Public Safety, Emergency Services, and Administration of Justice",402
-73.918683,40.740562,I.S. 125 Thom J. Mccann Woodside (Q125),"Education, Child Welfare, and Youth",402
-73.921227,40.736534,Pre-K Center At 50-15 44 Street,"Education, Child Welfare, and Youth",402
-73.897922,40.7396,"ABC Preschool & Kindergarten Center, Corp.","Education, Child Welfare, and Youth",402
-73.925869,40.73639,City Owned Property,Administration of Government,402
-73.905465,40.74387,NY-Jr Tennis League Crotona Park,"Education, Child Welfare, and Youth",402
-73.900588,40.744249,Sweet Angles Nursery,"Education, Child Welfare, and Youth",402
-73.940336,40.746812,Queensboro Bridge Approach,Administration of Government,402
-73.948568,40.745704,United States Post Office-Long Island City,"Parks, Gardens, and Historical Sites",402
-73.925202,40.732014,Park Strip,"Parks, Gardens, and Historical Sites",402
-73.909623,40.742526,Razi School,"Education, Child Welfare, and Youth",402
-73.904803,40.740816,The Child Center Of NY,"Education, Child Welfare, and Youth",402
-73.932246,40.744306,"Everybody's Place - L.I.C., Inc.",Core Infrastructure and Transportation,402
-73.902991,40.741694,Queens Boulevard Extended Care Facility,Health and Human Services,402
-73.907985,40.734128,Qw04g,Core Infrastructure and Transportation,402
-73.934545,40.742548,Queensboro Mental Health Unit,Health and Human Services,402
-73.920314,40.745844,Sunnyside Friends,"Education, Child Welfare, and Youth",402
-73.935098,40.743981,Fiorello H LaGuardia Community College Auxiliary Enterprises Corporation,Libraries and Cultural Programs,402
-73.925614,40.745095,Sunnyside Community Services Inc,Health and Human Services,402
-73.918763,40.72975,Kwick Towing & Recovery Inc,Core Infrastructure and Transportation,402
-73.934288,40.743852,Laguardia Commnty College Anex,"Education, Child Welfare, and Youth",402
-73.926316,40.739648,P.S. 199 Maurice A. Fitzgerald,"Education, Child Welfare, and Youth",402
-73.938085,40.742987,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,402
-73.952489,40.74657,My Treehouse Lic,"Education, Child Welfare, and Youth",402
-73.897844,40.746349,Abc Kiddieland Day Care Center,Health and Human Services,402
-73.903761,40.745389,Child Center Of NY 1,"Education, Child Welfare, and Youth",402
-73.943479,40.744866,Pearson Street Parking Corp,Core Infrastructure and Transportation,402
-73.920314,40.745844,Little Friends School Sunnyside Inc,"Education, Child Welfare, and Youth",402
-73.902225,40.744719,"MH Providers of Western Queens, Inc OP",Health and Human Services,402
-73.952727,40.740781,Lar Wen Associates Inc.,Core Infrastructure and Transportation,402
-73.927971,40.741617,Queens Vocational And Technical High School,"Education, Child Welfare, and Youth",402
-73.928681,40.739428,P.S. 199 Maurice A. Fitzgerald,"Education, Child Welfare, and Youth",402
