X,Y,facname,facdomain,borocd
-73.892822,40.669719,P.S. 149 The Danny Kaye School,"Education, Child Welfare, and Youth",305
-73.890784,40.673666,East End Community Garden,"Parks, Gardens, and Historical Sites",305
-73.88738,40.658679,Jhs 166/Linden Houses Plgd,"Parks, Gardens, and Historical Sites",305
-73.871887,40.669293,Colony-South Brooklyn Houses. Incorporated,"Education, Child Welfare, and Youth",305
-73.881114,40.64726,P.S. 346 Abe Stark School,"Education, Child Welfare, and Youth",305
-73.889119,40.67439,Clara's Garden,"Parks, Gardens, and Historical Sites",305
-73.864565,40.668761,Pink Houses Cornerstone,"Education, Child Welfare, and Youth",305
-73.900991,40.67497,Trey Whitfield School,"Education, Child Welfare, and Youth",305
-73.869441,40.685879,PS 7/IS 171 & Playground,"Parks, Gardens, and Historical Sites",305
-73.869441,40.685879,Highland Park Community School,"Education, Child Welfare, and Youth",305
-73.895202,40.671672,East New York Diagnostic & Tx Center Depart of Behav Health,Health and Human Services,305
-73.886765,40.661269,East New York Family Academy,"Education, Child Welfare, and Youth",305
-73.894584,40.668415,PS 149 Danny Kaye Annex,"Education, Child Welfare, and Youth",305
-73.898903,40.674967,Roadway Towing Inc,Core Infrastructure and Transportation,305
-73.874432,40.689853,Cypress Hills National Cemetery,"Parks, Gardens, and Historical Sites",305
-73.879622,40.674544,Friends Of Crown Heights 15,"Education, Child Welfare, and Youth",305
-73.894441,40.662326,I.S. 311 Essence School,"Education, Child Welfare, and Youth",305
-73.898196,40.667786,PS 328 Phyllis Wheatley,"Education, Child Welfare, and Youth",305
-73.880741,40.665932,Elton Playground,Core Infrastructure and Transportation,305
-73.859587,40.665239,Material Processing Facility,Core Infrastructure and Transportation,305
-73.874523,40.670153,J.H.S. 218 James P. Sinnott,"Education, Child Welfare, and Youth",305
-73.883114,40.679755,City Owned Property,Administration of Government,305
-73.865699,40.6735,NYCT Facility,Core Infrastructure and Transportation,305
-73.868328,40.691146,Franklin K. Lane High School - H.S. 420,"Education, Child Welfare, and Youth",305
-73.874314,40.665107,GED Plus-Alpha School - Ahsep,"Education, Child Welfare, and Youth",305
-73.886561,40.664728,United Communities Centers,"Education, Child Welfare, and Youth",305
-73.894998,40.674421,East NY,"Education, Child Welfare, and Youth",305
-73.878284,40.686918,P.S. K004,"Education, Child Welfare, and Youth",305
-73.886212,40.672118,Erasmus Hall Campus HS (New Beg Prg),"Education, Child Welfare, and Youth",305
-73.888117,40.656278,Penn Wortman Cornerstone,"Education, Child Welfare, and Youth",305
-73.90016,40.672791,E Bklyn Indust'L Park-Site 17,Administration of Government,305
-73.883839,40.676946,Liberty Avenue Middle School,"Education, Child Welfare, and Youth",305
-73.894755,40.662254,PS 190 & Playground,"Parks, Gardens, and Historical Sites",305
-73.901318,40.672171,City Owned Property,Administration of Government,305
-73.900741,40.672703,TLC Sculpture Park,"Parks, Gardens, and Historical Sites",305
-73.881845,40.646753,Oasis In Brooklyn,"Education, Child Welfare, and Youth",305
-73.873688,40.683946,Success Academy Charter Sch-NYC 12,"Education, Child Welfare, and Youth",305
-73.90065,40.672718,TLC Sculpture Park Garden,"Parks, Gardens, and Historical Sites",305
-73.874606,40.663617,Action Environmental Services - Stanley Ave,Core Infrastructure and Transportation,305
-73.893332,40.67163,IS 292,"Parks, Gardens, and Historical Sites",305
-73.882895,40.678818,Saisar Inc,Core Infrastructure and Transportation,305
-73.897632,40.665554,"Elite Learners, Inc","Education, Child Welfare, and Youth",305
-73.894755,40.662254,P.S. 190 Sheffield,"Education, Child Welfare, and Youth",305
-73.889131,40.666952,Rudd Plyground,"Education, Child Welfare, and Youth",305
-73.879661,40.670738,Good Shepherds Garden,"Parks, Gardens, and Historical Sites",305
-73.885387,40.66011,Jhs 166 George Gershwin (K166),"Education, Child Welfare, and Youth",305
-73.874523,40.670153,"The School For Classics: An Academy Of Thinkers, Writers And Performers","Education, Child Welfare, and Youth",305
-73.874314,40.665107,Brightpoint Health OP,Health and Human Services,305
-73.873024,40.689311,P.S. K004,"Education, Child Welfare, and Youth",305
-73.878425,40.677247,Faith Hope Charity DCC Playlot,"Parks, Gardens, and Historical Sites",305
-73.870227,40.662363,Quality Transportation Corp.,Core Infrastructure and Transportation,305
-73.879844,40.676217,P.S. 345 Patrolman Robert Bolden,"Education, Child Welfare, and Youth",305
-73.896876,40.67294,Consolidated Bus Trans. Inc.,Core Infrastructure and Transportation,305
-73.899741,40.666326,BMS Dental Genesis,Health and Human Services,305
-73.883839,40.676946,Achievement First Apollo Charter School,"Education, Child Welfare, and Youth",305
-73.902502,40.678093,NYCT Facility,Core Infrastructure and Transportation,305
-73.884319,40.681278,PS 108 & Playground,"Parks, Gardens, and Historical Sites",305
-73.876328,40.682465,Cypress Hills Local Development,"Education, Child Welfare, and Youth",305
-73.865062,40.672807,Pitkin,Core Infrastructure and Transportation,305
-73.887422,40.675421,Word Of Light Ministry Vbs,"Education, Child Welfare, and Youth",305
-73.879622,40.674544,"Friends Of Crown Heights Educational Centers, Inc.","Education, Child Welfare, and Youth",305
-73.888685,40.656981,Pennsylvania Avenue-Wortman Avenue,Health and Human Services,305
-73.881845,40.646753,P.S. 346 Abe Stark,"Education, Child Welfare, and Youth",305
-73.889029,40.674403,Clara's Garden,"Parks, Gardens, and Historical Sites",305
-73.88528,40.67426,Change Garden,"Parks, Gardens, and Historical Sites",305
-73.901919,40.671841,Allied Transit Corp.,Core Infrastructure and Transportation,305
-73.896644,40.675744,East NY Development Corporation,"Education, Child Welfare, and Youth",305
-73.898277,40.668736,Police Service Area #2,"Public Safety, Emergency Services, and Administration of Justice",305
-73.885801,40.684031,Highland Park Childrens Garden,"Parks, Gardens, and Historical Sites",305
-73.885824,40.670644,Jerome Gardens,"Parks, Gardens, and Historical Sites",305
-73.879212,40.66558,Hegeman Avenue Child Care,"Education, Child Welfare, and Youth",305
-73.884485,40.67377,Floral Vineyard,"Parks, Gardens, and Historical Sites",305
-73.864565,40.668761,Pink,Health and Human Services,305
-73.869078,40.69302,Franklin K. Lane HS & Playgrnd,"Parks, Gardens, and Historical Sites",305
-73.887239,40.680686,Arlington,Libraries and Cultural Programs,305
-73.865073,40.6744,Robert E. Venable Park,"Parks, Gardens, and Historical Sites",305
-73.892879,40.656809,"Remco Transmissions, Inc.",Core Infrastructure and Transportation,305
-73.894998,40.670511,Transitional HSg-Rehab,Administration of Government,305
-73.900991,40.67497,YMCA Summer Camp,"Education, Child Welfare, and Youth",305
-73.895113,40.678618,George Walker Jr. Park,"Parks, Gardens, and Historical Sites",305
-73.895127,40.666862,High School For Civil Rights,"Education, Child Welfare, and Youth",305
-73.886566,40.679115,Employment Solutions,"Education, Child Welfare, and Youth",305
-73.86014,40.664499,Bk Lcu,Core Infrastructure and Transportation,305
-73.882955,40.645929,Beer Hagolah Inst High School,"Education, Child Welfare, and Youth",305
-73.887078,40.666092,New Vision Garden,"Parks, Gardens, and Historical Sites",305
-73.894672,40.67964,Door To Life Ministry,Health and Human Services,305
-73.881539,40.659885,Boulevard Cornerstone,"Education, Child Welfare, and Youth",305
-73.899911,40.668041,Help I,"Education, Child Welfare, and Youth",305
-73.869675,40.67602,PS 159 & Playground,"Parks, Gardens, and Historical Sites",305
-73.874037,40.683894,Blessed Sacrament Catholic Academy,"Education, Child Welfare, and Youth",305
-73.883643,40.645638,Be er Hagolah (Elementary),"Education, Child Welfare, and Youth",305
-73.873024,40.689311,P.S. 007 Abraham Lincoln,"Education, Child Welfare, and Youth",305
-73.885656,40.659744,Camba Beacon 166,"Education, Child Welfare, and Youth",305
-73.871978,40.673682,Doscher St Block Assoc Garden,"Parks, Gardens, and Historical Sites",305
-73.891486,40.653237,Leesel Transp Corp (B2192),Core Infrastructure and Transportation,305
-73.863144,40.675754,P.S. 214 Michael Friedsam,"Education, Child Welfare, and Youth",305
-73.893867,40.681415,La Vega Carting Corporation,Core Infrastructure and Transportation,305
-73.876392,40.665151,PS 202 Playgrd Addition,"Parks, Gardens, and Historical Sites",305
-73.881505,40.671156,N.Y.C.P.D. 75th Precinct,"Public Safety, Emergency Services, and Administration of Justice",305
-73.892434,40.674802,Love Fellowship Tabernacle,Health and Human Services,305
-73.895934,40.657562,City Owned Property,Administration of Government,305
-73.882818,40.649301,Kindergarten,"Education, Child Welfare, and Youth",305
-73.887546,40.666578,Victory Garden,"Parks, Gardens, and Historical Sites",305
-73.885656,40.659744,Jhs 166 & Playground. (Jop),"Parks, Gardens, and Historical Sites",305
-73.889762,40.67165,East New York I URA,"Parks, Gardens, and Historical Sites",305
-73.901242,40.667753,Bmt Substation,Core Infrastructure and Transportation,305
-73.881955,40.685076,Sam Leggio Triangle,"Parks, Gardens, and Historical Sites",305
-73.888503,40.674077,Herbal Garden,"Parks, Gardens, and Historical Sites",305
-73.892434,40.674802,Love Fellowship,"Education, Child Welfare, and Youth",305
-73.87338,40.689313,PS 7 (K007),"Education, Child Welfare, and Youth",305
-73.895202,40.671672,East NY Neighbrhd Family Care,Health and Human Services,305
-73.890948,40.666683,First Temple Of David Park,"Parks, Gardens, and Historical Sites",305
-73.881656,40.680661,East New York Family Support Center,"Education, Child Welfare, and Youth",305
-73.882676,40.658965,Good Shepherd Services,"Education, Child Welfare, and Youth",305
-73.862867,40.658434,Spring Creek Park/Dep Aux Plnt,"Parks, Gardens, and Historical Sites",305
-73.873686,40.658926,Leesel Transp Corp (B2192),Core Infrastructure and Transportation,305
-73.894808,40.669026,Mt. Moriah Baptist Church,"Education, Child Welfare, and Youth",305
-73.886212,40.672118,Comm Schl For Cont Ed,"Education, Child Welfare, and Youth",305
-73.895683,40.67615,Youth Stand United,"Education, Child Welfare, and Youth",305
-73.878074,40.677336,Friends Of Crown Heights 18,"Education, Child Welfare, and Youth",305
-73.899843,40.678175,East New York,Core Infrastructure and Transportation,305
-73.895216,40.674256,Grace Baptist Church Of Christ,"Education, Child Welfare, and Youth",305
-73.873109,40.689697,P.S. 7 Abraham Lincoln School,"Education, Child Welfare, and Youth",305
-73.898196,40.667786,Hyde Leadership Cs-Brooklyn,"Education, Child Welfare, and Youth",305
-73.859972,40.66769,Afro-Heritage Venture,Libraries and Cultural Programs,305
-73.893277,40.663882,PS 13,Health and Human Services,305
-73.877795,40.668277,Full Effect Gospel Ministries,Health and Human Services,305
-73.868328,40.691146,Franklin K. Lane,"Education, Child Welfare, and Youth",305
-73.878284,40.686918,P.S. 065,"Education, Child Welfare, and Youth",305
-73.876242,40.679522,E N Y Vocational HS Plgd,"Parks, Gardens, and Historical Sites",305
-73.886161,40.664515,Rebound Site,Health and Human Services,305
-73.889987,40.678142,Chldc,"Education, Child Welfare, and Youth",305
-73.874008,40.666088,Hope For All Outreach Ctr,"Education, Child Welfare, and Youth",305
-73.879194,40.669542,East NY Middle School Of Excellence,"Education, Child Welfare, and Youth",305
-73.874738,40.674763,Housing Works Community Healthcare OP,Health and Human Services,305
-73.856646,40.665073,City Owned Property,Administration of Government,305
-73.886561,40.664728,U.C.C. Immigration Program,"Education, Child Welfare, and Youth",305
-73.890195,40.660076,P.S. 213 New Lots,"Education, Child Welfare, and Youth",305
-73.879194,40.669542,East New York Elementary School Of Excellence,"Education, Child Welfare, and Youth",305
-73.864565,40.668761,Marie Durdin CCC,"Education, Child Welfare, and Youth",305
-73.865774,40.679131,Public Place,"Parks, Gardens, and Historical Sites",305
-73.864565,40.668761,Marie Durdin CCC,"Education, Child Welfare, and Youth",305
-73.875218,40.669353,Friends Of Crown Hgts #16,"Education, Child Welfare, and Youth",305
-73.874362,40.656511,Urban Strategies 3,"Education, Child Welfare, and Youth",305
-73.893332,40.67163,J.H.S. 292 Margaret S. Douglas,"Education, Child Welfare, and Youth",305
-73.886846,40.655776,P.S. 306 Ethan Allen,"Education, Child Welfare, and Youth",305
-73.884218,40.677369,Sperandeo Brothers Playground,"Parks, Gardens, and Historical Sites",305
-73.892822,40.669719,P.S. 149 The Danny Kaye School,"Education, Child Welfare, and Youth",305
-73.893277,40.663882,P.S. 013 Roberto Clemente,"Education, Child Welfare, and Youth",305
-73.89317,40.668072,Groundwork for Success (GWS),"Education, Child Welfare, and Youth",305
-73.887749,40.674191,Concerned Residents of Barbey Street,"Parks, Gardens, and Historical Sites",305
-73.879786,40.646068,Italian American Civil,"Education, Child Welfare, and Youth",305
-73.86815,40.670369,East Coast Collision & Towing Inc.,Core Infrastructure and Transportation,305
-73.884319,40.681278,Public School 108,"Parks, Gardens, and Historical Sites",305
-73.883839,40.676946,I S 302,Health and Human Services,305
-73.869441,40.685879,Abraham Lincoln Intermediate School 171 District,"Education, Child Welfare, and Youth",305
-73.883433,40.677104,IS 302,"Education, Child Welfare, and Youth",305
-73.863128,40.676175,P.S. 214 Michael Friedsam,"Education, Child Welfare, and Youth",305
-73.878449,40.682098,Iglesia Cristiana Pentecostal,"Education, Child Welfare, and Youth",305
-73.889486,40.678159,P.S. 290 Juan Morel Campos,"Education, Child Welfare, and Youth",305
-73.889121,40.678319,P.S. 290 Juan Morel Campos,"Education, Child Welfare, and Youth",305
-73.8763,40.666102,Achievement First Aspire Charter School,"Education, Child Welfare, and Youth",305
-73.896123,40.674675,Pal Schwartz Center,"Education, Child Welfare, and Youth",305
-73.890947,40.666684,First Temple Of David,"Parks, Gardens, and Historical Sites",305
-73.858237,40.664732,City Owned Property,Administration of Government,305
-73.894751,40.666068,Pal Arnold & Marie Schwartz,"Education, Child Welfare, and Youth",305
-73.878117,40.672188,Urban Strategies Day Care Center #1,"Education, Child Welfare, and Youth",305
-73.900424,40.671996,Allied Transit Corp.,Core Infrastructure and Transportation,305
-73.856561,40.664615,City Owned Property,Administration of Government,305
-73.876339,40.682275,Housing Counseling,"Education, Child Welfare, and Youth",305
-73.900815,40.673587,Hinsdale Yard,Administration of Government,305
-73.874208,40.670724,IS 218,"Education, Child Welfare, and Youth",305
-73.890729,40.67696,St. Malachy ECDC,"Education, Child Welfare, and Youth",305
-73.897999,40.667022,Unity Plaza (2),"Education, Child Welfare, and Youth",305
-73.869078,40.69302,Academy Of Innovative Technology,"Education, Child Welfare, and Youth",305
-73.885683,40.664462,"East NY Kids Power, Inc.","Education, Child Welfare, and Youth",305
-73.896876,40.67294,"Boro Transit, Inc.",Core Infrastructure and Transportation,305
-73.881434,40.67858,Medisys Family Care - East New York,Health and Human Services,305
-73.878117,40.672188,Urban Strategies DCC 1,"Education, Child Welfare, and Youth",305
-73.881724,40.675178,Rockgate DCC 1,"Education, Child Welfare, and Youth",305
-73.876431,40.67094,Blake & Milford DCC,"Education, Child Welfare, and Youth",305
-73.877364,40.674409,"A Castle For Classy Kids Learning Center, Inc.","Education, Child Welfare, and Youth",305
-73.890866,40.675458,City Owned Property,Administration of Government,305
-73.879171,40.658351,P.S. 273 Wortman,"Education, Child Welfare, and Youth",305
-73.876867,40.663677,Animal Shelter,Administration of Government,305
-73.868751,40.676125,PS 159 Mini-School,"Education, Child Welfare, and Youth",305
-73.869049,40.672985,Greater Bright Light Learning Center,"Education, Child Welfare, and Youth",305
-73.884764,40.674673,PS4/Paradise Garden,"Parks, Gardens, and Historical Sites",305
-73.869078,40.69302,Cypress Hills Collegiate Prep,"Education, Child Welfare, and Youth",305
-73.876217,40.687771,Cypress Hills Change Garden,"Parks, Gardens, and Historical Sites",305
-73.903252,40.678324,Transit Facility,Core Infrastructure and Transportation,305
-73.893332,40.67163,IS 292 & Playground,"Parks, Gardens, and Historical Sites",305
-73.88721,40.676194,Salve Regina Catholic Academy,"Education, Child Welfare, and Youth",305
-73.888117,40.656278,Pennsylvania Avenue-Wortman Avenue,Health and Human Services,305
-73.882955,40.645929,Be - Er Hagolah Institutes,"Education, Child Welfare, and Youth",305
-73.900368,40.673184,Transitional Living Community or TLC,Health and Human Services,305
-73.897478,40.67364,"Boro Transit, Inc.",Core Infrastructure and Transportation,305
-73.885656,40.659744,Van Siclen Community Middle School,"Education, Child Welfare, and Youth",305
-73.880956,40.646314,I.S. 364 Gateway,"Education, Child Welfare, and Youth",305
-73.878456,40.677484,Shield Of Faith,"Parks, Gardens, and Historical Sites",305
-73.88522,40.672598,P.S. 158 Warwick,"Education, Child Welfare, and Youth",305
-73.885656,40.659744,Van Siclen Community Middle School,"Education, Child Welfare, and Youth",305
-73.872572,40.666612,City Owned Property,Administration of Government,305
-73.874738,40.674763,Housing Works East New York,Health and Human Services,305
-73.873024,40.689311,P.S. 007 Abraham Lincoln,"Education, Child Welfare, and Youth",305
-73.897774,40.675938,East New York Workforce1 Career Center,Health and Human Services,305
-73.868328,40.691146,Franklin K. Lane High School,"Education, Child Welfare, and Youth",305
-73.892722,40.664725,Grace Christian Ed Ctr,"Education, Child Welfare, and Youth",305
-73.874925,40.676472,Green Gems Garden,"Parks, Gardens, and Historical Sites",305
-73.895864,40.673649,W. H. Maxwell Career And Technical Education High School,"Education, Child Welfare, and Youth",305
-73.876496,40.648642,26 Ward Water Pollution Cp,Core Infrastructure and Transportation,305
-73.866959,40.680891,Sco Brooklyn,"Education, Child Welfare, and Youth",305
-73.893172,40.661464,New Lots Child Care Center,"Education, Child Welfare, and Youth",305
-73.886484,40.655227,P.S. 306 Ethan Allen,"Education, Child Welfare, and Youth",305
-73.898594,40.662651,Community Partners Commission Assoc.,"Education, Child Welfare, and Youth",305
-73.898591,40.677908,East New York Yard Extension,Core Infrastructure and Transportation,305
-73.881845,40.646753,Frederick Douglass Academy Viii Middle School,"Education, Child Welfare, and Youth",305
-73.895512,40.673498,Maxwell HS Playground Addit,"Parks, Gardens, and Historical Sites",305
-73.886765,40.661269,East New York Family Academy,"Education, Child Welfare, and Youth",305
-73.868096,40.688072,Pm Recycling LLC,Core Infrastructure and Transportation,305
-73.873109,40.689697,P.S. 7 Abraham Lincoln School,"Education, Child Welfare, and Youth",305
-73.888563,40.674,Herbal Garden,"Parks, Gardens, and Historical Sites",305
-73.874523,40.670153,Invictus Preparatory Charter School,"Education, Child Welfare, and Youth",305
-73.885907,40.653265,Spring Creek,Libraries and Cultural Programs,305
-73.887188,40.674172,Garden Party,"Parks, Gardens, and Historical Sites",305
-73.873024,40.689311,USDA-CEO P004k At PS 7k,"Education, Child Welfare, and Youth",305
-73.897999,40.667022,NYCHA-Unity Plaza,"Education, Child Welfare, and Youth",305
-73.886682,40.65098,Jewish Comm Council of Canarsie,Health and Human Services,305
-73.897221,40.675987,Samaritan Village OP,Health and Human Services,305
-73.872946,40.668927,NYCHA-Cypress,"Education, Child Welfare, and Youth",305
-73.889724,40.671715,Jordan Magic Garden,"Parks, Gardens, and Historical Sites",305
-73.881262,40.668044,Playground And Livonia Yard,"Parks, Gardens, and Historical Sites",305
-73.886561,40.664728,United Community Day Care,"Education, Child Welfare, and Youth",305
-73.877339,40.670245,Key To Heaven Tabernacle,"Education, Child Welfare, and Youth",305
-73.865182,40.661625,Spring Creek Depot,Core Infrastructure and Transportation,305
-73.857299,40.664967,City Owned Property,Administration of Government,305
-73.893054,40.667649,Justice Initiatives,Health and Human Services,305
-73.869078,40.69302,Cypress Hills Collegiate Preparatory School,"Education, Child Welfare, and Youth",305
-73.878284,40.686918,USDA-CEO P004k At PS 65k,"Education, Child Welfare, and Youth",305
-73.8766,40.663885,Brooklyn Animal Shelter,Administration of Government,305
-73.871082,40.670742,Cypress Hills Playground,"Parks, Gardens, and Historical Sites",305
-73.886212,40.672118,Alt. Learning Center At Fundamentals,"Education, Child Welfare, and Youth",305
-73.879287,40.648255,"Spring Creek Senior Partners, Inc",Health and Human Services,305
-73.878555,40.652338,26th Ward Wpcp,Core Infrastructure and Transportation,305
-73.881842,40.668667,Elton St Block Association,"Parks, Gardens, and Historical Sites",305
-73.894755,40.662254,Essence Community School,Health and Human Services,305
-73.885193,40.679575,Chldc Community Organizing Office,"Education, Child Welfare, and Youth",305
-73.882955,40.645929,Be'Er Hagolah Institutes,Health and Human Services,305
-73.869078,40.69302,Brooklyn Lab School,"Education, Child Welfare, and Youth",305
-73.876674,40.673934,Willo Trucking LLC,Core Infrastructure and Transportation,305
-73.870429,40.667357,City Owned Property,Administration of Government,305
-73.881539,40.659885,Boulevard,Health and Human Services,305
-73.871514,40.675728,Euclid Job Center,Administration of Government,305
-73.888685,40.656981,P.S. K004,"Education, Child Welfare, and Youth",305
-73.872204,40.675112,"Bardouille, Lillie",Core Infrastructure and Transportation,305
-73.886063,40.665161,New Lots Library-Summer Meals Prgm,"Education, Child Welfare, and Youth",305
-73.893172,40.661464,Friends Of Crown Heights 19,"Education, Child Welfare, and Youth",305
-73.869462,40.656861,Park,Administration of Government,305
-73.883397,40.661221,Boulevard Nursery School,"Education, Child Welfare, and Youth",305
-73.885426,40.665615,"NYC Early Learning Company, Inc","Education, Child Welfare, and Youth",305
-73.872509,40.668367,Camba Cornerstone @ Cypress Hills,"Education, Child Welfare, and Youth",305
-73.869497,40.682667,Atlantic Auto Body Work Corp,Core Infrastructure and Transportation,305
-73.89832,40.669152,NYPD Parking,Administration of Government,305
-73.882291,40.670406,E. New York Vbs,"Education, Child Welfare, and Youth",305
-73.881019,40.682742,St. Peter's Preschool,"Education, Child Welfare, and Youth",305
-73.864353,40.673696,Unauthorized Mta Parking Lot,Administration of Government,305
-73.891205,40.662875,Brooklyn Legal Services (Tenant Rights Campaign East New York Office),Health and Human Services,305
-73.873024,40.689311,P.S. 007 Abraham Lincoln,"Education, Child Welfare, and Youth",305
-73.88966,40.659413,GED Plus-Linden Learning Ctr-Ahsep,"Education, Child Welfare, and Youth",305
-73.862963,40.66723,Pink Playground,"Parks, Gardens, and Historical Sites",305
-73.890042,40.654138,Brooklyn 16 Sanitation Garage,Administration of Government,305
-73.893481,40.667856,Groundwork For Success,"Education, Child Welfare, and Youth",305
-73.888117,40.656278,Pennsylvania Avenue-Wortman Avenue,Health and Human Services,305
-73.878117,40.672188,Urban Strategies El 1,"Education, Child Welfare, and Youth",305
-73.897501,40.664694,Alabama Avenue Playground,"Parks, Gardens, and Historical Sites",305
-73.883775,40.650905,Recreation Rooms And Settlement Starrett Early Learning,"Education, Child Welfare, and Youth",305
-73.894984,40.659047,Church of God of Prophecy,Health and Human Services,305
-73.862429,40.670027,Brooklyn-Queens Nursing Home,Health and Human Services,305
-73.881438,40.665483,Family Community Garden,"Parks, Gardens, and Historical Sites",305
-73.894434,40.678656,"George Walker Jr. Community Coalition, Inc.",Libraries and Cultural Programs,305
-73.874208,40.670724,I.S. 218 James Peter Sinnott M,"Education, Child Welfare, and Youth",305
-73.8664,40.6661,Louis Heaton Pink (6),"Education, Child Welfare, and Youth",305
-73.884383,40.673783,Floral Vineyard Garden,"Parks, Gardens, and Historical Sites",305
-73.880739,40.665933,Elton Playground,"Parks, Gardens, and Historical Sites",305
-73.898196,40.667786,P.S. 328 Phyllis Wheatley,"Education, Child Welfare, and Youth",305
-73.881724,40.675178,Christ The Rock International,Health and Human Services,305
-73.885805,40.651464,Jewish Community Council Of Canrsie,"Education, Child Welfare, and Youth",305
-73.881505,40.671156,N.Y.C.P.D. 75th Precinct,"Public Safety, Emergency Services, and Administration of Justice",305
-73.899252,40.667409,"Positive Community Images, Inc.","Education, Child Welfare, and Youth",305
