X,Y,facname,facdomain,borocd
-73.997132,40.611843,Catholic Charities Neighborhood Services Inc,Health and Human Services,311
-74.004934,40.60453,City Owned Property,Administration of Government,311
-73.989757,40.601115,St Mary Mother Of Jesus,"Education, Child Welfare, and Youth",311
-73.990507,40.605743,Yeshivat Ateret Torah,"Education, Child Welfare, and Youth",311
-73.9811,40.611641,Dreamland Day Care,"Education, Child Welfare, and Youth",311
-73.987854,40.606426,City Wide Health Facility Inc.,Health and Human Services,311
-73.988555,40.595137,Ccec Summer Day Camp,"Education, Child Welfare, and Youth",311
-74.001241,40.618797,Our Lady Of Guadalupe Catholic Acade,"Education, Child Welfare, and Youth",311
-73.999186,40.617568,The NY Scholar,"Education, Child Welfare, and Youth",311
-73.990507,40.605743,Yeshiva Ohel Moshe,Health and Human Services,311
-73.995081,40.604995,PS 128 & Playground,"Parks, Gardens, and Historical Sites",311
-73.995081,40.604995,Brooklyn Studio Secondary School,"Education, Child Welfare, and Youth",311
-73.978994,40.61137,Kings Pointe Talent Inc.,"Education, Child Welfare, and Youth",311
-73.993684,40.624683,One Stop Towing Inc.,Core Infrastructure and Transportation,311
-73.986979,40.61484,Bca Summer Program @ P.S. 205,"Education, Child Welfare, and Youth",311
-73.979319,40.598393,Avenue U Station (Dual System BRT),"Parks, Gardens, and Historical Sites",311
-73.995752,40.621955,IS 227 & Playground,"Parks, Gardens, and Historical Sites",311
-73.987854,40.606426,Gold Material Montessori School,"Education, Child Welfare, and Youth",311
-73.989751,40.606368,Edith And Karl Marks JCH Of Bensonhurst,"Education, Child Welfare, and Youth",311
-73.995081,40.604995,Brooklyn Studio Secondary School,"Education, Child Welfare, and Youth",311
-74.001098,40.615259,"Brooklyn Theatre Arts Project, Inc.",Libraries and Cultural Programs,311
-73.999735,40.622752,Angel ECDC,"Education, Child Welfare, and Youth",311
-73.9811,40.611641,Dreamland Day Care Center,"Education, Child Welfare, and Youth",311
-73.996598,40.60238,Bensonhurst Council Jewish Org.,Health and Human Services,311
-73.998512,40.61912,Lt. Joseph Petrosino Park,"Parks, Gardens, and Historical Sites",311
-73.987109,40.61572,United States Post Office-Parkville Station,"Parks, Gardens, and Historical Sites",311
-74.007275,40.60692,P.S. 163 & Playground (K163),"Parks, Gardens, and Historical Sites",311
-73.987669,40.607486,Bealin Square Seth Low Plgd,"Parks, Gardens, and Historical Sites",311
-73.989626,40.600638,"Abc Little Star, Inc.","Education, Child Welfare, and Youth",311
-73.9781,40.613937,Sephardic Multi Services Senior Citizen Center Inc,Health and Human Services,311
-73.989235,40.606369,Edith and Carl Marks Jewish Community House of Bensonhurst,"Education, Child Welfare, and Youth",311
-73.974224,40.598903,Coney Island Prep Public Charter Sch,"Education, Child Welfare, and Youth",311
-74.005579,40.6038,Mt. Zion,Health and Human Services,311
-73.992551,40.62383,Bais Sarah School,"Education, Child Welfare, and Youth",311
-73.990256,40.601387,St Peter Catholic Academy,"Education, Child Welfare, and Youth",311
-74.002779,40.613336,New Utrecht HS & Playground,"Parks, Gardens, and Historical Sites",311
-73.991473,40.622428,One Stop 86 St Inc,Core Infrastructure and Transportation,311
-73.985954,40.600305,Cerebral Palsy,"Education, Child Welfare, and Youth",311
-73.995752,40.621955,J.H.S. 227 Edward B. Shallow,"Education, Child Welfare, and Youth",311
-74.000378,40.608074,Friends of Historic New Utrecht,Libraries and Cultural Programs,311
-73.978992,40.600649,Acts Community Development Corporati,"Education, Child Welfare, and Youth",311
-73.996271,40.600427,American-European Child Care Day Care Center,"Education, Child Welfare, and Youth",311
-73.984733,40.605088,Little Scholars Learning Center,"Education, Child Welfare, and Youth",311
-74.000968,40.606591,American Language School,"Education, Child Welfare, and Youth",311
-73.982344,40.614788,Bais Esther School 2,"Education, Child Welfare, and Youth",311
-73.992551,40.62383,Bais Sarah School For Girls,"Education, Child Welfare, and Youth",311
-74.00265,40.601017,City Owned Property,Administration of Government,311
-74.007275,40.60692,P.S. 748 Brooklyn School For Global Scholars,"Education, Child Welfare, and Youth",311
-73.996078,40.612748,"A & R Auto Towing, Inc.",Core Infrastructure and Transportation,311
-73.987149,40.61527,P.S. 205 Clarion School,"Education, Child Welfare, and Youth",311
-73.989235,40.606369,Edith and Carl Marks Jewish Community House of Bensonhurst,"Education, Child Welfare, and Youth",311
-73.998276,40.625253,Bay Ridge Towing Inc,Core Infrastructure and Transportation,311
-73.987679,40.614466,Bca's Senior/District Service Center,"Education, Child Welfare, and Youth",311
-74.008176,40.609949,Pre - K Center At 21 Bay 11th Street,"Education, Child Welfare, and Youth",311
-73.97447,40.608276,PS 177 & Playground,"Parks, Gardens, and Historical Sites",311
-73.989235,40.606369,Edith and Carl Marks Jewish Community House of Bensonhurst,"Education, Child Welfare, and Youth",311
-73.974002,40.612273,"Brighton Collision, Inc.",Core Infrastructure and Transportation,311
-73.999186,40.617568,"World Of Wonders, Inc.","Education, Child Welfare, and Youth",311
-73.989298,40.616316,Generation 21,"Education, Child Welfare, and Youth",311
-73.985247,40.616712,Brooklyn Chinese American Assoc.,"Education, Child Welfare, and Youth",311
-73.984972,40.607989,I.S. 096 Seth Low,"Education, Child Welfare, and Youth",311
-74.006364,40.613683,PS 204 & Playground,"Parks, Gardens, and Historical Sites",311
-73.98569,40.601162,P.S. 97 The Highlawn,"Education, Child Welfare, and Youth",311
-73.983127,40.598447,Yde,"Education, Child Welfare, and Youth",311
-73.97354,40.604603,Brooklyn Medcare,Health and Human Services,311
-73.990256,40.601387,Asian-American Target Summer Day Camp,"Education, Child Welfare, and Youth",311
-73.985336,40.610936,Pre-K Center At 2165 71st Street - B,"Education, Child Welfare, and Youth",311
-73.99678,40.603388,Bensonhurst No 2 Prkng Field,Core Infrastructure and Transportation,311
-73.990256,40.601387,Asian American Target Summer Camp,"Education, Child Welfare, and Youth",311
-74.002324,40.602364,PS 200 Playground,"Parks, Gardens, and Historical Sites",311
-73.994994,40.623687,Sunrise 2015 Inc.,Core Infrastructure and Transportation,311
-73.99659,40.594859,Haym Solomon Home for the Aged,Health and Human Services,311
-73.993457,40.595341,IS 281 Joseph B Cavallaro (K281),"Education, Child Welfare, and Youth",311
-73.983512,40.612561,Little Sunshine Child Development Center Inc.,"Education, Child Welfare, and Youth",311
-73.995022,40.62191,Jhs 227 Edward B Shallow (K227),"Education, Child Welfare, and Youth",311
-73.974647,40.604221,The Learning Experience,"Education, Child Welfare, and Youth",311
-73.994555,40.611098,P.S. 186 Dr. Irving A Gladstone,"Education, Child Welfare, and Youth",311
-73.989751,40.606368,Edith And Carl Marks Jewish Community House Of Ben,Health and Human Services,311
-73.998226,40.624249,Pioneer Metal Trading Inc.,Core Infrastructure and Transportation,311
-74.013376,40.610963,P.S. 229 Dyker School,"Education, Child Welfare, and Youth",311
-73.993858,40.594402,Bath Playground,"Parks, Gardens, and Historical Sites",311
-74.000914,40.613289,"Happy Scholars, Inc",Health and Human Services,311
-74.001633,40.618432,Pre - K Center At 7301 15th Avenue,"Education, Child Welfare, and Youth",311
-74.008549,40.605581,Changs Summer Program,"Education, Child Welfare, and Youth",311
-73.999826,40.606902,Little Berries Inc,"Education, Child Welfare, and Youth",311
-74.001801,40.602927,Benson Playground,"Parks, Gardens, and Historical Sites",311
-73.991812,40.592461,City Owned Property,Administration of Government,311
-74.006364,40.613683,Bca Summer Camp At PS 204,"Education, Child Welfare, and Youth",311
-73.994994,40.623687,Sunrise Recycling Corp.,Core Infrastructure and Transportation,311
-73.994573,40.601646,"Gastroenterology Care, Inc",Health and Human Services,311
-73.99596,40.625053,"B'  Above Worldwide Institute, Inc.","Education, Child Welfare, and Youth",311
-73.98569,40.601162,P.S. 97 The Highlawn,"Education, Child Welfare, and Youth",311
-73.98569,40.601162,Bca Summer Program @ P.S. 97,"Education, Child Welfare, and Youth",311
-73.976821,40.600844,I.S. 228 David A. Boody,"Education, Child Welfare, and Youth",311
-73.974017,40.612482,Coney Auto Experts Inc,Core Infrastructure and Transportation,311
-73.993521,40.608844,Lil' Footprints Ltd,"Education, Child Welfare, and Youth",311
-73.977243,40.611128,Samuel Goldberg Triangle,"Parks, Gardens, and Historical Sites",311
-73.992932,40.620408,Tiferes Miriam School For Girls,"Education, Child Welfare, and Youth",311
-73.987199,40.612254,P.S. 247 Brooklyn,"Education, Child Welfare, and Youth",311
-73.979336,40.597889,City Owned Property,Administration of Government,311
-74.003467,40.606048,"Eng 243, Lad 168, Bat 42","Public Safety, Emergency Services, and Administration of Justice",311
-73.985085,40.616895,"Dancing Crane, Inc.",Libraries and Cultural Programs,311
-73.998986,40.620176,Program Development Services,Health and Human Services,311
-74.002779,40.613336,New Utrecht High School,"Education, Child Welfare, and Youth",311
-74.007631,40.606646,P.S. 370,"Education, Child Welfare, and Youth",311
-74.001147,40.593348,Workers Justice Project Community Job Center,Health and Human Services,311
-73.990507,40.605743,Yeshiva Ohel Moshe,"Education, Child Welfare, and Youth",311
-74.000001,40.597861,Bensonhurst Park,"Parks, Gardens, and Historical Sites",311
-73.993858,40.594402,P.S. K811 Connie Lekas School,"Education, Child Welfare, and Youth",311
-73.987765,40.61468,BCA Bensonhurst District Office,"Education, Child Welfare, and Youth",311
-73.98569,40.601162,PS 97 & Playground,"Parks, Gardens, and Historical Sites",311
-73.991668,40.622556,One Stop Towing Inc.,Core Infrastructure and Transportation,311
-74.004189,40.603881,Bensonhurst / East Brooklyn,"Education, Child Welfare, and Youth",311
-73.989751,40.606368,Marks Jch Of Bensonhurst,"Education, Child Welfare, and Youth",311
-73.993858,40.594402,Coney Island Preparatory Public Charter School,"Education, Child Welfare, and Youth",311
-73.986979,40.61484,PS 205 & Playground,"Parks, Gardens, and Historical Sites",311
-73.979758,40.615954,St. Athanasius School,"Education, Child Welfare, and Youth",311
-73.983127,40.598447,Bais Binyomin,"Education, Child Welfare, and Youth",311
-74.000559,40.619415,PS 112 & Playground,"Parks, Gardens, and Historical Sites",311
-73.993009,40.622499,Yaldeinu School Inc,Health and Human Services,311
-73.993858,40.594402,USDA-CEO P811k At IS 281k,"Education, Child Welfare, and Youth",311
-74.006,40.61075,New Utrecht Reformed Church Complex (Boundary Increase),"Parks, Gardens, and Historical Sites",311
-73.991638,40.595013,"Ryan Repertory Company, Inc.",Libraries and Cultural Programs,311
-74.004808,40.603666,First Step - Heartshare Human Serv,"Education, Child Welfare, and Youth",311
-74.008317,40.604961,"New Sunflower Day Care Center, LLC.","Education, Child Welfare, and Youth",311
-73.993858,40.594402,Jhs 281 & Playground,"Parks, Gardens, and Historical Sites",311
-73.987679,40.614466,Bca's Bensonhurst Senior Center,"Education, Child Welfare, and Youth",311
-74.0135,40.610352,P.S. 229 Dyker,"Education, Child Welfare, and Youth",311
-73.981207,40.603019,Stillwell Ave Preparatory Extension Program,"Education, Child Welfare, and Youth",311
-73.974017,40.612482,Return To Perfection Inc.,Core Infrastructure and Transportation,311
-73.983127,40.598447,Gesher Yehuda,"Education, Child Welfare, and Youth",311
