X,Y,facname,facdomain,borocd
-73.843746,40.816547,Gvc II Para Administration,Core Infrastructure and Transportation,209
-73.853435,40.8198,Jaime Towers,"Education, Child Welfare, and Youth",209
-73.873999,40.82497,J.H.S. 123 James M. Kieran,"Education, Child Welfare, and Youth",209
-73.856704,40.817841,Kips Bay 1,"Education, Child Welfare, and Youth",209
-73.844025,40.832418,Castle Hill Little League Field,"Parks, Gardens, and Historical Sites",209
-73.878702,40.831814,Urban Assembly Cs - Computer Science,"Education, Child Welfare, and Youth",209
-73.866978,40.832631,Pal,"Education, Child Welfare, and Youth",209
-73.876452,40.833322,Ympj,"Education, Child Welfare, and Youth",209
-73.877197,40.833456,Bronx River Add,Health and Human Services,209
-73.844073,40.817822,Ems Station 3,"Public Safety, Emergency Services, and Administration of Justice",209
-73.856861,40.828665,PS 119 Annex At PS 119,"Education, Child Welfare, and Youth",209
-73.848373,40.8194,NYCHA-Castle Hill,"Education, Child Welfare, and Youth",209
-73.856996,40.833324,2010 Parking Inc.,Core Infrastructure and Transportation,209
-73.848854,40.819515,Castle Hill,Health and Human Services,209
-73.866145,40.839082,PS 102/Jop Playground,"Parks, Gardens, and Historical Sites",209
-73.85012,40.808874,Pugsley's Creek,Administration of Government,209
-73.858339,40.8416,"Central Parking System Of New York, Inc.",Core Infrastructure and Transportation,209
-73.848753,40.819219,Leake And Watts Head Start,"Education, Child Welfare, and Youth",209
-73.87884,40.834046,"New Check Plus Auto, Inc.",Core Infrastructure and Transportation,209
-73.850847,40.832507,"Eng 64, Lad 47","Public Safety, Emergency Services, and Administration of Justice",209
-73.880573,40.827544,Coltro Parking Lot Corp.,Core Infrastructure and Transportation,209
-73.857613,40.829156,The Henry Hudson School,"Education, Child Welfare, and Youth",209
-73.842622,40.826122,"Cummins Engine Co., Inc",Administration of Government,209
-73.867297,40.828705,Commonwealth Vets Res.,Health and Human Services,209
-73.877455,40.832101,Mott Hall V,"Education, Child Welfare, and Youth",209
-73.862181,40.834252,Virginia Playground,"Parks, Gardens, and Historical Sites",209
-73.857123,40.823398,Montefiore Behavioral Health Center,Health and Human Services,209
-73.842753,40.825277,BX09g,Core Infrastructure and Transportation,209
-73.854029,40.837338,Caserta Playground,"Parks, Gardens, and Historical Sites",209
-73.868368,40.826094,Sotomayor Cornerstone Center,Health and Human Services,209
-73.851494,40.811961,Pugsley Creek Park,"Parks, Gardens, and Historical Sites",209
-73.867282,40.817886,NYCHA-Soundview Houses,"Education, Child Welfare, and Youth",209
-73.85478,40.83729,Noble Playground,"Education, Child Welfare, and Youth",209
-73.850545,40.809755,Waterfront Garden,"Parks, Gardens, and Historical Sites",209
-73.860525,40.835248,Regional Aid For Interim Needs Inc,Health and Human Services,209
-73.840126,40.834286,Cj Car Care Inc,Core Infrastructure and Transportation,209
-73.881692,40.825867,East Bronx Day Care Center,"Education, Child Welfare, and Youth",209
-73.878476,40.832034,The Metropolitan Soundview High School,"Education, Child Welfare, and Youth",209
-73.882634,40.824231,Diesel Automotive Inc,Core Infrastructure and Transportation,209
-73.870202,40.8163,DSNY Soundview Park Yard Waste Composting Facility,Core Infrastructure and Transportation,209
-73.864678,40.840737,Reyer Parking Corp.,Core Infrastructure and Transportation,209
-73.87884,40.834046,"Franklin Auto Repair, Inc.",Core Infrastructure and Transportation,209
-73.861638,40.816754,Seabury CCC,"Education, Child Welfare, and Youth",209
-73.864622,40.827643,Sotomayor,Health and Human Services,209
-73.840802,40.820301,Zerega Industrial Park,Administration of Government,209
-73.851034,40.829151,CCCs - Homebase Office,Health and Human Services,209
-73.856303,40.841214,Bright Beginnings Early Learning Center,"Education, Child Welfare, and Youth",209
-73.881904,40.825094,Tender Tots Close Ave,"Education, Child Welfare, and Youth",209
-73.863921,40.820303,City Owned Property,Administration of Government,209
-73.848854,40.819515,Castle Hill,Health and Human Services,209
-73.852806,40.829757,Lutheran Social Services Of Metropolitan New York,"Education, Child Welfare, and Youth",209
-73.873666,40.825403,IS 337 (x337),"Education, Child Welfare, and Youth",209
-73.856897,40.818739,P.S. 182,"Education, Child Welfare, and Youth",209
-73.860874,40.837746,"St. Raymond Community Outreach, Inc.",Libraries and Cultural Programs,209
-73.852806,40.829757,Lssny - Early Life Ctr 6,"Education, Child Welfare, and Youth",209
-73.846704,40.830569,United Odd Fellow and Rebekah Home LTHHCP,Health and Human Services,209
-73.859805,40.823491,Success Academy Cs - Bronx 4,"Education, Child Welfare, and Youth",209
-73.868859,40.818047,Soundview,"Education, Child Welfare, and Youth",209
-73.868495,40.837913,Icahn Charter School 6 - Middle Scho,"Education, Child Welfare, and Youth",209
-73.843517,40.829593,Castle Hill Recycling,Core Infrastructure and Transportation,209
-73.868568,40.818818,Girl Scout Council Of Greater New York,"Education, Child Welfare, and Youth",209
-73.858264,40.820317,Stevenson Family Health Center,Health and Human Services,209
-73.846181,40.811978,Mcsweeney Otc At YMCA,"Education, Child Welfare, and Youth",209
-73.861207,40.814804,Spanish Soundview SDA,Health and Human Services,209
-73.850876,40.829128,Holy Family School,"Education, Child Welfare, and Youth",209
-73.871007,40.829785,Soundale Day Care Center,"Education, Child Welfare, and Youth",209
-73.855897,40.821438,Bronx Compass High School,"Education, Child Welfare, and Youth",209
-73.859442,40.808696,Sound View Park,"Parks, Gardens, and Historical Sites",209
-73.865666,40.83253,Cj & Julian Parking Lot Corp.,Core Infrastructure and Transportation,209
-73.880489,40.823964,P.S. 152 Evergreen,"Education, Child Welfare, and Youth",209
-73.881498,40.822222,"Don Thomas Buses, Inc. (B2321)",Core Infrastructure and Transportation,209
-73.86942,40.837845,St. Anthony Head Start/Upk,"Education, Child Welfare, and Youth",209
-73.842622,40.826122,"Cummins Engine Co., Inc",Administration of Government,209
-73.860716,40.814785,Bethel Second Christian Church,Health and Human Services,209
-73.851016,40.8234,Castle Hill Playground,"Parks, Gardens, and Historical Sites",209
-73.862976,40.821409,P.S. 100 Isaac Clason School,"Education, Child Welfare, and Youth",209
-73.844556,40.833866,NYC Department of Education Office,Administration of Government,209
-73.86029,40.810275,Bronx River Trail,"Parks, Gardens, and Historical Sites",209
-73.876525,40.828447,Office Of NYs Assemblyman Marcus Crespo,"Education, Child Welfare, and Youth",209
-73.843382,40.824592,Five J's Automotive Ltd.,Core Infrastructure and Transportation,209
-73.848854,40.819515,Kips Bay Boys And Girls Club,Health and Human Services,209
-73.842239,40.825057,Brx 9/10/11 Sanitation Garage,Administration of Government,209
-73.854022,40.824983,Primary Foundation Day Care,"Education, Child Welfare, and Youth",209
-73.856768,40.81324,Emergency Tow America Corp,Core Infrastructure and Transportation,209
-73.849077,40.804997,Point Yacht Club,Core Infrastructure and Transportation,209
-73.854855,40.837114,P.S. 106 Parkchester,"Education, Child Welfare, and Youth",209
-73.854967,40.819194,Athltc Fld A Stevnson/Se BX HS,"Parks, Gardens, and Historical Sites",209
-73.853524,40.837931,M.S. 127 Castle Hill School,"Education, Child Welfare, and Youth",209
-73.859876,40.822324,Space Time Playground,"Parks, Gardens, and Historical Sites",209
-73.850979,40.829486,Holy Family School,Health and Human Services,209
-73.873999,40.82497,Jhs 123 Mini-Schl & Playground,"Parks, Gardens, and Historical Sites",209
-73.857886,40.812995,San Andres,"Education, Child Welfare, and Youth",209
-73.883448,40.827884,"New Bronx River Parking, Inc.",Core Infrastructure and Transportation,209
-73.86895,40.818369,NYCHA Soundview Houses,"Education, Child Welfare, and Youth",209
-73.860676,40.817052,Holy Cross School,"Education, Child Welfare, and Youth",209
-73.845109,40.829934,Cbt Par Transit,Core Infrastructure and Transportation,209
-73.877455,40.832101,James Monroe Annex,Health and Human Services,209
-73.877094,40.834169,Bronx River,Health and Human Services,209
-73.858722,40.806787,Soundview Lagoons,"Parks, Gardens, and Historical Sites",209
-73.866215,40.838265,P.S. 536,"Education, Child Welfare, and Youth",209
-73.859903,40.823479,Soundview Academy For Culture & Scholarship,"Education, Child Welfare, and Youth",209
-73.865813,40.821682,Monroe,Health and Human Services,209
-73.877365,40.821984,P.S. 093 Albert G Oliver,"Education, Child Welfare, and Youth",209
-73.857155,40.828525,The Dr. Emmett W. Bassett School,"Education, Child Welfare, and Youth",209
-73.878702,40.831814,Lyfe Program At Monroe Academy For B,"Education, Child Welfare, and Youth",209
-73.871581,40.828227,Second Chance Christian Center,Health and Human Services,209
-73.84277,40.825397,BX10g,Core Infrastructure and Transportation,209
-73.878476,40.832034,Monroe Acvademy,Health and Human Services,209
-73.845977,40.811764,Castle Hill Park,"Parks, Gardens, and Historical Sites",209
-73.883765,40.825925,Specialty Motors International Inc.,Core Infrastructure and Transportation,209
-73.878286,40.83479,Bronx River Child Care,"Education, Child Welfare, and Youth",209
-73.882709,40.822097,Paper Fibers Corp,Core Infrastructure and Transportation,209
-73.855897,40.821438,Millennium Art Academy,"Education, Child Welfare, and Youth",209
-73.861524,40.818236,P.S. 069 Journey Prep School,"Education, Child Welfare, and Youth",209
-73.855897,40.821438,Bronx Community High School,"Education, Child Welfare, and Youth",209
-73.863497,40.833571,"Removeallmyjunk, Inc.",Core Infrastructure and Transportation,209
-73.87666,40.824336,City Owned Property,Administration of Government,209
-73.863497,40.833571,El Hadj Omar Niasse,Core Infrastructure and Transportation,209
-73.857613,40.829156,The Dr. Emmett W. Bassett School,"Education, Child Welfare, and Youth",209
-73.883034,40.824433,Factory Plus Collision Inc,Core Infrastructure and Transportation,209
-73.861417,40.81746,Holy Cross Church Food Pantry- Bronx,Health and Human Services,209
-73.848854,40.819515,"Rising Ground, Inc.","Education, Child Welfare, and Youth",209
-73.855897,40.821438,Antonia Pantoja Preparatory Academy: A College Board School,"Education, Child Welfare, and Youth",209
-73.856072,40.814967,The Bronx Mathematics Preparatory School,Health and Human Services,209
-73.877399,40.830795,P.S. 195,"Education, Child Welfare, and Youth",209
-73.881498,40.822222,Thomas Buses Inc (B2192),Core Infrastructure and Transportation,209
-73.848209,40.819754,Kips Bay Boys and Girls Club -,"Education, Child Welfare, and Youth",209
-73.868964,40.828442,Watson Gleason Playground,"Parks, Gardens, and Historical Sites",209
-73.86779,40.834972,St. Lawrence Triangle,"Parks, Gardens, and Historical Sites",209
-73.866585,40.840229,Brook Park Parking Corp.,Core Infrastructure and Transportation,209
-73.880964,40.823937,PS 152 Playground,"Parks, Gardens, and Historical Sites",209
-73.860592,40.816861,Holy Cross School,"Education, Child Welfare, and Youth",209
-73.856893,40.817605,Kips Bay Boys & Girls Club,"Education, Child Welfare, and Youth",209
-73.865552,40.82686,Bronxdale Nursery,"Education, Child Welfare, and Youth",209
-73.861264,40.830307,Mega Sports Camp,"Education, Child Welfare, and Youth",209
-73.855517,40.826985,Apt 9-J,"Education, Child Welfare, and Youth",209
-73.857155,40.828525,The Dr. Emmett W. Bassett School,"Education, Child Welfare, and Youth",209
-73.867024,40.819013,Sack-Wern,Health and Human Services,209
-73.878286,40.83479,Bronx River Early Learn Center,"Education, Child Welfare, and Youth",209
-73.856072,40.814967,X 174,Health and Human Services,209
-73.857969,40.828398,Black Rock Playground,"Parks, Gardens, and Historical Sites",209
-73.848218,40.815472,Anchor School Second Opportunity,"Education, Child Welfare, and Youth",209
-73.873767,40.825007,Boys Prep Charter School Of NY Annex,"Education, Child Welfare, and Youth",209
-73.880581,40.821105,Bronx Academy High School,"Education, Child Welfare, and Youth",209
-73.846583,40.834554,Sapna NYC,"Education, Child Welfare, and Youth",209
-73.882634,40.824231,East Coast Customs Automotive Inc,Core Infrastructure and Transportation,209
-73.881692,40.825867,East Bronx Day Care Center,"Education, Child Welfare, and Youth",209
-73.877399,40.830795,P.S. 196,"Education, Child Welfare, and Youth",209
-73.850729,40.828473,Office Of Councilwoman Annabel Palma,"Education, Child Welfare, and Youth",209
-73.861394,40.828173,Birch Family Services-Watson Ave,"Education, Child Welfare, and Youth",209
-73.849268,40.826047,Castle Hill Medical Center of New York Inc.,Health and Human Services,209
-73.852928,40.829638,LSSMNY : Early Life Children's Center 6,"Education, Child Welfare, and Youth",209
-73.847176,40.816703,Dr. Katharine Dodge Brownell School,"Education, Child Welfare, and Youth",209
-73.863379,40.834943,Jempty & Schneider Thomas,Core Infrastructure and Transportation,209
-73.850979,40.829486,Holy Family School,"Education, Child Welfare, and Youth",209
-73.866978,40.832631,P.S. 047 John Randolph,"Education, Child Welfare, and Youth",209
-73.854284,40.84212,St. Raymond Elementary,"Education, Child Welfare, and Youth",209
-73.844513,40.825154,Five Star Auto Body Inc,Core Infrastructure and Transportation,209
-73.842239,40.825057,Brx 9/10/11 Sanitation Garage,Administration of Government,209
-73.881535,40.825881,East Bronx DCC,"Education, Child Welfare, and Youth",209
-73.86064,40.816857,P.S. 069 Journey Prep School,"Education, Child Welfare, and Youth",209
-73.856072,40.814967,The Bronx Mathematics Preparatory School,"Education, Child Welfare, and Youth",209
-73.869443,40.837843,St. Anthony I,"Education, Child Welfare, and Youth",209
-73.841372,40.834193,Rizzo & Sons Interiors Inc,Administration of Government,209
-73.853202,40.838416,Linden Tree Elementary School,"Education, Child Welfare, and Youth",209
-73.866179,40.838075,Archer Elementary School,"Education, Child Welfare, and Youth",209
-73.876336,40.834992,Bronx River,Health and Human Services,209
-73.879476,40.824738,Blue Sky Group Family Day Care I Corp.,"Education, Child Welfare, and Youth",209
-73.857759,40.813005,San Andres Vbs,"Education, Child Welfare, and Youth",209
-73.867523,40.818118,Ciditty Kiddie Corporation,"Education, Child Welfare, and Youth",209
-73.859903,40.823479,Jhs 131 & Playground,"Parks, Gardens, and Historical Sites",209
-73.856893,40.817605,Kipps Bay Boys And Girls Club Sus Ct,"Education, Child Welfare, and Youth",209
-73.856396,40.83342,"Mp 2026, LLC",Core Infrastructure and Transportation,209
-73.855171,40.809888,Just For Kids,"Education, Child Welfare, and Youth",209
-73.878375,40.834691,Bronx River Early Learn Center,"Education, Child Welfare, and Youth",209
-73.853202,40.838416,J.H.S. 127 The Castle Hill,"Education, Child Welfare, and Youth",209
-73.859833,40.810664,Bronx River Trail,"Parks, Gardens, and Historical Sites",209
-73.867182,40.825565,Justice Sonia Sotomayor Houses,Health and Human Services,209
-73.844259,40.816463,Logan Transportation Systems,Core Infrastructure and Transportation,209
-73.857613,40.829156,J.H.S. 125 Henry Hudson,"Education, Child Welfare, and Youth",209
-73.860592,40.816861,P.S. 069 Journey Prep School,"Education, Child Welfare, and Youth",209
-73.874818,40.831623,We Care Community Outreach,Health and Human Services,209
-73.850376,40.829901,Church Triangle,"Parks, Gardens, and Historical Sites",209
-73.852644,40.809338,City Owned Property,Administration of Government,209
-73.848854,40.819515,Castle Hill,Health and Human Services,209
-73.876567,40.82017,The Childrens Place,"Education, Child Welfare, and Youth",209
-73.857613,40.829156,Blueprint Middle School,"Education, Child Welfare, and Youth",209
-73.852984,40.838537,Linden Tree Elementary School,"Education, Child Welfare, and Youth",209
-73.848236,40.816575,Special Education School,"Education, Child Welfare, and Youth",209
-73.856704,40.817841,The Lucile Palmaro Clubhouse,"Education, Child Welfare, and Youth",209
-73.85881,40.834059,Bronx Cs For Excellence Ms,"Education, Child Welfare, and Youth",209
-73.864736,40.82235,NYCHA-Monroe Houses,"Education, Child Welfare, and Youth",209
-73.862721,40.837412,"Central Parking System Of New York, Inc.",Core Infrastructure and Transportation,209
-73.880964,40.825859,Bronxdale,"Education, Child Welfare, and Youth",209
-73.866133,40.837894,Bronx Little School,"Education, Child Welfare, and Youth",209
-73.844259,40.816463,"Grandpa`S Bus Co., Inc.",Core Infrastructure and Transportation,209
-73.866585,40.840229,Beluga Parking Corp,Core Infrastructure and Transportation,209
-73.873999,40.82497,P.S. 152 Evergreen,"Education, Child Welfare, and Youth",209
-73.877455,40.832101,The Cinema School,"Education, Child Welfare, and Youth",209
-73.86404,40.8132,City Owned Property,Administration of Government,209
-73.849438,40.822934,Just 4 Kids Kiddie Kollege,"Education, Child Welfare, and Youth",209
-73.855897,40.821438,Adlai Stevenson High School Campus -Millennium Art Academy,"Education, Child Welfare, and Youth",209
-73.846335,40.811781,YMCA-Branch,"Education, Child Welfare, and Youth",209
-73.877425,40.830611,P.S. 196,"Education, Child Welfare, and Youth",209
-73.847503,40.811903,Castle Hill Park,"Parks, Gardens, and Historical Sites",209
-73.868895,40.837864,St. Anthony of Padua Church,Health and Human Services,209
-73.868568,40.818818,Icahn Cs 7 Middle School,"Education, Child Welfare, and Youth",209
-73.841362,40.821464,"Boro Transit, Inc.",Core Infrastructure and Transportation,209
-73.870096,40.816245,Soundview Park,"Parks, Gardens, and Historical Sites",209
-73.859903,40.823479,Success Academy Charter School - Bronx 4 - New York 2,"Education, Child Welfare, and Youth",209
-73.862721,40.837412,Sp Plus Corporation,Core Infrastructure and Transportation,209
-73.857123,40.823398,Peninsula Community Health Center,Health and Human Services,209
-73.857646,40.813278,San Andres Church,"Education, Child Welfare, and Youth",209
-73.879645,40.831294,Childrens Ctr. For Fun,"Education, Child Welfare, and Youth",209
-73.841602,40.822857,Zerega Cmf,Core Infrastructure and Transportation,209
-73.868673,40.817921,Soundview,Health and Human Services,209
-73.885028,40.828982,La Isla Towing Inc,Core Infrastructure and Transportation,209
-73.869476,40.817815,Soundview,Health and Human Services,209
-73.842016,40.81873,Zerega Industrial Park,Administration of Government,209
-73.853294,40.841018,St Raymond Academy For Girls,"Education, Child Welfare, and Youth",209
-73.857613,40.829156,Jhs 125 And Playground,"Parks, Gardens, and Historical Sites",209
-73.860849,40.826731,The Bronx Center for Renal Dialysis,Health and Human Services,209
-73.87624,40.833513,Youth Ministries For Peace And Justice,Health and Human Services,209
-73.855874,40.822153,GED P2g-Adlai Stevenson HS/Ev-Ahsep,"Education, Child Welfare, and Youth",209
-73.852291,40.829758,City Owned Property,Administration of Government,209
-73.856072,40.814967,The Bronx Mathematics Preparatory School,"Education, Child Welfare, and Youth",209
-73.866036,40.837631,C.S. 102 Joseph Loretan School,"Education, Child Welfare, and Youth",209
-73.862976,40.821409,P.S. 100 Isaac Clason School,"Education, Child Welfare, and Youth",209
-73.862645,40.821968,PS 100 Isaac Clason,"Education, Child Welfare, and Youth",209
-73.842561,40.824526,BX11g,Core Infrastructure and Transportation,209
-73.846583,40.834554,Ujc Intake Site - Sapna NYC Office,Health and Human Services,209
-73.874818,40.831623,We Care Community Outreach,Health and Human Services,209
-73.878286,40.83479,Bronx River,Health and Human Services,209
-73.853038,40.822406,P.S. 138 Samuel Randall,"Education, Child Welfare, and Youth",209
-73.857123,40.823398,Comm Bd 9,Administration of Government,209
-73.862645,40.821968,P.S. 100 Isaac Clason,"Education, Child Welfare, and Youth",209
-73.857613,40.829156,Blueprint Middle School,"Education, Child Welfare, and Youth",209
-73.852714,40.837454,"Arriaga, Luis",Core Infrastructure and Transportation,209
-73.858355,40.83376,Parkchester,Libraries and Cultural Programs,209
-73.862035,40.824294,"Beyond Beauty And Barber Academy, In","Education, Child Welfare, and Youth",209
-73.847105,40.816711,"Rising Ground, Inc.","Education, Child Welfare, and Youth",209
-73.8811,40.8185,Soundview Lagoons,Administration of Government,209
-73.855897,40.821438,Bronx Bridges High School,"Education, Child Welfare, and Youth",209
-73.865236,40.823039,Monroe,Health and Human Services,209
-73.841372,40.834193,Rimi Woodcraft Corp,Administration of Government,209
-73.862844,40.822913,Story Playground,"Parks, Gardens, and Historical Sites",209
-73.849487,40.805544,Park,"Parks, Gardens, and Historical Sites",209
-73.858113,40.813458,Woodrow Wilson Triangle,"Parks, Gardens, and Historical Sites",209
-73.883372,40.831136,Bronx River Park/Starlight Pk,"Parks, Gardens, and Historical Sites",209
-73.865554,40.832758,Estrella Parking Inc,Core Infrastructure and Transportation,209
-73.882396,40.833619,Starlight Pk/Bronx River Park,"Parks, Gardens, and Historical Sites",209
-73.844516,40.815042,G.V.C. Ltd. (B2192),Core Infrastructure and Transportation,209
-73.878702,40.831814,Learning To Work Yabc At Monroe Acad,"Education, Child Welfare, and Youth",209
-73.878702,40.831814,Alternate Learning Center At Monroe,"Education, Child Welfare, and Youth",209
-73.849652,40.822872,Just 4 Kids Kiddie Kollege,"Education, Child Welfare, and Youth",209
-73.882648,40.831863,Starlight Park/Bronx River Pk,"Parks, Gardens, and Historical Sites",209
-73.876336,40.834992,Bronx River,"Education, Child Welfare, and Youth",209
-73.840038,40.833865,Autoquest Automotive Inc.,Core Infrastructure and Transportation,209
-73.874357,40.822501,Soundview Dialysis Center,Health and Human Services,209
-73.867715,40.831144,St. Lawrence Community Health Center,Health and Human Services,209
-73.860968,40.832975,Hugh J. Grant Circle Park,"Parks, Gardens, and Historical Sites",209
-73.863233,40.834609,Jewish Association For Services For The Aged,Health and Human Services,209
-73.879254,40.819773,"Fruta Extrana, Inc.",Libraries and Cultural Programs,209
-73.857738,40.818273,Soundview Senior Housing,"Education, Child Welfare, and Youth",209
-73.859311,40.832474,Cheer-And-Grow Learning Academy Corp.,"Education, Child Welfare, and Youth",209
-73.852293,40.826428,Bruckner Blvd,"Education, Child Welfare, and Youth",209
-73.848209,40.819754,Kips Bay Boys and Girls Club -,"Education, Child Welfare, and Youth",209
-73.873999,40.82497,The School For Inquiry And Social Justice,"Education, Child Welfare, and Youth",209
-73.862405,40.833421,Virginia Park,Core Infrastructure and Transportation,209
-73.879747,40.831596,Emanuel Pentecostal Faith Church,"Education, Child Welfare, and Youth",209
-73.85368,40.840657,St. Raymond Community Outreach,"Education, Child Welfare, and Youth",209
-73.858339,40.8416,"Central Parking System Of New York,Inc.",Core Infrastructure and Transportation,209
-73.85508,40.81498,Children's Aid Society,"Education, Child Welfare, and Youth",209
-73.877765,40.834347,Bronx River Houses Playground,"Parks, Gardens, and Historical Sites",209
-73.872252,40.83731,Noble Playground,"Parks, Gardens, and Historical Sites",209
-73.85736,40.812611,Whitestone Transportation Inc.,Core Infrastructure and Transportation,209
-73.86218,40.833479,Virginia Park,"Parks, Gardens, and Historical Sites",209
-73.8676,40.818205,Ciditty Kiddie Pre - K,"Education, Child Welfare, and Youth",209
-73.856072,40.814967,"Archimedes Academy For Math, Science And Technology Applications","Education, Child Welfare, and Youth",209
-73.858223,40.80768,Harding Park Beautification Project,"Parks, Gardens, and Historical Sites",209
-73.861644,40.81674,Seabury Day Care Center.Inc.,"Education, Child Welfare, and Youth",209
-73.853349,40.809049,Stepnes Group Home,"Education, Child Welfare, and Youth",209
-73.867718,40.828149,Bronx Pentecostal Deliverance Church,Health and Human Services,209
-73.862363,40.834671,St. Paul's Lutheran Church,Health and Human Services,209
-73.84301,40.827366,Bwso Bronx Repair/Water Maint,Administration of Government,209
-73.868673,40.817921,Soundview,"Education, Child Welfare, and Youth",209
-73.846207,40.829489,"Havemeyer Cross Bronx, LLC",Administration of Government,209
-73.862889,40.818707,Soundview,Libraries and Cultural Programs,209
-73.860107,40.837359,American Beauty School,"Education, Child Welfare, and Youth",209
-73.881498,40.822222,First Steps Transp Inc. (B2192),Core Infrastructure and Transportation,209
-73.859662,40.823526,I.S. 131 Albert Einstein School,"Education, Child Welfare, and Youth",209
-73.842016,40.81873,Zerega Industrial Park,Administration of Government,209
-73.862394,40.823093,Carol Gardens,"Education, Child Welfare, and Youth",209
-73.852686,40.822385,P.S. 138 Samuel Randall,"Education, Child Welfare, and Youth",209
-73.875916,40.829652,"The PAC Program of the Bronx, Inc OP",Health and Human Services,209
-73.878476,40.832034,Pan American International High School At Monroe,"Education, Child Welfare, and Youth",209
-73.847105,40.816711,Castle Hill Early Childhood Center,"Education, Child Welfare, and Youth",209
-73.854102,40.8384,St Raymond Boys High School,"Education, Child Welfare, and Youth",209
-73.853524,40.837931,Castle Hill School (JHS 127),"Education, Child Welfare, and Youth",209
-73.860592,40.816861,Holy Cross School,"Education, Child Welfare, and Youth",209
-73.871007,40.829785,Sound Dale Center For Early Childhood Education,"Education, Child Welfare, and Youth",209
-73.849726,40.821117,Equality Charter High School,"Education, Child Welfare, and Youth",209
-73.878476,40.832034,Monroe Academy For Visual Arts & Design,Health and Human Services,209
-73.842046,40.819222,GVC Lot,Core Infrastructure and Transportation,209
-73.877765,40.834349,Playground 174,"Parks, Gardens, and Historical Sites",209
-73.853223,40.839249,Castle Hill Playground,"Parks, Gardens, and Historical Sites",209
-73.866101,40.838996,Taylor Playground,"Parks, Gardens, and Historical Sites",209
-73.858264,40.820317,Institute Center for Counseling at Stevenson,Health and Human Services,209
-73.878912,40.831601,So. Bronx Overall (opt. 2),"Education, Child Welfare, and Youth",209
-73.861361,40.828008,Birch Watson Avenue Early Childhood Center,"Education, Child Welfare, and Youth",209
-73.882634,40.824231,Ace Of Spades Auto Works Inc,Core Infrastructure and Transportation,209
-73.877399,40.830795,P.S. 195,"Education, Child Welfare, and Youth",209
-73.846207,40.829489,"Havemeyer Cross Bronx, LLC",Administration of Government,209
-73.868034,40.832994,"El Amanecer De La Esperanza Ministry, Inc.",Health and Human Services,209
-73.84315,40.832652,BME Bronx,Core Infrastructure and Transportation,209
-73.858278,40.805879,Soundview Park,"Parks, Gardens, and Historical Sites",209
-73.842932,40.831513,Zerega Industrial Park,Administration of Government,209
-73.850307,40.829899,Church Triangle,"Parks, Gardens, and Historical Sites",209
