X,Y,facname,facdomain,borocd
-73.910293,40.69221,Trinity United Presbyterian Church,Health and Human Services,304
-73.91858,40.687788,Traditional Educational Ctr,"Education, Child Welfare, and Youth",304
-73.907598,40.682391,Granite St Block Association,"Parks, Gardens, and Historical Sites",304
-73.923452,40.699654,Eighty-Third Precinct Police Station and Stable,"Parks, Gardens, and Historical Sites",304
-73.914892,40.693811,Achievement First North Brooklyn Prep Charter School,"Education, Child Welfare, and Youth",304
-73.915629,40.698448,Make the Road New York,"Education, Child Welfare, and Youth",304
-73.917051,40.689285,Salvation Army Bushwick,"Education, Child Welfare, and Youth",304
-73.92927,40.697183,Friendly Christian Church,Health and Human Services,304
-73.925963,40.698328,Buhs 6,"Education, Child Welfare, and Youth",304
-73.926362,40.697607,Old 83 Pct.Off Street Parking,Administration of Government,304
-73.915428,40.69566,J.H.S. 291 Roland Hayes,"Education, Child Welfare, and Youth",304
-73.919414,40.695218,Bushwick United HDFC 3,"Education, Child Welfare, and Youth",304
-73.912214,40.697477,Washington Irving,Libraries and Cultural Programs,304
-73.910276,40.688387,JHS 296 The Halsey (K296),"Education, Child Welfare, and Youth",304
-73.910332,40.688913,USDA-CEO P053k At IS 296k,"Education, Child Welfare, and Youth",304
-73.925907,40.694297,South Bushwick Reformed Protestant Dutch Church Complex,"Parks, Gardens, and Historical Sites",304
-73.917863,40.689746,Creative Minds Summer Camp,"Education, Child Welfare, and Youth",304
-73.914394,40.697291,"Danilo, A, Recycling, Inc",Core Infrastructure and Transportation,304
-73.917838,40.702441,"Wyckoff Parking, Inc.",Core Infrastructure and Transportation,304
-73.918649,40.70311,"Grand Street Settlement, Inc.","Education, Child Welfare, and Youth",304
-73.91558,40.702261,Anti-Eviction Legal Services,Health and Human Services,304
-73.92767,40.700957,Fermi Playground,"Parks, Gardens, and Historical Sites",304
-73.90484,40.689751,P.S. /I.S. 384 Frances E. Carter,"Education, Child Welfare, and Youth",304
-73.917101,40.697801,Bushwick Ballfields,"Parks, Gardens, and Historical Sites",304
-73.92767,40.700957,IS 111 & Playground,"Parks, Gardens, and Historical Sites",304
-73.917051,40.689285,The Salvation Army,"Education, Child Welfare, and Youth",304
-73.92927,40.697183,Friendly Christian Church,"Education, Child Welfare, and Youth",304
-73.919414,40.695218,Bushwick United Hdfc 3,"Education, Child Welfare, and Youth",304
-73.916586,40.698055,P.S. 116 Elizabeth L Farrell,"Education, Child Welfare, and Youth",304
-73.912085,40.700088,Bonding Links-Enlazos Familiares Mental Health Clinic,Health and Human Services,304
-73.905082,40.68746,City Owned Property,Administration of Government,304
-73.936019,40.700444,Riseboro Community Partnership Inc,Health and Human Services,304
-73.917876,40.699446,City Owned Property,Administration of Government,304
-73.910332,40.688913,Evergreen Middle School For Urban Exploration,"Education, Child Welfare, and Youth",304
-73.904007,40.68967,Life- Audrey Johnson Learning Center,"Education, Child Welfare, and Youth",304
-73.914892,40.693811,P.S. 377 Alejandrina B De Gautier,"Education, Child Welfare, and Youth",304
-73.928986,40.702549,Project Bridge,"Education, Child Welfare, and Youth",304
-73.922504,40.704104,Suydam School,"Education, Child Welfare, and Youth",304
-73.93769,40.700679,P.S. 120 Carlos Tapia,"Education, Child Welfare, and Youth",304
-73.90528,40.680802,Y & M Transit Corp (B2321),Core Infrastructure and Transportation,304
-73.909271,40.684019,Bushwick Multi-Service Center,Administration of Government,304
-73.928172,40.697344,Bushwick United Early Learn,"Education, Child Welfare, and Youth",304
-73.913752,40.697452,GED P2g-Riseboro Community Partnersh,"Education, Child Welfare, and Youth",304
-73.932285,40.701456,P.S. 145 Andrew Jackson,"Education, Child Welfare, and Youth",304
-73.939639,40.700989,Tender Tots Bushwick LLC,"Education, Child Welfare, and Youth",304
-73.915428,40.69566,Mesa Charter High School,"Education, Child Welfare, and Youth",304
-73.909712,40.685102,Urban Strategies Child Care,"Education, Child Welfare, and Youth",304
-73.904007,40.68967,Life - Audrey Johnson,"Education, Child Welfare, and Youth",304
-73.92767,40.700957,I.S. 347 School Of Humanities,"Education, Child Welfare, and Youth",304
-73.928404,40.694812,Dekalb,Libraries and Cultural Programs,304
-73.93197,40.695359,Young Jean Lee's Theater Company,Libraries and Cultural Programs,304
-73.925963,40.698328,Bushwick United Head Start,"Education, Child Welfare, and Youth",304
-73.915886,40.698462,Make The Road New York,"Education, Child Welfare, and Youth",304
-73.913601,40.696601,"Kreative Kare DCC, Inc.","Education, Child Welfare, and Youth",304
-73.90484,40.689751,P.S. / I.S. 384 Frances E Carter,"Education, Child Welfare, and Youth",304
-73.917786,40.700611,P.S. 086 The Irvington,"Education, Child Welfare, and Youth",304
-73.918728,40.689493,Creative Minds Summer Camp,"Education, Child Welfare, and Youth",304
-73.913501,40.688999,Positive Community Images Inc. (3),"Education, Child Welfare, and Youth",304
-73.912863,40.701224,New Life Child Develop. #2,"Education, Child Welfare, and Youth",304
-73.907457,40.683094,Biko Family Life Center,"Education, Child Welfare, and Youth",304
-73.913601,40.696601,"Kreative Kare Day Care Center, Inc","Education, Child Welfare, and Youth",304
-73.91119,40.698455,"Bogopa, Inc",Core Infrastructure and Transportation,304
-73.919288,40.697694,Achievement First Bushwick Charter School,"Education, Child Welfare, and Youth",304
-73.917869,40.698176,N.Y.C.P.D. 83rd Precinct,"Public Safety, Emergency Services, and Administration of Justice",304
-73.920296,40.695328,El Puente,"Education, Child Welfare, and Youth",304
-73.911847,40.696813,The Brooklyn School For Social Justice,"Education, Child Welfare, and Youth",304
-73.928172,40.697344,Bushwick United HDFC 7,"Education, Child Welfare, and Youth",304
-73.926167,40.699956,St Frances Cabrini Catholic Academy,"Education, Child Welfare, and Youth",304
-73.919174,40.704021,100 Wyckoff Parking Group LLC,Core Infrastructure and Transportation,304
-73.93769,40.700679,P.S. 368,"Education, Child Welfare, and Youth",304
-73.927691,40.702063,Bushwick United Hdfc 2,"Education, Child Welfare, and Youth",304
-73.917722,40.69097,P.S. 299 Thomas Warren Field,"Education, Child Welfare, and Youth",304
-73.917786,40.700611,PS 86 & Playground,"Parks, Gardens, and Historical Sites",304
-73.913631,40.693294,P.S. 106 Edward Everett Hale S,"Education, Child Welfare, and Youth",304
-73.910214,40.68665,PS 45.& Playground (Jop),"Parks, Gardens, and Historical Sites",304
-73.90484,40.689751,USDA-CEO P053k At PS 384k,"Education, Child Welfare, and Youth",304
-73.910418,40.685477,Life - John Coker,"Education, Child Welfare, and Youth",304
-73.927439,40.695364,Alternative Suspension Bushwick Ave,"Education, Child Welfare, and Youth",304
-73.925797,40.697257,LaProvidencia Family Health Center,Health and Human Services,304
-73.911847,40.696813,Refugee Youth Summer Academy,"Education, Child Welfare, and Youth",304
-73.921143,40.693164,P.S. 075 Mayda Cortiella,"Education, Child Welfare, and Youth",304
-73.910786,40.684638,Cooper St Block Buster Gdn,"Parks, Gardens, and Historical Sites",304
-73.940502,40.700651,Ohel Chaya,"Education, Child Welfare, and Youth",304
-73.917051,40.689285,The Salvation Army Bushwick Corps,Health and Human Services,304
-73.922724,40.698044,Buhs 1,"Education, Child Welfare, and Youth",304
-73.910332,40.688913,Achievement First Bushwick Charter School,"Education, Child Welfare, and Youth",304
-73.909271,40.684019,Health Home Non-Medicaid Care Management,Health and Human Services,304
-73.915886,40.698462,Make The Road New York,Health and Human Services,304
-73.915629,40.698448,Make the Road New York,"Education, Child Welfare, and Youth",304
-73.917683,40.704108,GED - P2g At Wyckoff Heights Hospita,"Education, Child Welfare, and Youth",304
-73.922476,40.693024,Metro Inner City Children's Campaign,"Education, Child Welfare, and Youth",304
-73.913236,40.696398,New Life CDC 1,"Education, Child Welfare, and Youth",304
-73.913384,40.693322,PS 106 & Playground,"Parks, Gardens, and Historical Sites",304
-73.919777,40.697781,Jhs 383 Phillippa Schuyler (K383),"Education, Child Welfare, and Youth",304
-73.914892,40.693811,Achievement First North Brooklyn Pre,"Education, Child Welfare, and Youth",304
-73.915562,40.697504,Kreative Kare Too Nursery School,"Education, Child Welfare, and Youth",304
-73.911926,40.689988,Christina Reyes/Little Totz Red Wagon,Health and Human Services,304
-73.912214,40.697477,Brooklyn Public Library Washington I,"Education, Child Welfare, and Youth",304
-73.907963,40.687947,PS 45 Horace E Greene Annex,"Education, Child Welfare, and Youth",304
-73.919158,40.691531,Palmetto Gardens,Health and Human Services,304
-73.908075,40.688658,Squad 252,"Public Safety, Emergency Services, and Administration of Justice",304
-73.926167,40.699956,Cisco Kids,"Education, Child Welfare, and Youth",304
-73.918649,40.70311,Kblp,"Education, Child Welfare, and Youth",304
-73.929176,40.69381,Sunrise Summer Day Camp,"Education, Child Welfare, and Youth",304
-73.927966,40.694409,P.S. 274 Kosciusko,"Education, Child Welfare, and Youth",304
-73.926167,40.699956,Saint Frances Cabrini School,"Education, Child Welfare, and Youth",304
-73.917668,40.695701,Riseboro Community Partnership Inc,Health and Human Services,304
-73.925249,40.694053,Metro World Child Day Camp,"Education, Child Welfare, and Youth",304
-73.913752,40.697452,Ridgewood Bushwick Youth Center,"Education, Child Welfare, and Youth",304
-73.923525,40.700215,"Deconstructive Theatre Project, Inc.",Libraries and Cultural Programs,304
-73.93619,40.699669,Beaver Noll Park,Administration of Government,304
-73.928986,40.702549,Project Bridge,"Education, Child Welfare, and Youth",304
-73.909271,40.684019,Health Home Care Management,Health and Human Services,304
-73.90639,40.684813,Bushwick Child and Family Mental Health Center,Health and Human Services,304
-73.90484,40.689751,P.S. K053,"Education, Child Welfare, and Youth",304
-73.916952,40.698624,City Owned Property,Administration of Government,304
-73.90528,40.680802,Jofaz Transportation Inc.,Core Infrastructure and Transportation,304
