X,Y,facname,facdomain,borocd
-73.897667,40.817185,PAL-South Bronx Center,"Education, Child Welfare, and Youth",202
-73.888071,40.822775,Lyons Square Playground,"Parks, Gardens, and Historical Sites",202
-73.895225,40.823295,Community Healthcare Network,Health and Human Services,202
-73.897983,40.817592,School For Cooperative Technical Ed.,"Education, Child Welfare, and Youth",202
-73.896518,40.821918,Brightside Academy - Intervale,"Education, Child Welfare, and Youth",202
-73.893598,40.826881,Pbbx Parking Lot,Administration of Government,202
-73.888496,40.816398,Odyssey House IR 6,Health and Human Services,202
-73.887585,40.813639,P.S. 048 Joseph R. Drake,"Education, Child Welfare, and Youth",202
-73.885971,40.814137,Hunts Point Playground,"Parks, Gardens, and Historical Sites",202
-73.899165,40.820587,Early Life Childrens Center 2,"Education, Child Welfare, and Youth",202
-73.88253,40.810263,Joseph Rodman Drake Park,"Parks, Gardens, and Historical Sites",202
-73.900443,40.816405,Trabajamos Community Head Start,"Education, Child Welfare, and Youth",202
-73.894432,40.822205,Entrada Academy,"Education, Child Welfare, and Youth",202
-73.900439,40.816298,Trabajamos Community HS 1,"Education, Child Welfare, and Youth",202
-73.878025,40.80892,Hunts Pt Market Expansion Area,Administration of Government,202
-73.879885,40.80698,Luciano Auto Wreckers,Core Infrastructure and Transportation,202
-73.900933,40.820598,Catholic Charities Bronx Intake Site,Health and Human Services,202
-73.884594,40.81217,Lalo Auto Repairs Joan Auto Wreckers,Core Infrastructure and Transportation,202
-73.897862,40.817751,Holcombe L. Rucker School Of Community Research,"Education, Child Welfare, and Youth",202
-73.903023,40.812103,Health People Inc.,Health and Human Services,202
-73.890731,40.813183,"Volte-Face Auto Sales, Inc",Core Infrastructure and Transportation,202
-73.897384,40.823225,BX Lighthouse Charter School,"Education, Child Welfare, and Youth",202
-73.895932,40.817542,Np Ready Set Learn LLC,"Education, Child Welfare, and Youth",202
-73.896306,40.822006,Family Resource Center of Southern Bronx,Health and Human Services,202
-73.900922,40.819495,NYCHP Primary Care Clinic,Health and Human Services,202
-73.893238,40.823642,Priority Parking Corp,Core Infrastructure and Transportation,202
-73.889926,40.823023,Sebco II,"Education, Child Welfare, and Youth",202
-73.890566,40.813893,Bridges Juvenile Center,"Education, Child Welfare, and Youth",202
-73.889435,40.822719,P.S./M.S. 75 P.S. 75,"Education, Child Welfare, and Youth",202
-73.898313,40.823276,Bronx Regional High School,"Education, Child Welfare, and Youth",202
-73.902421,40.817721,P.S. 130 Abram Stevens Hewitt,"Education, Child Welfare, and Youth",202
-73.893238,40.823642,Jrd Parking Corp,Core Infrastructure and Transportation,202
-73.897031,40.827082,Rev J Polite Playground,"Parks, Gardens, and Historical Sites",202
-73.887215,40.819829,Bryant Hill Garden,"Parks, Gardens, and Historical Sites",202
-73.889151,40.822323,P.S. 75 School Of Research And Discovery,"Education, Child Welfare, and Youth",202
-73.892269,40.814351,"Whitlock Services, Inc.",Core Infrastructure and Transportation,202
-73.888809,40.818911,Hunts Point Avenue Rehab,Health and Human Services,202
-73.897056,40.823046,Faithful Church Of God In Christ,"Education, Child Welfare, and Youth",202
-73.889585,40.816831,Living Room Drop-In Center,Health and Human Services,202
-73.897862,40.817751,Banana Kelly High School,Health and Human Services,202
-73.899304,40.824552,"Come World Ministries, Inc.",Health and Human Services,202
-73.89721,40.817292,New South Bronx Center Day Camp,"Education, Child Welfare, and Youth",202
-73.885434,40.802969,S Bronx Marine Transf Station,Core Infrastructure and Transportation,202
-73.89199,40.81601,Auto Shuttle Towing Inc.,Core Infrastructure and Transportation,202
-73.897938,40.815629,Ruth Fernandez Family Residence,Health and Human Services,202
-73.9014,40.819171,"Casa Amadeo, antigua Casa Hernandez","Parks, Gardens, and Historical Sites",202
-73.882961,40.807336,"Navish Bronx Recycling, Inc.",Core Infrastructure and Transportation,202
-73.896227,40.826203,Loyal Baptist Church,Health and Human Services,202
-73.882921,40.808815,"New York Recycling Ventures, Inc.",Core Infrastructure and Transportation,202
-73.898313,40.823276,Bronx Regional High School,Health and Human Services,202
-73.887777,40.820918,"Family Safety Parking Lot & Plus, Inc",Core Infrastructure and Transportation,202
-73.900343,40.813199,Avenue St. John,"Education, Child Welfare, and Youth",202
-73.894988,40.817097,St Athanasius Preschool,"Education, Child Welfare, and Youth",202
-73.885946,40.807658,Amro Carting Corp.,Core Infrastructure and Transportation,202
-73.8885,40.806893,IESI NY Corporation (325 Casanova St),Core Infrastructure and Transportation,202
-73.898395,40.800933,North Brother Island,"Parks, Gardens, and Historical Sites",202
-73.889129,40.815587,Julio Carballo Fields Rec Ctr,"Education, Child Welfare, and Youth",202
-73.89721,40.817292,Police Athletic League,"Education, Child Welfare, and Youth",202
-73.894714,40.818447,Father Gigante/Tiff. St Plaza,Administration of Government,202
-73.894137,40.818686,Hunt's Point,Libraries and Cultural Programs,202
-73.886956,40.817176,St Ignatius Sch Annex,"Education, Child Welfare, and Youth",202
-73.881971,40.813309,Bronx Derelict Vehicle Yard,Administration of Government,202
-73.881696,40.808935,David Auto Wreckers Corp,Core Infrastructure and Transportation,202
-73.884016,40.820978,Sal's Metal Corp.,Core Infrastructure and Transportation,202
-73.894432,40.822205,South Bronx Classical Charter School,"Education, Child Welfare, and Youth",202
-73.896306,40.822006,Kelly St Parking LLC,Core Infrastructure and Transportation,202
-73.90188,40.817721,PS130,"Education, Child Welfare, and Youth",202
-73.896519,40.824742,La Peninsula  Community  Organization  Head Start Program 2,"Education, Child Welfare, and Youth",202
-73.890815,40.820798,Del Valle Square Plaza,"Parks, Gardens, and Historical Sites",202
-73.886388,40.821674,Bronx Charter School For The Arts,"Education, Child Welfare, and Youth",202
-73.870197,40.805151,Anheuser-Busch/ Hunts Pt Indpk,Core Infrastructure and Transportation,202
-73.892098,40.821571,The Neighborhood Self-Help By Older Persons Projec,Health and Human Services,202
-73.896486,40.825156,Spanish Intervale SDA Church,Health and Human Services,202
-73.876991,40.801372,Vernon C. Bain Center (VCBC),"Public Safety, Emergency Services, and Administration of Justice",202
-73.892961,40.82039,Bronx Studio School For Writers And Artists,"Education, Child Welfare, and Youth",202
-73.896519,40.824742,La Peninsula - Intervale,"Education, Child Welfare, and Youth",202
-73.901816,40.815984,IS 52 & Playground,"Parks, Gardens, and Historical Sites",202
-73.894432,40.822205,IS 217,Health and Human Services,202
-73.898503,40.81491,Fox Playground,"Parks, Gardens, and Historical Sites",202
-73.901816,40.815984,Girls Preparatory Charter School Of The Bronx,"Education, Child Welfare, and Youth",202
-73.889746,40.811835,Real City Auto Glass Inc,Core Infrastructure and Transportation,202
-73.890071,40.816503,Wildcat Academy HS,"Education, Child Welfare, and Youth",202
-73.877176,40.813075,Hunts Point Market,Core Infrastructure and Transportation,202
-73.888632,40.812848,Barretto Park,"Parks, Gardens, and Historical Sites",202
-73.887239,40.819935,Bryant Hill Garden,"Parks, Gardens, and Historical Sites",202
-73.890243,40.818097,"Contemporary Ballet Theatre, Inc",Libraries and Cultural Programs,202
-73.898476,40.823453,GED Plus At Bronx Regional HS,"Education, Child Welfare, and Youth",202
-73.877176,40.813075,Hunts Point Market,Administration of Government,202
-73.895932,40.817542,Ready Set Learn,"Education, Child Welfare, and Youth",202
-73.897063,40.823439,Bronx Lighthouse College Prep Acad.,"Education, Child Welfare, and Youth",202
-73.896306,40.822006,82-11 LLC,Core Infrastructure and Transportation,202
-73.878618,40.806651,Hunts Pt Market Expansion Area,Administration of Government,202
-73.878307,40.809154,Hunts Pt Market Wholesale,Administration of Government,202
-73.899446,40.81653,Prospect ECC,"Education, Child Welfare, and Youth",202
-73.888772,40.821396,Y & Q Garage Inc,Core Infrastructure and Transportation,202
-73.892067,40.821249,Hunts Point Workforce1 Career Center,Health and Human Services,202
-73.887785,40.812699,Bleibtreu,"Education, Child Welfare, and Youth",202
-73.894027,40.823374,P & P Parking Corp,Core Infrastructure and Transportation,202
-73.885308,40.815869,The Hunts Point School,"Education, Child Welfare, and Youth",202
-73.877176,40.813075,Hunts Point Market,"Parks, Gardens, and Historical Sites",202
-73.8887,40.814589,La Peninsula Manida,"Education, Child Welfare, and Youth",202
-73.88351,40.81057,Barretto Point Park Floating Pool,"Education, Child Welfare, and Youth",202
-73.896825,40.827045,Stebbins/PS 99 Playground,"Parks, Gardens, and Historical Sites",202
-73.888497,40.816363,Odyssey House - Lafayette,"Education, Child Welfare, and Youth",202
-73.885584,40.808898,Bronx Junk Car Depot LLC,Core Infrastructure and Transportation,202
-73.889263,40.815598,Julio Carballo Fields,"Parks, Gardens, and Historical Sites",202
-73.889305,40.819421,Bella Vista Health Center,Health and Human Services,202
-73.883038,40.817891,"Rocking the Boat, Inc.",Libraries and Cultural Programs,202
-73.884379,40.822036,Garrison Park,Administration of Government,202
-73.89083,40.816578,John V Lindsay Wildcat HS,"Education, Child Welfare, and Youth",202
-73.882134,40.811454,Aggressive Automotive Inc,Core Infrastructure and Transportation,202
-73.897194,40.808111,Environmental Transload Service LLC,Core Infrastructure and Transportation,202
-73.886866,40.814116,PS 48,Health and Human Services,202
-73.888635,40.810912,Tri-State Biodiesel,Core Infrastructure and Transportation,202
-73.890096,40.82264,Hoe Garden,"Parks, Gardens, and Historical Sites",202
-73.903023,40.812103,The Bridge Bronx ACT II Program,Health and Human Services,202
-73.900922,40.819495,Star Parking IIi Inc.,Core Infrastructure and Transportation,202
-73.894432,40.822205,Sisda Summer Daycamp,"Education, Child Welfare, and Youth",202
-73.896306,40.822006,Adolescent Skills Center West,Health and Human Services,202
-73.897153,40.827455,Peace And Diversity Academy,"Education, Child Welfare, and Youth",202
-73.892204,40.825847,Brightside Academy Inc.  (Infant/Toddler),"Education, Child Welfare, and Youth",202
-73.898439,40.820114,PS 333/335,Health and Human Services,202
-73.898678,40.82018,The Academy Of The Arts,"Education, Child Welfare, and Youth",202
-73.873067,40.801833,DSNY South Bronx Household Special Waste Drop-Off Site,Core Infrastructure and Transportation,202
-73.883682,40.807891,Luxury Auto Salvage Inc,Core Infrastructure and Transportation,202
-73.898439,40.820114,PS 60,"Parks, Gardens, and Historical Sites",202
-73.886646,40.803601,Hunts Pt Wpcp/Sanitation Ctr,Administration of Government,202
-73.892367,40.811794,Zevel Transfer LLC,Core Infrastructure and Transportation,202
-73.900922,40.819495,St. Dominic's-Bronx -Non Medicad CC,Health and Human Services,202
-73.890749,40.823642,Printer's Park Tennis Courts,"Parks, Gardens, and Historical Sites",202
-73.887645,40.809848,KVS Auto Wrecking Repair Shop Corp,Core Infrastructure and Transportation,202
-73.888591,40.826612,Hayes Square,"Parks, Gardens, and Historical Sites",202
-73.876628,40.803886,New Fulton Fish Market,Core Infrastructure and Transportation,202
-73.887777,40.820918,Colombia Towing 1 LLC,Core Infrastructure and Transportation,202
-73.879966,40.810999,Anthony's Auto Wreckers,Core Infrastructure and Transportation,202
-73.88471,40.802118,N Y City Dep Hunts Pt. Water Pollution Control Plant Wharf,Core Infrastructure and Transportation,202
-73.897538,40.823819,Horseshoe Playground,"Education, Child Welfare, and Youth",202
-73.883007,40.815256,Allied Used Auto Parts & Salvage Corp,Core Infrastructure and Transportation,202
-73.893902,40.822443,IS 217,"Education, Child Welfare, and Youth",202
-73.892961,40.82039,USDA-CEO P186x At Bronx Studio Schl,"Education, Child Welfare, and Youth",202
-73.894432,40.822205,Intermediate School 217 Entrada Academy & Charter School,Health and Human Services,202
-73.900933,40.820598,Naica Prospect,Health and Human Services,202
-73.885038,40.807163,Daniels Sharpsmart Inc ( HCWS),Core Infrastructure and Transportation,202
-73.894763,40.805827,L.U.W. / Pier,Administration of Government,202
-73.894432,40.822205,The School Of Performing Arts,"Education, Child Welfare, and Youth",202
-73.889121,40.808835,"Falso Carting Co., Inc.",Core Infrastructure and Transportation,202
-73.893238,40.823642,Jrd Parking Corp,Core Infrastructure and Transportation,202
-73.881464,40.805136,Water Pollution Control Plant,Core Infrastructure and Transportation,202
-73.885021,40.825461,NYC Parks Concrete Park,"Education, Child Welfare, and Youth",202
-73.882134,40.811454,Legion X Inc.,Core Infrastructure and Transportation,202
-73.899288,40.821503,Resurrection and Life C&S,Health and Human Services,202
-73.88687,40.817239,Bright Temple AME Church,Health and Human Services,202
-73.898762,40.823459,New Visions Aim Charter HS II,"Education, Child Welfare, and Youth",202
-73.897153,40.827455,Multi-Servuce Center,"Parks, Gardens, and Historical Sites",202
-73.89927,40.82057,LSSMNY : Early Life Children's Center 2,"Education, Child Welfare, and Youth",202
-73.885211,40.814689,Gmh Park Inc,Core Infrastructure and Transportation,202
-73.892067,40.821249,Comm Bd 2,Administration of Government,202
-73.897385,40.821539,"G&M Parking Garage, Corp.",Core Infrastructure and Transportation,202
-73.899517,40.82039,St. Ann's Corner Of Harm Reduction,Health and Human Services,202
-73.89904,40.822115,Youth Options Unlimited,"Education, Child Welfare, and Youth",202
-73.899029,40.823392,Schomberg Academy Garden,"Parks, Gardens, and Historical Sites",202
-73.888372,40.81535,St Ignatius School,"Education, Child Welfare, and Youth",202
-73.9002,40.819942,Christian Church John 3:16,"Education, Child Welfare, and Youth",202
-73.885308,40.815869,The Hunts Point School,Health and Human Services,202
-73.881058,40.803596,P/O Water Pollution Control Pl,Core Infrastructure and Transportation,202
-73.900439,40.816298,St. Margaret's Church Day Camp,"Education, Child Welfare, and Youth",202
-73.902574,40.811237,Milea Truck Sales Corp.,Core Infrastructure and Transportation,202
-73.89845,40.819512,Dawson Playground,"Parks, Gardens, and Historical Sites",202
-73.884954,40.823211,Concrete Plant Park,Administration of Government,202
-73.892273,40.826514,Field Of Dreams Park,"Parks, Gardens, and Historical Sites",202
-73.898689,40.820034,P.S. 333 - The Museum School,"Education, Child Welfare, and Youth",202
-73.898256,40.819526,PS 60 Playground,"Parks, Gardens, and Historical Sites",202
-73.902042,40.817666,P.S. 130 Abram Stevens Hewitt,"Education, Child Welfare, and Youth",202
-73.878111,40.809436,Hunts Point Fuel Lease,Administration of Government,202
-73.889447,40.819813,1161 Parking Lot Corp.,Core Infrastructure and Transportation,202
-73.886877,40.814147,P.S. 048 Joseph R Drake,"Education, Child Welfare, and Youth",202
-73.901816,40.815984,Public Prep Charter School Academies,"Education, Child Welfare, and Youth",202
-73.894766,40.827198,Ad Parking Inc.,Core Infrastructure and Transportation,202
-73.894416,40.826052,P.S. 150 Charles James Fox,"Education, Child Welfare, and Youth",202
-73.888118,40.818626,Sebco Summer Day Camp,"Education, Child Welfare, and Youth",202
-73.888122,40.817338,Hyde Leadership Charter School,"Education, Child Welfare, and Youth",202
-73.885763,40.808875,Mid Bronx Haulage Corp.,Core Infrastructure and Transportation,202
-73.88923,40.8223,USDA-CEO P352x At PS 075x,"Education, Child Welfare, and Youth",202
-73.885794,40.805253,JD Recycling,Core Infrastructure and Transportation,202
-73.885763,40.808875,Mid-Bronx Haulage Corp.,Core Infrastructure and Transportation,202
-73.893695,40.81787,BronxCare Tiffany Medical and Pediatric Practice,Health and Human Services,202
-73.885308,40.815869,The Hunts Point School,"Education, Child Welfare, and Youth",202
-73.88249,40.813231,S&T Automotive,Core Infrastructure and Transportation,202
-73.90108,40.812991,Citizen,"Education, Child Welfare, and Youth",202
-73.892961,40.82039,Bsswa/Casita Maria,"Education, Child Welfare, and Youth",202
-73.896306,40.822006,Adolescent Skills Center South,Health and Human Services,202
-73.900141,40.820428,Healthy Families,"Education, Child Welfare, and Youth",202
-73.89839,40.821681,Casa Promesa Primary Medical Care Services,Health and Human Services,202
-73.901966,40.815017,Kelyy/PS52 Playground,"Parks, Gardens, and Historical Sites",202
-73.896536,40.824737,Intervale ( Center #2 ),"Education, Child Welfare, and Youth",202
-73.890996,40.825363,Benjamin Gladstone Square,"Parks, Gardens, and Historical Sites",202
-73.898517,40.822767,Stebbins Playground,"Parks, Gardens, and Historical Sites",202
-73.898762,40.823459,GED P2g-Bronx Regional Refer - Ahsep,"Education, Child Welfare, and Youth",202
-73.899167,40.819369,NYCHA-Stebbins Hewitt Houses,"Education, Child Welfare, and Youth",202
-73.888364,40.805001,Barretto Point Park,"Parks, Gardens, and Historical Sites",202
-73.890806,40.818649,Ib Parking Lot Inc.,Core Infrastructure and Transportation,202
-73.897667,40.817185,PAL-New South BX. Center,"Education, Child Welfare, and Youth",202
-73.896519,40.824742,Morrisania Head Start Center 2,Administration of Government,202
-73.897692,40.824121,Horseshoe Playground,"Parks, Gardens, and Historical Sites",202
-73.897667,40.817185,PAL New South Bronx Center,"Education, Child Welfare, and Youth",202
-73.878111,40.809436,Hunts Point Fuel Lease,Administration of Government,202
-73.893902,40.822443,I.S. 217 Ms,"Education, Child Welfare, and Youth",202
-73.889549,40.812708,Dos Bronx 2 Garage,Administration of Government,202
